# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1400       1.005236425659e-10       4.487124251070e-12      -3.091059649835e-12       7.690357166541e-15       7.673597964221e-16       4.222956543755e-16      -6.948881336636e-17 
 1401       1.002934860956e-10       4.492705250323e-12      -3.186066833086e-12       7.682933607689e-15       7.651572014447e-16       4.234261146463e-16      -6.952193556371e-17 
 1402       1.000707085543e-10       4.497819058278e-12      -3.281237577355e-12       7.675546010177e-15       7.629624694185e-16       4.245479148147e-16      -6.954786043389e-17 
 1403       9.985528791230e-11       4.502464732226e-12      -3.376536081994e-12       7.668194964720e-15       7.607755679013e-16       4.256624323952e-16      -6.956665104825e-17 
 1404       9.964720186774e-11       4.506641332687e-12      -3.471926342437e-12       7.660881064244e-15       7.585964640214e-16       4.267710529416e-16      -6.957837096847e-17 
 1405       9.944642784654e-11       4.510347923420e-12      -3.567372149838e-12       7.653604903890e-15       7.564251244766e-16       4.278751700616e-16      -6.958308424756e-17 
 1406       9.925294300164e-11       4.513583571440e-12      -3.662837090711e-12       7.646367081019e-15       7.542615155333e-16       4.289761854312e-16      -6.958085543079e-17 
 1407       9.906672421246e-11       4.516347347020e-12      -3.758284546563e-12       7.639168195212e-15       7.521056030257e-16       4.300755088091e-16      -6.957174955660e-17 
 1408       9.888774808427e-11       4.518638323710e-12      -3.853677693539e-12       7.632008848275e-15       7.499573523546e-16       4.311745580510e-16      -6.955583215763e-17 
 1409       9.871599094770e-11       4.520455578342e-12      -3.948979502052e-12       7.624889644242e-15       7.478167284866e-16       4.322747591244e-16      -6.953316926158e-17 
 1410       9.855142885809e-11       4.521798191044e-12      -4.044152736429e-12       7.617811189378e-15       7.456836959533e-16       4.333775461228e-16      -6.950382739224e-17 
 1411       9.839403759498e-11       4.522665245249e-12      -4.139159954543e-12       7.610774092182e-15       7.435582188500e-16       4.344843612799e-16      -6.946787357038e-17 
 1412       9.824379266148e-11       4.523055827707e-12      -4.233963507453e-12       7.603778963387e-15       7.414402608350e-16       4.355966549844e-16      -6.942537531475e-17 
 1413       9.810066928373e-11       4.522969028498e-12      -4.328525539043e-12       7.596826415970e-15       7.393297851288e-16       4.367158857944e-16      -6.937640064298e-17 
 1414       9.796464241032e-11       4.522403941036e-12      -4.422807985659e-12       7.589917065148e-15       7.372267545127e-16       4.378435204515e-16      -6.932101807256e-17 
 1415       9.783568671168e-11       4.521359662088e-12      -4.516772575746e-12       7.583051528385e-15       7.351311313283e-16       4.389810338957e-16      -6.925929662180e-17 
 1416       9.771377657958e-11       4.519835291780e-12      -4.610380829488e-12       7.576230425394e-15       7.330428774763e-16       4.401299092795e-16      -6.919130581075e-17 
 1417       9.759888612648e-11       4.517829933609e-12      -4.703594058444e-12       7.569454378141e-15       7.309619544157e-16       4.412916379822e-16      -6.911711566218e-17 
 1418       9.749098918499e-11       4.515342694453e-12      -4.796373365187e-12       7.562724010845e-15       7.288883231627e-16       4.424677196248e-16      -6.903679670249e-17 
 1419       9.739005930731e-11       4.512372684585e-12      -4.888679642943e-12       7.556039949987e-15       7.268219442900e-16       4.436596620841e-16      -6.895041996271e-17 
 1420       9.729606976460e-11       4.508919017678e-12      -4.980473575226e-12       7.549402824305e-15       7.247627779255e-16       4.448689815073e-16      -6.885805697941e-17 
 1421       9.720899354649e-11       4.504980810824e-12      -5.071715635479e-12       7.542813264804e-15       7.227107837517e-16       4.460972023262e-16      -6.875977979568e-17 
 1422       9.712880336043e-11       4.500557184536e-12      -5.162366086710e-12       7.536271904756e-15       7.206659210046e-16       4.473458572717e-16      -6.865566096204e-17 
 1423       9.705547163113e-11       4.495647262765e-12      -5.252384981132e-12       7.529779379703e-15       7.186281484727e-16       4.486164873886e-16      -6.854577353745e-17 
 1424       9.698896024756e-11       4.490251070134e-12      -5.341735330869e-12       7.523336200525e-15       7.165974280078e-16       4.499100454488e-16      -6.843017499792e-17 
 1425       9.692918968965e-11       4.484372233702e-12      -5.430392656440e-12       7.516942371201e-15       7.145737350978e-16       4.512250994609e-16      -6.830885877991e-17 
 1426       9.687606958339e-11       4.478015308968e-12      -5.518335535620e-12       7.510597767130e-15       7.125570484006e-16       4.525596107398e-16      -6.818180224119e-17 
 1427       9.682950892328e-11       4.471184885231e-12      -5.605542441093e-12       7.504302261703e-15       7.105473462415e-16       4.539115288118e-16      -6.804898270796e-17 
 1428       9.678941607116e-11       4.463885585647e-12      -5.691991740274e-12       7.498055726299e-15       7.085446066125e-16       4.552787913946e-16      -6.791037747488e-17 
 1429       9.675569875509e-11       4.456122067301e-12      -5.777661695139e-12       7.491858030285e-15       7.065488071715e-16       4.566593243756e-16      -6.776596380501e-17 
 1430       9.672826406807e-11       4.447899021264e-12      -5.862530462049e-12       7.485709041004e-15       7.045599252419e-16       4.580510417916e-16      -6.761571892988e-17 
 1431       9.670701846696e-11       4.439221172663e-12      -5.946576091574e-12       7.479608623778e-15       7.025779378113e-16       4.594518458079e-16      -6.745962004941e-17 
 1432       9.669186777122e-11       4.430093280738e-12      -6.029776528320e-12       7.473556641899e-15       7.006028215313e-16       4.608596266971e-16      -6.729764433200e-17 
 1433       9.668271716178e-11       4.420520138914e-12      -6.112109610754e-12       7.467552956624e-15       6.986345527164e-16       4.622722628188e-16      -6.712976891442e-17 
 1434       9.667947117983e-11       4.410506574858e-12      -6.193553071030e-12       7.461597427176e-15       6.966731073435e-16       4.636876205980e-16      -6.695597090191e-17 
 1435       9.668203372565e-11       4.400057450546e-12      -6.274084534813e-12       7.455689910733e-15       6.947184610510e-16       4.651035545052e-16      -6.677622736812e-17 
 1436       9.669030805744e-11       4.389177662327e-12      -6.353681521107e-12       7.449830262428e-15       6.927705891381e-16       4.665179070346e-16      -6.659051535511e-17 
 1437       9.670419679010e-11       4.377872140987e-12      -6.432321442077e-12       7.444018335343e-15       6.908294665641e-16       4.679285086839e-16      -6.639881187337e-17 
 1438       9.672360189411e-11       4.366145851810e-12      -6.509981602880e-12       7.438253980503e-15       6.888950679478e-16       4.693331779333e-16      -6.620109390183e-17 
 1439       9.674842469430e-11       4.354003794647e-12      -6.586639201484e-12       7.432537046876e-15       6.869673675664e-16       4.707297212244e-16      -6.599733838781e-17 
 1440       9.677856586867e-11       4.341451003975e-12      -6.662271328497e-12       7.426867381363e-15       6.850463393552e-16       4.721159329396e-16      -6.578752224705e-17 
 1441       9.681392544725e-11       4.328492548965e-12      -6.736854966993e-12       7.421244828797e-15       6.831319569064e-16       4.734895953813e-16      -6.557162236372e-17 
 1442       9.685440281088e-11       4.315133533542e-12      -6.810366992336e-12       7.415669231939e-15       6.812241934687e-16       4.748484787508e-16      -6.534961559039e-17 
 1443       9.689989669004e-11       4.301379096453e-12      -6.882784172006e-12       7.410140431472e-15       6.793230219466e-16       4.761903411275e-16      -6.512147874804e-17 
 1444       9.695030516367e-11       4.287234411327e-12      -6.954083165424e-12       7.404658265995e-15       6.774284148995e-16       4.775129284484e-16      -6.488718862608e-17 
 1445       9.700552565800e-11       4.272704686740e-12      -7.024240523779e-12       7.399222572023e-15       6.755403445407e-16       4.788139744869e-16      -6.464672198229e-17 
 1446       9.706545494535e-11       4.257795166283e-12      -7.093232689853e-12       7.393833183979e-15       6.736587827375e-16       4.800912008317e-16      -6.440005554290e-17 
 1447       9.712998914296e-11       4.242511128619e-12      -7.161035997844e-12       7.388489934190e-15       6.717837010094e-16       4.813423168668e-16      -6.414716600252e-17 
 1448       9.719902371181e-11       4.226857887553e-12      -7.227626673194e-12       7.383192652884e-15       6.699150705282e-16       4.825650197498e-16      -6.388803002416e-17 
 1449       9.727245345544e-11       4.210840792091e-12      -7.292980832415e-12       7.377941168186e-15       6.680528621168e-16       4.837569943914e-16      -6.362262423925e-17 
 1450       9.735017251874e-11       4.194465226508e-12      -7.357074482913e-12       7.372735306109e-15       6.661970462488e-16       4.849159134346e-16      -6.335092524761e-17 
 1451       9.743207438683e-11       4.177736610409e-12      -7.419883522814e-12       7.367574890555e-15       6.643475930475e-16       4.860394372337e-16      -6.307290961746e-17 
 1452       9.751805188383e-11       4.160660398795e-12      -7.481383740790e-12       7.362459743308e-15       6.625044722850e-16       4.871252138338e-16      -6.278855388541e-17 
 1453       9.760799717167e-11       4.143242082125e-12      -7.541550815881e-12       7.357389684031e-15       6.606676533821e-16       4.881708789492e-16      -6.249783455647e-17 
 1454       9.770180174898e-11       4.125487186383e-12      -7.600360317328e-12       7.352364530259e-15       6.588371054070e-16       4.891740559435e-16      -6.220072810405e-17 
 1455       9.779935644981e-11       4.107401273136e-12      -7.657787704390e-12       7.347384097395e-15       6.570127970747e-16       4.901323558079e-16      -6.189721096996e-17 
 1456       9.790055144253e-11       4.088989939606e-12      -7.713808326176e-12       7.342448198711e-15       6.551946967462e-16       4.910433771410e-16      -6.158725956437e-17 
 1457       9.800527622862e-11       4.070258818726e-12      -7.768397421467e-12       7.337556645334e-15       6.533827724282e-16       4.919047061275e-16      -6.127085026587e-17 
 1458       9.811341964146e-11       4.051213579209e-12      -7.821530118541e-12       7.332709246249e-15       6.515769917717e-16       4.927139165176e-16      -6.094795942141e-17 
 1459       9.822486984521e-11       4.031859925612e-12      -7.873181435003e-12       7.327905808294e-15       6.497773220717e-16       4.934685696060e-16      -6.061856334636e-17 
 1460       9.833951433358e-11       4.012203598395e-12      -7.923326277604e-12       7.323146136152e-15       6.479837302664e-16       4.941662142113e-16      -6.028263832444e-17 
 1461       9.845723992867e-11       3.992250373991e-12      -7.971939442072e-12       7.318430032347e-15       6.461961829364e-16       4.948043866548e-16      -5.994016060778e-17 
 1462       9.857793277977e-11       3.972006064865e-12      -8.018995612935e-12       7.313757297243e-15       6.444146463039e-16       4.953806107398e-16      -5.959110641688e-17 
 1463       9.870147959441e-11       3.951476735766e-12      -8.064473375897e-12       7.309127656360e-15       6.426390892036e-16       4.958930395884e-16      -5.923548729462e-17 
 1464       9.882777134721e-11       3.930669354696e-12      -8.108367299192e-12       7.304540541536e-15       6.408694920280e-16       4.963423882127e-16      -5.887345655502e-17 
 1465       9.895669960572e-11       3.909591148575e-12      -8.150675972663e-12       7.299995307572e-15       6.391058378703e-16       4.967300202217e-16      -5.850520389866e-17 
 1466       9.908815530051e-11       3.888249387721e-12      -8.191398006217e-12       7.295491304696e-15       6.373481095599e-16       4.970573077325e-16      -5.813092015718e-17 
 1467       9.922202872404e-11       3.866651385931e-12      -8.230532029879e-12       7.291027878558e-15       6.355962896622e-16       4.973256313852e-16      -5.775079729533e-17 
 1468       9.935820952954e-11       3.844804500548e-12      -8.268076693838e-12       7.286604370220e-15       6.338503604777e-16       4.975363803577e-16      -5.736502841286e-17 
 1469       9.949658672993e-11       3.822716132549e-12      -8.304030668503e-12       7.282220116152e-15       6.321103040420e-16       4.976909523813e-16      -5.697380774659e-17 
 1470       9.963704869667e-11       3.800393726609e-12      -8.338392644547e-12       7.277874448216e-15       6.303761021245e-16       4.977907537556e-16      -5.657733067233e-17 
 1471       9.977948315867e-11       3.777844771186e-12      -8.371161332963e-12       7.273566693663e-15       6.286477362285e-16       4.978371993636e-16      -5.617579370685e-17 
 1472       9.992377720117e-11       3.755076798592e-12      -8.402335465111e-12       7.269296175122e-15       6.269251875903e-16       4.978317126866e-16      -5.576939450991e-17 
 1473       1.000698172646e-10       3.732097385072e-12      -8.431913792769e-12       7.265062210594e-15       6.252084371785e-16       4.977757258199e-16      -5.535833188621e-17 
 1474       1.002174891437e-10       3.708914150879e-12      -8.459895088184e-12       7.260864113441e-15       6.234974656937e-16       4.976706794873e-16      -5.494280578737e-17 
 1475       1.003666779858e-10       3.685534760347e-12      -8.486278144120e-12       7.256701192377e-15       6.217922535679e-16       4.975180230565e-16      -5.452301731389e-17 
 1476       1.005172682905e-10       3.661966921973e-12      -8.511061773913e-12       7.252572751463e-15       6.200927809638e-16       4.973192145542e-16      -5.409916871719e-17 
 1477       1.006691439080e-10       3.638218388487e-12      -8.534244811514e-12       7.248478090095e-15       6.183990277742e-16       4.970757206811e-16      -5.367146340151e-17 
 1478       1.008221880382e-10       3.614296956934e-12      -8.555826111549e-12       7.244416502997e-15       6.167109736216e-16       4.967890168271e-16      -5.324010592596e-17 
 1479       1.009762832296e-10       3.590210468743e-12      -8.575804549359e-12       7.240387280211e-15       6.150285978576e-16       4.964605870865e-16      -5.280530200644e-17 
 1480       1.011313113780e-10       3.565966809811e-12      -8.594179021059e-12       7.236389707093e-15       6.133518795622e-16       4.960919242729e-16      -5.236725851766e-17 
 1481       1.012871537256e-10       3.541573910571e-12      -8.610948443581e-12       7.232423064299e-15       6.116807975433e-16       4.956845299345e-16      -5.192618349511e-17 
 1482       1.014436908599e-10       3.517039746074e-12      -8.626111754732e-12       7.228486627777e-15       6.100153303363e-16       4.952399143690e-16      -5.148228613703e-17 
 1483       1.016008027123e-10       3.492372336063e-12      -8.639667913236e-12       7.224579668764e-15       6.083554562031e-16       4.947595966389e-16      -5.103577680639e-17 
 1484       1.017583685575e-10       3.467579745047e-12      -8.651615898791e-12       7.220701453771e-15       6.067011531320e-16       4.942451045866e-16      -5.058686703288e-17 
 1485       1.019162670118e-10       3.442670082382e-12      -8.661954712116e-12       7.216851244578e-15       6.050523988369e-16       4.936979748494e-16      -5.013576951488e-17 
 1486       1.020743760323e-10       3.417651502342e-12      -8.670683375002e-12       7.213028298224e-15       6.034091707568e-16       4.931197528746e-16      -4.968269812144e-17 
 1487       1.022325729159e-10       3.392532204197e-12      -8.677800930363e-12       7.209231867001e-15       6.017714460549e-16       4.925119929349e-16      -4.922786789427e-17 
 1488       1.023907342979e-10       3.367320432288e-12      -8.683306442285e-12       7.205461198442e-15       6.001392016188e-16       4.918762581432e-16      -4.877149504969e-17 
 1489       1.025487361512e-10       3.342024476108e-12      -8.687198996076e-12       7.201715535313e-15       5.985124140591e-16       4.912141204675e-16      -4.831379698066e-17 
 1490       1.027064537848e-10       3.316652670370e-12      -8.689477698319e-12       7.197994115608e-15       5.968910597092e-16       4.905271607468e-16      -4.785499225869e-17 
 1491       1.028637618431e-10       3.291213395088e-12      -8.690141676921e-12       7.194296172538e-15       5.952751146249e-16       4.898169687053e-16      -4.739530063589e-17 
 1492       1.030205343045e-10       3.265715075653e-12      -8.689190081160e-12       7.190620934520e-15       5.936645545834e-16       4.890851429683e-16      -4.693494304689e-17 
 1493       1.031766444803e-10       3.240166182908e-12      -8.686622081742e-12       7.186967625173e-15       5.920593550833e-16       4.883332910767e-16      -4.647414161088e-17 
 1494       1.033319650139e-10       3.214575233223e-12      -8.682436870843e-12       7.183335463307e-15       5.904594913434e-16       4.875630295023e-16      -4.601311963353e-17 
 1495       1.034863678792e-10       3.188950788574e-12      -8.676633662167e-12       7.179723662916e-15       5.888649383025e-16       4.867759836633e-16      -4.555210160899e-17 
 1496       1.036397243800e-10       3.163301456616e-12      -8.669211690993e-12       7.176131433167e-15       5.872756706188e-16       4.859737879386e-16      -4.509131322189e-17 
 1497       1.037919051485e-10       3.137635890760e-12      -8.660170214225e-12       7.172557978393e-15       5.856916626694e-16       4.851580856838e-16      -4.463098134930e-17 
 1498       1.039427801442e-10       3.111962790250e-12      -8.649508510440e-12       7.169002498087e-15       5.841128885494e-16       4.843305292457e-16      -4.417133406270e-17 
 1499       1.040922186533e-10       3.086290900237e-12      -8.637225879946e-12       7.165464186886e-15       5.825393220716e-16       4.834927799777e-16      -4.371260062997e-17 
 1500       1.042400892867e-10       3.060629011857e-12      -8.623321644822e-12       7.161942234573e-15       5.809709367661e-16       4.826465082546e-16      -4.325501151740e-17 
 1501       1.043862599798e-10       3.034985962308e-12      -8.607795148979e-12       7.158435826059e-15       5.794077058794e-16       4.817933934883e-16      -4.279879839160e-17 
 1502       1.045306082711e-10       3.009370156032e-12      -8.590648591221e-12       7.154944151407e-15       5.778496043987e-16       4.809348842878e-16      -4.234414426722e-17 
 1503       1.046730522523e-10       2.983788123024e-12      -8.571895554546e-12       7.151466436006e-15       5.762966151487e-16       4.800714763565e-16      -4.189103341484e-17 
 1504       1.048135199173e-10       2.958245946639e-12      -8.551552560011e-12       7.148001910673e-15       5.747487227532e-16       4.792034275937e-16      -4.143939999538e-17 
 1505       1.049519389094e-10       2.932749741256e-12      -8.529636241444e-12       7.144549801643e-15       5.732059116149e-16       4.783309973125e-16      -4.098917778111e-17 
 1506       1.050882365198e-10       2.907305652327e-12      -8.506163345651e-12       7.141109330565e-15       5.716681659153e-16       4.774544462427e-16      -4.054030015499e-17 
 1507       1.052223396878e-10       2.881919856434e-12      -8.481150732615e-12       7.137679714486e-15       5.701354696141e-16       4.765740365331e-16      -4.009270010998e-17 
 1508       1.053541750000e-10       2.856598561332e-12      -8.454615375694e-12       7.134260165853e-15       5.686078064488e-16       4.756900317536e-16      -3.964631024837e-17 
 1509       1.054836686894e-10       2.831348006004e-12      -8.426574361826e-12       7.130849892496e-15       5.670851599338e-16       4.748026968981e-16      -3.920106278114e-17 
 1510       1.056107466353e-10       2.806174460711e-12      -8.397044891726e-12       7.127448097628e-15       5.655675133606e-16       4.739122983861e-16      -3.875688952725e-17 
 1511       1.057353343626e-10       2.781084227042e-12      -8.366044280092e-12       7.124053979830e-15       5.640548497969e-16       4.730191040657e-16      -3.831372191300e-17 
 1512       1.058573570410e-10       2.756083637963e-12      -8.333589955801e-12       7.120666733047e-15       5.625471520863e-16       4.721233832156e-16      -3.787149097133e-17 
 1513       1.059767394848e-10       2.731179057871e-12      -8.299699462111e-12       7.117285546581e-15       5.610444028479e-16       4.712254065477e-16      -3.743012734119e-17 
 1514       1.060934061521e-10       2.706376882643e-12      -8.264390456865e-12       7.113909605077e-15       5.595465844755e-16       4.703254462093e-16      -3.698956126680e-17 
 1515       1.062072811441e-10       2.681683539684e-12      -8.227680712687e-12       7.110538088524e-15       5.580536791375e-16       4.694237757855e-16      -3.654972259707e-17 
 1516       1.063182882049e-10       2.657105487983e-12      -8.189588117187e-12       7.107170172239e-15       5.565656687765e-16       4.685206703016e-16      -3.611054078486e-17 
 1517       1.064263507209e-10       2.632649218158e-12      -8.150130673161e-12       7.103805026864e-15       5.550825351083e-16       4.676164062254e-16      -3.567194488632e-17 
 1518       1.065313917198e-10       2.608321252510e-12      -8.109326498788e-12       7.100441818354e-15       5.536042596220e-16       4.667112614696e-16      -3.523386356026e-17 
 1519       1.066333338704e-10       2.584128145072e-12      -8.067193827838e-12       7.097079707974e-15       5.521308235794e-16       4.658055153941e-16      -3.479622506742e-17 
 1520       1.067320994821e-10       2.560076481662e-12      -8.023751009866e-12       7.093717852285e-15       5.506622080142e-16       4.648994488086e-16      -3.435895726984e-17 
 1521       1.068276105041e-10       2.536172879929e-12      -7.979016510418e-12       7.090355403144e-15       5.491983937321e-16       4.639933439745e-16      -3.392198763019e-17 
 1522       1.069197885249e-10       2.512423989408e-12      -7.933008911230e-12       7.086991507686e-15       5.477393613098e-16       4.630874846078e-16      -3.348524321107e-17 
 1523       1.070085547718e-10       2.488836491569e-12      -7.885746910426e-12       7.083625308326e-15       5.462850910949e-16       4.621821558809e-16      -3.304865067435e-17 
 1524       1.070938301103e-10       2.465417099867e-12      -7.837249322724e-12       7.080255942742e-15       5.448355632054e-16       4.612776444257e-16      -3.261213628054e-17 
 1525       1.071755350435e-10       2.442172559791e-12      -7.787535079634e-12       7.076882543875e-15       5.433907575290e-16       4.603742383350e-16      -3.217562588803e-17 
 1526       1.072535897115e-10       2.419109648921e-12      -7.736623229659e-12       7.073504239916e-15       5.419506537228e-16       4.594722271658e-16      -3.173904495253e-17 
 1527       1.073279138912e-10       2.396235176970e-12      -7.684532938497e-12       7.070120154298e-15       5.405152312129e-16       4.585719019410e-16      -3.130231852630e-17 
 1528       1.073984269950e-10       2.373555985840e-12      -7.631283489240e-12       7.066729405692e-15       5.390844691938e-16       4.576735551521e-16      -3.086537125753e-17 
 1529       1.074650480711e-10       2.351078949672e-12      -7.576894282577e-12       7.063331107995e-15       5.376583466282e-16       4.567774807614e-16      -3.042812738969e-17 
 1530       1.075276958022e-10       2.328810974896e-12      -7.521384836993e-12       7.059924370323e-15       5.362368422460e-16       4.558839742044e-16      -2.999051076079e-17 
 1531       1.075862885053e-10       2.306759000279e-12      -7.464774788972e-12       7.056508297004e-15       5.348199345445e-16       4.549933323924e-16      -2.955244480277e-17 
 1532       1.076407441312e-10       2.284929996981e-12      -7.407083893197e-12       7.053081987570e-15       5.334076017875e-16       4.541058537144e-16      -2.911385254080e-17 
 1533       1.076909802637e-10       2.263330968600e-12      -7.348332022749e-12       7.049644536748e-15       5.319998220049e-16       4.532218380398e-16      -2.867465659262e-17 
 1534       1.077369141192e-10       2.241968951227e-12      -7.288539169311e-12       7.046195034452e-15       5.305965729923e-16       4.523415867206e-16      -2.823477916788e-17 
 1535       1.077784625459e-10       2.220851013492e-12      -7.227725443367e-12       7.042732565776e-15       5.291978323106e-16       4.514654025939e-16      -2.779414206742e-17 
 1536       1.078155420237e-10       2.199984256621e-12      -7.165911074403e-12       7.039256210987e-15       5.278035772856e-16       4.505935899843e-16      -2.735266668267e-17 
 1537       1.078480686632e-10       2.179375814480e-12      -7.103116411108e-12       7.035765045512e-15       5.264137850070e-16       4.497264547058e-16      -2.691027399493e-17 
 1538       1.078759582052e-10       2.159032853629e-12      -7.039361921577e-12       7.032258139937e-15       5.250284323288e-16       4.488643040650e-16      -2.646688457470e-17 
 1539       1.078991260204e-10       2.138962573372e-12      -6.974668193507e-12       7.028734559994e-15       5.236474958681e-16       4.480074468625e-16      -2.602241858104e-17 
 1540       1.079174871085e-10       2.119172205807e-12      -6.909055934403e-12       7.025193366556e-15       5.222709520050e-16       4.471561933960e-16      -2.557679576088e-17 
 1541       1.079309691977e-10       2.099668163256e-12      -6.842546478785e-12       7.021633693063e-15       5.208987789361e-16       4.463106618984e-16      -2.512996090960e-17 
 1542       1.079395521799e-10       2.080453471591e-12      -6.775163314673e-12       7.018054978641e-15       5.195309628580e-16       4.454701958391e-16      -2.468196051852e-17 
 1543       1.079432290484e-10       2.061530312645e-12      -6.706930571993e-12       7.014456737179e-15       5.181674918414e-16       4.446339410960e-16      -2.423286685364e-17 
 1544       1.079419928327e-10       2.042900874629e-12      -6.637872517108e-12       7.010838480093e-15       5.168083537822e-16       4.438010390107e-16      -2.378275256106e-17 
 1545       1.079358365979e-10       2.024567352141e-12      -6.568013553046e-12       7.007199716322e-15       5.154535364012e-16       4.429706263805e-16      -2.333169066754e-17 
 1546       1.079247534454e-10       2.006531946171e-12      -6.497378219726e-12       7.003539952318e-15       5.141030272438e-16       4.421418354514e-16      -2.287975458114e-17 
 1547       1.079087365127e-10       1.988796864111e-12      -6.425991194183e-12       6.999858692050e-15       5.127568136793e-16       4.413137939102e-16      -2.242701809184e-17 
 1548       1.078877789734e-10       1.971364319760e-12      -6.353877290798e-12       6.996155436994e-15       5.114148829009e-16       4.404856248776e-16      -2.197355537216e-17 
 1549       1.078618740377e-10       1.954236533334e-12      -6.281061461521e-12       6.992429686131e-15       5.100772219252e-16       4.396564469007e-16      -2.151944097775e-17 
 1550       1.078310149521e-10       1.937415731474e-12      -6.207568796100e-12       6.988680935942e-15       5.087438175919e-16       4.388253739453e-16      -2.106474984801e-17 
 1551       1.077951949995e-10       1.920904147249e-12      -6.133424522304e-12       6.984908680408e-15       5.074146565633e-16       4.379915153885e-16      -2.060955730675e-17 
 1552       1.077544074995e-10       1.904704020168e-12      -6.058654006156e-12       6.981112410999e-15       5.060897253240e-16       4.371539760118e-16      -2.015393906274e-17 
 1553       1.077086458087e-10       1.888817596186e-12      -5.983282752151e-12       6.977291616676e-15       5.047690101806e-16       4.363118559930e-16      -1.969797121037e-17 
 1554       1.076579033201e-10       1.873247127712e-12      -5.907336403490e-12       6.973445783882e-15       5.034524972615e-16       4.354642508992e-16      -1.924173023023e-17 
 1555       1.076021734638e-10       1.857994873615e-12      -5.830840742301e-12       6.969574396544e-15       5.021401725161e-16       4.346102516793e-16      -1.878529298976e-17 
 1556       1.075414497071e-10       1.843063099234e-12      -5.753821689872e-12       6.965676936063e-15       5.008320217148e-16       4.337489446567e-16      -1.832873674385e-17 
 1557       1.074757255540e-10       1.828454076381e-12      -5.676305306868e-12       6.961752881312e-15       4.995280304485e-16       4.328794115216e-16      -1.787213913544e-17 
 1558       1.074049945461e-10       1.814170083355e-12      -5.598317793566e-12       6.957801708633e-15       4.982281841285e-16       4.320007293237e-16      -1.741557819617e-17 
 1559       1.073292502620e-10       1.800213404944e-12      -5.519885490079e-12       6.953822891834e-15       4.969324679856e-16       4.311119704650e-16      -1.695913234696e-17 
 1560       1.072484863180e-10       1.786586332436e-12      -5.441034876580e-12       6.949815902180e-15       4.956408670702e-16       4.302122026922e-16      -1.650288039863e-17 
 1561       1.071626963675e-10       1.773291163624e-12      -5.361792573531e-12       6.945780208393e-15       4.943533662520e-16       4.293004890892e-16      -1.604690155255e-17 
 1562       1.070718741019e-10       1.760330202814e-12      -5.282185341910e-12       6.941715276649e-15       4.930699502190e-16       4.283758880698e-16      -1.559127540120e-17 
 1563       1.069760132500e-10       1.747705760834e-12      -5.202240083435e-12       6.937620570568e-15       4.917906034781e-16       4.274374533704e-16      -1.513608192884e-17 
 1564       1.068751075785e-10       1.735420155042e-12      -5.121983840792e-12       6.933495551219e-15       4.905153103538e-16       4.264842340423e-16      -1.468140151207e-17 
 1565       1.067691508919e-10       1.723475709329e-12      -5.041443797863e-12       6.929339677105e-15       4.892440549886e-16       4.255152744447e-16      -1.422731492050e-17 
 1566       1.066581370328e-10       1.711874754131e-12      -4.960647279948e-12       6.925152404169e-15       4.879768213420e-16       4.245296142366e-16      -1.377390331732e-17 
 1567       1.065420598817e-10       1.700619626437e-12      -4.879621753997e-12       6.920933185783e-15       4.867135931908e-16       4.235262883703e-16      -1.332124825995e-17 
 1568       1.064209133575e-10       1.689712669792e-12      -4.798394828833e-12       6.916681472749e-15       4.854543541282e-16       4.225043270833e-16      -1.286943170062e-17 
 1569       1.062946914171e-10       1.679156234308e-12      -4.716994255379e-12       6.912396713291e-15       4.841990875635e-16       4.214627558909e-16      -1.241853598701e-17 
 1570       1.061633880559e-10       1.668952676670e-12      -4.635447926886e-12       6.908078353052e-15       4.829477767223e-16       4.204005955794e-16      -1.196864386286e-17 
 1571       1.060269973078e-10       1.659104360146e-12      -4.553783879156e-12       6.903725835090e-15       4.817004046452e-16       4.193168621978e-16      -1.151983846858e-17 
 1572       1.058855132451e-10       1.649613654591e-12      -4.472030290774e-12       6.899338599876e-15       4.804569541884e-16       4.182105670512e-16      -1.107220334188e-17 
 1573       1.057389299788e-10       1.640482936457e-12      -4.390215483329e-12       6.894916085287e-15       4.792174080226e-16       4.170807166930e-16      -1.062582241835e-17 
 1574       1.055872416588e-10       1.631714588798e-12      -4.308367921644e-12       6.890457726604e-15       4.779817486332e-16       4.159263129173e-16      -1.018078003212e-17 
 1575       1.054304424736e-10       1.623311001282e-12      -4.226516214001e-12       6.885962956505e-15       4.767499583195e-16       4.147463527518e-16      -9.737160916432e-18 
 1576       1.052685266508e-10       1.615274570194e-12      -4.144689112368e-12       6.881431205065e-15       4.755220191945e-16       4.135398284505e-16      -9.295050204293e-18 
