# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  808       3.188521933862e-10       5.181155051532e-12      -2.180224950026e-11       0.000000000000e+00       6.673441409406e-15       4.851592975246e-15      -3.937247948490e-16 
  809       3.200075908051e-10       5.138377571968e-12      -2.184226082135e-11       0.000000000000e+00       6.641988281238e-15       4.846270907695e-15      -3.908283884111e-16 
  810       3.211645281901e-10       5.095250965039e-12      -2.187717661788e-11       0.000000000000e+00       6.610720260447e-15       4.840755358982e-15      -3.879177512558e-16 
  811       3.223225324518e-10       5.051791263933e-12      -2.190700043418e-11       0.000000000000e+00       6.579636407012e-15       4.835048215757e-15      -3.849928406926e-16 
  812       3.234811258691e-10       5.008014669955e-12      -2.193173612993e-11       0.000000000000e+00       6.548735753948e-15       4.829151391569e-15      -3.820536137566e-16 
  813       3.246398260751e-10       4.963937553046e-12      -2.195138788141e-11       0.000000000000e+00       6.518017307201e-15       4.823066826951e-15      -3.791000272073e-16 
  814       3.257981460433e-10       4.919576452306e-12      -2.196596018273e-11       0.000000000000e+00       6.487480045542e-15       4.816796489512e-15      -3.761320375276e-16 
  815       3.269555940727e-10       4.874948076521e-12      -2.197545784714e-11       0.000000000000e+00       6.457122920460e-15       4.810342374029e-15      -3.731496009228e-16 
  816       3.281116737744e-10       4.830069304679e-12      -2.197988600828e-11       0.000000000000e+00       6.426944856061e-15       4.803706502533e-15      -3.701526733195e-16 
  817       3.292658840569e-10       4.784957186498e-12      -2.197925012137e-11       0.000000000000e+00       6.396944748956e-15       4.796890924399e-15      -3.671412103646e-16 
  818       3.304177191120e-10       4.739628942947e-12      -2.197355596455e-11       0.000000000000e+00       6.367121468161e-15       4.789897716438e-15      -3.641151674240e-16 
  819       3.315666684008e-10       4.694101966767e-12      -2.196280964011e-11       0.000000000000e+00       6.337473854987e-15       4.782728982987e-15      -3.610744995821e-16 
  820       3.327122166391e-10       4.648393822998e-12      -2.194701757572e-11       0.000000000000e+00       6.308000722939e-15       4.775386855994e-15      -3.580191616400e-16 
  821       3.338538437838e-10       4.602522249495e-12      -2.192618652571e-11       0.000000000000e+00       6.278700857606e-15       4.767873495113e-15      -3.549491081152e-16 
  822       3.349910250182e-10       4.556505157457e-12      -2.190032357235e-11       0.000000000000e+00       6.249573016557e-15       4.760191087791e-15      -3.518642932398e-16 
  823       3.361232307380e-10       4.510360631946e-12      -2.186943612705e-11       0.000000000000e+00       6.220615929236e-15       4.752341849360e-15      -3.487646709602e-16 
  824       3.372499265372e-10       4.464106932411e-12      -2.183353193167e-11       0.000000000000e+00       6.191828296856e-15       4.744328023122e-15      -3.456501949354e-16 
  825       3.383705731938e-10       4.417762493211e-12      -2.179261905975e-11       0.000000000000e+00       6.163208792293e-15       4.736151880444e-15      -3.425208185364e-16 
  826       3.394846266556e-10       4.371345924136e-12      -2.174670591780e-11       0.000000000000e+00       6.134756059982e-15       4.727815720845e-15      -3.393764948448e-16 
  827       3.405915380260e-10       4.324876010932e-12      -2.169580124649e-11       0.000000000000e+00       6.106468715808e-15       4.719321872086e-15      -3.362171766522e-16 
  828       3.416907535499e-10       4.278371715821e-12      -2.163991412199e-11       0.000000000000e+00       6.078345347004e-15       4.710672690260e-15      -3.330428164586e-16 
  829       3.427817145996e-10       4.231852178027e-12      -2.157905395715e-11       0.000000000000e+00       6.050384512044e-15       4.701870559881e-15      -3.298533664716e-16 
  830       3.438638576602e-10       4.185336714294e-12      -2.151323050283e-11       0.000000000000e+00       6.022584740535e-15       4.692917893976e-15      -3.266487786056e-16 
  831       3.449366143158e-10       4.138844819413e-12      -2.144245384910e-11       0.000000000000e+00       5.994944533117e-15       4.683817134170e-15      -3.234290044803e-16 
  832       3.459994112354e-10       4.092396166743e-12      -2.136673442653e-11       0.000000000000e+00       5.967462361350e-15       4.674570750783e-15      -3.201939954199e-16 
  833       3.470516701582e-10       4.046010608734e-12      -2.128608300743e-11       0.000000000000e+00       5.940136667616e-15       4.665181242911e-15      -3.169437024520e-16 
  834       3.480928078799e-10       3.999708177448e-12      -2.120051070711e-11       0.000000000000e+00       5.912965865008e-15       4.655651138523e-15      -3.136780763066e-16 
  835       3.491222362382e-10       3.953509085085e-12      -2.111002898515e-11       0.000000000000e+00       5.885948337227e-15       4.645982994547e-15      -3.103970674149e-16 
  836       3.501393620988e-10       3.907433724502e-12      -2.101464964665e-11       0.000000000000e+00       5.859082438473e-15       4.636179396960e-15      -3.071006259083e-16 
  837       3.511435873413e-10       3.861502669737e-12      -2.091438484348e-11       0.000000000000e+00       5.832366493346e-15       4.626242960879e-15      -3.037887016176e-16 
  838       3.521343088446e-10       3.815736676535e-12      -2.080924707554e-11       0.000000000000e+00       5.805798796732e-15       4.616176330650e-15      -3.004612440715e-16 
  839       3.531109751674e-10       3.770155300928e-12      -2.069925589688e-11       0.000000000000e+00       5.779377822856e-15       4.605981679729e-15      -2.971183054510e-16 
  840       3.540732576980e-10       3.724772727606e-12      -2.058445815941e-11       0.000000000000e+00       5.753102856611e-15       4.595659200609e-15      -2.937603514179e-16 
  841       3.550208824537e-10       3.679601870014e-12      -2.046490812383e-11       0.000000000000e+00       5.726973372998e-15       4.585208588804e-15      -2.903879556908e-16 
  842       3.559535736515e-10       3.634655746000e-12      -2.034066078908e-11       0.000000000000e+00       5.700988828903e-15       4.574629540676e-15      -2.870016975975e-16 
  843       3.568710537039e-10       3.589947478105e-12      -2.021177189477e-11       0.000000000000e+00       5.675148663025e-15       4.563921753446e-15      -2.836021620905e-16 
  844       3.577730432139e-10       3.545490293846e-12      -2.007829792356e-11       0.000000000000e+00       5.649452295805e-15       4.553084925194e-15      -2.801899397640e-16 
  845       3.586592609710e-10       3.501297526007e-12      -1.994029610354e-11       0.000000000000e+00       5.623899129358e-15       4.542118754863e-15      -2.767656268705e-16 
  846       3.595294239463e-10       3.457382612924e-12      -1.979782441068e-11       0.000000000000e+00       5.598488547405e-15       4.531022942268e-15      -2.733298253367e-16 
  847       3.603832472881e-10       3.413759098771e-12      -1.965094157116e-11       0.000000000000e+00       5.573219915195e-15       4.519797188096e-15      -2.698831427804e-16 
  848       3.612204443173e-10       3.370440633854e-12      -1.949970706383e-11       0.000000000000e+00       5.548092579446e-15       4.508441193913e-15      -2.664261925270e-16 
  849       3.620407265229e-10       3.327440974891e-12      -1.934418112258e-11       0.000000000000e+00       5.523105868265e-15       4.496954662169e-15      -2.629595936258e-16 
  850       3.628438035575e-10       3.284773985302e-12      -1.918442473875e-11       0.000000000000e+00       5.498259091085e-15       4.485337296199e-15      -2.594839708664e-16 
  851       3.636293832328e-10       3.242453635497e-12      -1.902049966351e-11       0.000000000000e+00       5.473551538590e-15       4.473588800232e-15      -2.559999547957e-16 
  852       3.643971715147e-10       3.200494003165e-12      -1.885246841028e-11       0.000000000000e+00       5.448982482649e-15       4.461708879394e-15      -2.525081817336e-16 
  853       3.651468725194e-10       3.158909273555e-12      -1.868039425712e-11       0.000000000000e+00       5.424551176245e-15       4.449697239709e-15      -2.490092937900e-16 
  854       3.658781885082e-10       3.117713739771e-12      -1.850434124913e-11       0.000000000000e+00       5.400256853401e-15       4.437553588110e-15      -2.455039388812e-16 
  855       3.665908198837e-10       3.076921803056e-12      -1.832437420085e-11       0.000000000000e+00       5.376098729118e-15       4.425277632437e-15      -2.419927707463e-16 
  856       3.672844651844e-10       3.036547973077e-12      -1.814055869866e-11       0.000000000000e+00       5.352075999296e-15       4.412869081449e-15      -2.384764489638e-16 
  857       3.679588210809e-10       2.996606868217e-12      -1.795296110318e-11       0.000000000000e+00       5.328187840670e-15       4.400327644819e-15      -2.349556389678e-16 
  858       3.686135823709e-10       2.957113215858e-12      -1.776164855164e-11       0.000000000000e+00       5.304433410738e-15       4.387653033147e-15      -2.314310120647e-16 
  859       3.692484419750e-10       2.918081852674e-12      -1.756668896034e-11       0.000000000000e+00       5.280811847693e-15       4.374844957962e-15      -2.279032454497e-16 
  860       3.698630909319e-10       2.879527724910e-12      -1.736815102699e-11       0.000000000000e+00       5.257322270349e-15       4.361903131722e-15      -2.243730222233e-16 
  861       3.704572183940e-10       2.841465888678e-12      -1.716610423315e-11       0.000000000000e+00       5.233963778073e-15       4.348827267827e-15      -2.208410314074e-16 
  862       3.710305116227e-10       2.803911510238e-12      -1.696061884660e-11       0.000000000000e+00       5.210735450717e-15       4.335617080615e-15      -2.173079679623e-16 
  863       3.715826559841e-10       2.766879866289e-12      -1.675176592376e-11       0.000000000000e+00       5.187636348545e-15       4.322272285372e-15      -2.137745328029e-16 
  864       3.721133349445e-10       2.730386344256e-12      -1.653961731206e-11       0.000000000000e+00       5.164665512166e-15       4.308792598336e-15      -2.102414328153e-16 
  865       3.726222300655e-10       2.694446442575e-12      -1.632424565238e-11       0.000000000000e+00       5.141821962459e-15       4.295177736698e-15      -2.067093808729e-16 
  866       3.731090209998e-10       2.659075770983e-12      -1.610572438142e-11       0.000000000000e+00       5.119104700510e-15       4.281427418612e-15      -2.031790958534e-16 
  867       3.735733854865e-10       2.624290050803e-12      -1.588412773411e-11       0.000000000000e+00       5.096512707534e-15       4.267541363195e-15      -1.996513026551e-16 
  868       3.740149993466e-10       2.590105115234e-12      -1.565953074600e-11       0.000000000000e+00       5.074044944814e-15       4.253519290532e-15      -1.961267322133e-16 
  869       3.744335364785e-10       2.556536909636e-12      -1.543200925567e-11       0.000000000000e+00       5.051700353622e-15       4.239360921683e-15      -1.926061215165e-16 
  870       3.748286688535e-10       2.523601491819e-12      -1.520163990712e-11       0.000000000000e+00       5.029477855155e-15       4.225065978686e-15      -1.890902136236e-16 
  871       3.752000665110e-10       2.491315032330e-12      -1.496850015217e-11       0.000000000000e+00       5.007376350464e-15       4.210634184562e-15      -1.855797576798e-16 
  872       3.755473975544e-10       2.459693814740e-12      -1.473266825287e-11       0.000000000000e+00       4.985394720381e-15       4.196065263318e-15      -1.820755089331e-16 
  873       3.758703281463e-10       2.428754235930e-12      -1.449422328388e-11       0.000000000000e+00       4.963531825453e-15       4.181358939955e-15      -1.785782287510e-16 
  874       3.761685225039e-10       2.398512806380e-12      -1.425324513489e-11       0.000000000000e+00       4.941786505870e-15       4.166514940468e-15      -1.750886846371e-16 
  875       3.764416428946e-10       2.368986150459e-12      -1.400981451301e-11       0.000000000000e+00       4.920157581394e-15       4.151532991855e-15      -1.716076502469e-16 
  876       3.766893496314e-10       2.340191006706e-12      -1.376401294515e-11       0.000000000000e+00       4.898643851291e-15       4.136412822116e-15      -1.681359054052e-16 
  877       3.769113010684e-10       2.312144228123e-12      -1.351592278045e-11       0.000000000000e+00       4.877244094261e-15       4.121154160265e-15      -1.646742361219e-16 
  878       3.771072124361e-10       2.284860649018e-12      -1.326562599420e-11       0.000000000000e+00       4.855957213147e-15       4.105757374072e-15      -1.612232965648e-16 
  879       3.772770334290e-10       2.258346646088e-12      -1.301320057304e-11       0.000000000000e+00       4.834782671861e-15       4.090225394928e-15      -1.577831924284e-16 
  880       3.774207735617e-10       2.232606470850e-12      -1.275872407440e-11       0.000000000000e+00       4.813720065585e-15       4.074561824995e-15      -1.543538906707e-16 
  881       3.775384436012e-10       2.207644373330e-12      -1.250227482175e-11       0.000000000000e+00       4.792768976599e-15       4.058770302467e-15      -1.509353569239e-16 
  882       3.776300555719e-10       2.183464602022e-12      -1.224393190680e-11       0.000000000000e+00       4.771928974239e-15       4.042854501676e-15      -1.475275554896e-16 
  883       3.776956227595e-10       2.160071403843e-12      -1.198377519172e-11       0.000000000000e+00       4.751199614844e-15       4.026818133191e-15      -1.441304493337e-16 
  884       3.777351597165e-10       2.137469024085e-12      -1.172188531136e-11       0.000000000000e+00       4.730580441710e-15       4.010664943926e-15      -1.407440000816e-16 
  885       3.777486822661e-10       2.115661706377e-12      -1.145834367544e-11       0.000000000000e+00       4.710070985043e-15       3.994398717242e-15      -1.373681680131e-16 
  886       3.777362075072e-10       2.094653692637e-12      -1.119323247077e-11       0.000000000000e+00       4.689670761914e-15       3.978023273049e-15      -1.340029120574e-16 
  887       3.776977538187e-10       2.074449223028e-12      -1.092663466349e-11       0.000000000000e+00       4.669379276204e-15       3.961542467913e-15      -1.306481897880e-16 
  888       3.776333408646e-10       2.055052535911e-12      -1.065863400124e-11       0.000000000000e+00       4.649196018567e-15       3.944960195157e-15      -1.273039574180e-16 
  889       3.775429895981e-10       2.036467867807e-12      -1.038931501539e-11       0.000000000000e+00       4.629120466372e-15       3.928280384968e-15      -1.239701697949e-16 
  890       3.774267222663e-10       2.018699453346e-12      -1.011876302329e-11       0.000000000000e+00       4.609152083664e-15       3.911507004496e-15      -1.206467803958e-16 
  891       3.772845624154e-10       2.001751525229e-12      -9.847064130397e-12       0.000000000000e+00       4.589290321111e-15       3.894644057961e-15      -1.173337413219e-16 
  892       3.771165348943e-10       1.985628314176e-12      -9.574305232584e-12       0.000000000000e+00       4.569534615959e-15       3.877695586755e-15      -1.140310032943e-16 
  893       3.769226658602e-10       1.970334048888e-12      -9.300574018284e-12       0.000000000000e+00       4.549884391985e-15       3.860665669550e-15      -1.107385156484e-16 
  894       3.767029827825e-10       1.955872956002e-12      -9.025958970732e-12       0.000000000000e+00       4.530339059446e-15       3.843558422393e-15      -1.074562263292e-16 
  895       3.764575144478e-10       1.942249260041e-12      -8.750549370171e-12       0.000000000000e+00       4.510898015037e-15       3.826377998819e-15      -1.041840818862e-16 
  896       3.761862909644e-10       1.929467183378e-12      -8.474435296066e-12       0.000000000000e+00       4.491560641837e-15       3.809128589950e-15      -1.009220274684e-16 
  897       3.758893437670e-10       1.917530946185e-12      -8.197707629317e-12       0.000000000000e+00       4.472326309269e-15       3.791814424598e-15      -9.767000681937e-17 
  898       3.755667056210e-10       1.906444766391e-12      -7.920458054469e-12       0.000000000000e+00       4.453194373044e-15       3.774439769370e-15      -9.442796227231e-17 
  899       3.752184106276e-10       1.896212859639e-12      -7.642779061928e-12       0.000000000000e+00       4.434164175123e-15       3.757008928774e-15      -9.119583474495e-17 
  900       3.748444942279e-10       1.886839439238e-12      -7.364763950170e-12       0.000000000000e+00       4.415235043660e-15       3.739526245319e-15      -8.797356373462e-17 
  901       3.744449932080e-10       1.878328716123e-12      -7.086506827958e-12       0.000000000000e+00       4.396406292962e-15       3.721996099619e-15      -8.476108731326e-17 
  902       3.740199457032e-10       1.870684898807e-12      -6.808102616550e-12       0.000000000000e+00       4.377677223437e-15       3.704422910500e-15      -8.155834212242e-17 
  903       3.735693912029e-10       1.863912193339e-12      -6.529647051915e-12       0.000000000000e+00       4.359047121548e-15       3.686811135101e-15      -7.836526336829e-17 
  904       3.730933705551e-10       1.858014803259e-12      -6.251236686946e-12       0.000000000000e+00       4.340515259767e-15       3.669165268977e-15      -7.518178481670e-17 
  905       3.725919259710e-10       1.852996929553e-12      -5.972968893667e-12       0.000000000000e+00       4.322080896524e-15       3.651489846204e-15      -7.200783878814e-17 
  906       3.720651010295e-10       1.848862770609e-12      -5.694941865454e-12       0.000000000000e+00       4.303743276163e-15       3.633789439486e-15      -6.884335615277e-17 
  907       3.715129406822e-10       1.845616522171e-12      -5.417254619242e-12       0.000000000000e+00       4.285501628892e-15       3.616068660250e-15      -6.568826632541e-17 
  908       3.709354912576e-10       1.843262377300e-12      -5.140006997737e-12       0.000000000000e+00       4.267355170737e-15       3.598332158759e-15      -6.254249726061e-17 
  909       3.703328004658e-10       1.841804526324e-12      -4.863299671634e-12       0.000000000000e+00       4.249303103495e-15       3.580584624211e-15      -5.940597544760e-17 
  910       3.697049174034e-10       1.841247156793e-12      -4.587234141823e-12       0.000000000000e+00       4.231344614685e-15       3.562830784843e-15      -5.627862590534e-17 
  911       3.690518925576e-10       1.841594453442e-12      -4.311912741608e-12       0.000000000000e+00       4.213478877500e-15       3.545075408034e-15      -5.316037217751e-17 
  912       3.683737778114e-10       1.842850598139e-12      -4.037438638915e-12       0.000000000000e+00       4.195705050761e-15       3.527323300412e-15      -5.005113632756e-17 
  913       3.676706264478e-10       1.845019769843e-12      -3.763915838506e-12       0.000000000000e+00       4.178022278870e-15       3.509579307954e-15      -4.695083893367e-17 
  914       3.669424931544e-10       1.848106144562e-12      -3.491449184191e-12       0.000000000000e+00       4.160429691761e-15       3.491848316092e-15      -4.385939908381e-17 
  915       3.661894340284e-10       1.852113895304e-12      -3.220144361044e-12       0.000000000000e+00       4.142926404853e-15       3.474135249816e-15      -4.077673437071e-17 
  916       3.654115065807e-10       1.857047192039e-12      -2.950107897611e-12       0.000000000000e+00       4.125511519003e-15       3.456445073776e-15      -3.770276088692e-17 
  917       3.646088031936e-10       1.862908422556e-12      -2.681439140054e-12       0.000000000000e+00       4.108184227915e-15       3.438781821532e-15      -3.463748445406e-17 
  918       3.637815520661e-10       1.869692824104e-12      -2.414206030081e-12       0.000000000000e+00       4.090944142340e-15       3.421145666140e-15      -3.158127591251e-17 
  919       3.629300178852e-10       1.877393766186e-12      -2.148468945715e-12       0.000000000000e+00       4.073790970946e-15       3.403535803125e-15      -2.853460020529e-17 
  920       3.620544685278e-10       1.886004521605e-12      -1.884288695480e-12       0.000000000000e+00       4.056724413295e-15       3.385951417076e-15      -2.549792554906e-17 
  921       3.611551750703e-10       1.895518266164e-12      -1.621726519461e-12       0.000000000000e+00       4.039744159808e-15       3.368391681610e-15      -2.247172344221e-17 
  922       3.602324117982e-10       1.905928078372e-12      -1.360844090377e-12       0.000000000000e+00       4.022849891739e-15       3.350855759338e-15      -1.945646867281e-17 
  923       3.592864562152e-10       1.917226939145e-12      -1.101703514648e-12       0.000000000000e+00       4.006041281137e-15       3.333342801832e-15      -1.645263932667e-17 
  924       3.583175890525e-10       1.929407731504e-12      -8.443673334627e-13       0.000000000000e+00       3.989317990818e-15       3.315851949587e-15      -1.346071679536e-17 
  925       3.573260942787e-10       1.942463240282e-12      -5.888985238478e-13       0.000000000000e+00       3.972679674329e-15       3.298382331988e-15      -1.048118578420e-17 
  926       3.563122591086e-10       1.956386151825e-12      -3.353604997350e-13       0.000000000000e+00       3.956125975918e-15       3.280933067277e-15      -7.514534320299e-18 
  927       3.552763740128e-10       1.971169053690e-12      -8.381711303029e-14       0.000000000000e+00       3.939656530504e-15       3.263503262514e-15      -4.561253760565e-18 
  928       3.542187327271e-10       1.986804434352e-12       1.656673453186e-13       0.000000000000e+00       3.923270963640e-15       3.246092013548e-15      -1.621838799731e-18 
  929       3.531396322621e-10       2.003284682906e-12       4.130281442536e-13       0.000000000000e+00       3.906968891485e-15       3.228698404976e-15       1.303212521634e-18 
  930       3.520393729122e-10       2.020602088763e-12       6.582001115380e-13       0.000000000000e+00       3.890749920768e-15       3.211321510113e-15       4.213398809106e-18 
  931       3.509182582650e-10       2.038748841360e-12       9.011176326887e-13       0.000000000000e+00       3.874613648760e-15       3.193960390957e-15       7.108215306384e-18 
  932       3.497765952110e-10       2.057717029856e-12       1.141714649907e-12       0.000000000000e+00       3.858559663239e-15       3.176614098152e-15       9.987153887276e-18 
  933       3.486146939529e-10       2.077498642837e-12       1.379924661012e-12       0.000000000000e+00       3.842587542459e-15       3.159281670953e-15       1.284970304768e-17 
  934       3.474328680146e-10       2.098085568017e-12       1.615680718371e-12       0.000000000000e+00       3.826696855117e-15       3.141962137195e-15       1.569534789756e-17 
  935       3.462314342511e-10       2.119469591940e-12       1.848915427831e-12       0.000000000000e+00       3.810887160321e-15       3.124654513256e-15       1.852357015295e-17 
  936       3.450107128575e-10       2.141642399683e-12       2.079560947652e-12       0.000000000000e+00       3.795158007557e-15       3.107357804020e-15       2.133384812789e-17 
  937       3.437710273787e-10       2.164595574557e-12       2.307548987438e-12       0.000000000000e+00       3.779508936662e-15       3.090071002846e-15       2.412565672645e-17 
  938       3.425127047185e-10       2.188320597809e-12       2.532810807068e-12       0.000000000000e+00       3.763939477782e-15       3.072793091533e-15       2.689846743472e-17 
  939       3.412360751490e-10       2.212808848324e-12       2.755277215630e-12       0.000000000000e+00       3.748449151351e-15       3.055523040283e-15       2.965174831275e-17 
  940       3.399414723203e-10       2.238051602330e-12       2.974878570348e-12       0.000000000000e+00       3.733037468050e-15       3.038259807667e-15       3.238496398654e-17 
  941       3.386292332696e-10       2.264040033093e-12       3.191544775522e-12       0.000000000000e+00       3.717703928778e-15       3.021002340592e-15       3.509757564005e-17 
  942       3.372996984304e-10       2.290765210628e-12       3.405205281450e-12       0.000000000000e+00       3.702448024622e-15       3.003749574264e-15       3.778904100717e-17 
  943       3.359532116424e-10       2.318218101392e-12       3.615789083368e-12       0.000000000000e+00       3.687269236821e-15       2.986500432157e-15       4.045881436370e-17 
  944       3.345901201604e-10       2.346389567995e-12       3.823224720377e-12       0.000000000000e+00       3.672167036738e-15       2.969253825972e-15       4.310634651931e-17 
  945       3.332107746642e-10       2.375270368893e-12       4.027440274375e-12       0.000000000000e+00       3.657140885823e-15       2.952008655608e-15       4.573108480955e-17 
  946       3.318155292672e-10       2.404851158097e-12       4.228363368993e-12       0.000000000000e+00       3.642190235584e-15       2.934763809125e-15       4.833247308784e-17 
  947       3.304047415266e-10       2.435122484874e-12       4.425921168521e-12       0.000000000000e+00       3.627314527555e-15       2.917518162711e-15       5.090995171742e-17 
  948       3.289787724524e-10       2.466074793443e-12       4.620040376844e-12       0.000000000000e+00       3.612513193262e-15       2.900270580644e-15       5.346295756334e-17 
  949       3.275379865166e-10       2.497698422687e-12       4.810647236370e-12       0.000000000000e+00       3.597785654193e-15       2.883019915260e-15       5.599092398447e-17 
  950       3.260827516629e-10       2.529983605844e-12       4.997667526968e-12       0.000000000000e+00       3.583131321763e-15       2.865765006918e-15       5.849328082544e-17 
  951       3.246134393161e-10       2.562920470220e-12       5.181026564893e-12       0.000000000000e+00       3.568549597284e-15       2.848504683963e-15       6.096945440867e-17 
  952       3.231304243912e-10       2.596499036881e-12       5.360649201720e-12       0.000000000000e+00       3.554039871932e-15       2.831237762696e-15       6.341886752628e-17 
  953       3.216340853030e-10       2.630709220363e-12       5.536459823279e-12       0.000000000000e+00       3.539601526717e-15       2.813963047334e-15       6.584093943217e-17 
  954       3.201248039753e-10       2.665540828369e-12       5.708382348582e-12       0.000000000000e+00       3.525233932446e-15       2.796679329979e-15       6.823508583391e-17 
  955       3.186029658505e-10       2.700983561473e-12       5.876340228758e-12       0.000000000000e+00       3.510936449696e-15       2.779385390582e-15       7.060071888477e-17 
  956       3.170689549747e-10       2.737026487226e-12       6.040266932222e-12       0.000000000000e+00       3.496708499518e-15       2.762080395289e-15       7.293739431358e-17 
  957       3.155231391515e-10       2.773656454269e-12       6.200137577829e-12       0.000000000000e+00       3.482549776804e-15       2.744765098216e-15       7.524525529285e-17 
  958       3.139658845802e-10       2.810859653407e-12       6.355937782830e-12       0.000000000000e+00       3.468460040119e-15       2.727440657964e-15       7.752459533534e-17 
  959       3.123975607679e-10       2.848622140633e-12       6.507653220753e-12       0.000000000000e+00       3.454439041231e-15       2.710108240922e-15       7.977571178210e-17 
  960       3.108185405380e-10       2.886929836766e-12       6.655269621707e-12       0.000000000000e+00       3.440486525087e-15       2.692769021280e-15       8.199890581381e-17 
  961       3.092292000398e-10       2.925768527087e-12       6.798772772690e-12       0.000000000000e+00       3.426602229795e-15       2.675424181049e-15       8.419448246198e-17 
  962       3.076299187563e-10       2.965123860965e-12       6.938148517894e-12       0.000000000000e+00       3.412785886596e-15       2.658074910079e-15       8.636275062030e-17 
  963       3.060210795134e-10       3.004981351495e-12       7.073382759018e-12       0.000000000000e+00       3.399037219843e-15       2.640722406077e-15       8.850402305589e-17 
  964       3.044030684885e-10       3.045326375131e-12       7.204461455566e-12       0.000000000000e+00       3.385355946980e-15       2.623367874621e-15       9.061861642060e-17 
  965       3.027762752194e-10       3.086144171317e-12       7.331370625165e-12       0.000000000000e+00       3.371741778515e-15       2.606012529183e-15       9.270685126225e-17 
  966       3.011410926129e-10       3.127419842121e-12       7.454096343861e-12       0.000000000000e+00       3.358194418002e-15       2.588657591142e-15       9.476905203596e-17 
  967       2.994979169536e-10       3.169138351868e-12       7.572624746438e-12       0.000000000000e+00       3.344713562013e-15       2.571304289804e-15       9.680554711540e-17 
  968       2.978471479124e-10       3.211284526773e-12       7.686942026713e-12       0.000000000000e+00       3.331298900120e-15       2.553953862418e-15       9.881666880409e-17 
  969       2.961891885557e-10       3.253843054576e-12       7.797034437853e-12       0.000000000000e+00       3.317950114869e-15       2.536607554194e-15       1.008027533467e-16 
  970       2.945244453536e-10       3.296798484172e-12       7.902888292677e-12       0.000000000000e+00       3.304666881757e-15       2.519266618323e-15       1.027641409401e-16 
  971       2.928533281890e-10       3.340135225244e-12       8.004489963965e-12       0.000000000000e+00       3.291448869210e-15       2.501932315989e-15       1.047011757453e-16 
  972       2.911762503665e-10       3.383837547902e-12       8.101825884764e-12       0.000000000000e+00       3.278295738562e-15       2.484605916395e-15       1.066142058977e-16 
  973       2.894936286204e-10       3.427889582306e-12       8.194882548698e-12       0.000000000000e+00       3.265207144028e-15       2.467288696770e-15       1.085035835194e-16 
  974       2.878058831243e-10       3.472275318310e-12       8.283646510270e-12       0.000000000000e+00       3.252182732684e-15       2.449981942396e-15       1.103696647298e-16 
  975       2.861134374992e-10       3.516978605085e-12       8.368104385175e-12       0.000000000000e+00       3.239222144445e-15       2.432686946620e-15       1.122128096571e-16 
  976       2.844167188226e-10       3.561983150761e-12       8.448242850603e-12       0.000000000000e+00       3.226325012037e-15       2.415405010873e-15       1.140333824498e-16 
  977       2.827161576372e-10       3.607272522053e-12       8.524048645548e-12       0.000000000000e+00       3.213490960981e-15       2.398137444690e-15       1.158317512875e-16 
  978       2.810121879593e-10       3.652830143900e-12       8.595508571114e-12       0.000000000000e+00       3.200719609565e-15       2.380885565722e-15       1.176082883925e-16 
  979       2.793052472880e-10       3.698639299091e-12       8.662609490825e-12       0.000000000000e+00       3.188010568823e-15       2.363650699759e-15       1.193633700413e-16 
  980       2.775957766137e-10       3.744683127906e-12       8.725338330929e-12       0.000000000000e+00       3.175363442513e-15       2.346434180745e-15       1.210973765752e-16 
  981       2.758842204267e-10       3.790944627743e-12       8.783682080706e-12       0.000000000000e+00       3.162777827090e-15       2.329237350797e-15       1.228106924124e-16 
  982       2.741710267262e-10       3.837406652755e-12       8.837627792776e-12       0.000000000000e+00       3.150253311689e-15       2.312061560219e-15       1.245037060585e-16 
  983       2.724566470290e-10       3.884051913480e-12       8.887162583406e-12       0.000000000000e+00       3.137789478100e-15       2.294908167524e-15       1.261768101184e-16 
  984       2.707415363781e-10       3.930862976476e-12       8.932273632817e-12       0.000000000000e+00       3.125385900740e-15       2.277778539450e-15       1.278304013072e-16 
  985       2.690261533515e-10       3.977822263954e-12       8.972948185491e-12       0.000000000000e+00       3.113042146639e-15       2.260674050976e-15       1.294648804618e-16 
  986       2.673109600709e-10       4.024912053411e-12       9.009173550479e-12       0.000000000000e+00       3.100757775409e-15       2.243596085342e-15       1.310806525518e-16 
  987       2.655964222106e-10       4.072114477262e-12       9.040937101704e-12       0.000000000000e+00       3.088532339227e-15       2.226546034063e-15       1.326781266910e-16 
  988       2.638830090058e-10       4.119411522474e-12       9.068226278277e-12       0.000000000000e+00       3.076365382810e-15       2.209525296951e-15       1.342577161488e-16 
