# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1428       8.100432066233e-11       3.692984451798e-12      -5.488501298224e-12       6.131731467961e-15       7.198352216619e-16       4.651663212118e-16      -6.205409161239e-17 
 1429       8.103020297862e-11       3.682770043260e-12      -5.554274696355e-12       6.127033787491e-15       7.178233547862e-16       4.661506447551e-16      -6.186887527378e-17 
 1430       8.106075798993e-11       3.672193567123e-12      -5.619125289718e-12       6.122376892428e-15       7.158184024888e-16       4.671473422160e-16      -6.167856509900e-17 
 1431       8.109589587989e-11       3.661259973583e-12      -5.683038254416e-12       6.117760537486e-15       7.138203423371e-16       4.681544843333e-16      -6.148314090651e-17 
 1432       8.113552624630e-11       3.649974246442e-12      -5.745998701913e-12       6.113184474958e-15       7.118291515648e-16       4.691701308613e-16      -6.128258248367e-17 
 1433       8.117955810012e-11       3.638341403163e-12      -5.807991678935e-12       6.108648454716e-15       7.098448070712e-16       4.701923305510e-16      -6.107686958678e-17 
 1434       8.122789986432e-11       3.626366494937e-12      -5.869002167368e-12       6.104152224199e-15       7.078672854202e-16       4.712191211304e-16      -6.086598194104e-17 
 1435       8.128045937290e-11       3.614054606742e-12      -5.929015084155e-12       6.099695528416e-15       7.058965628398e-16       4.722485292856e-16      -6.064989924052e-17 
 1436       8.133714386973e-11       3.601410857407e-12      -5.988015281197e-12       6.095278109933e-15       7.039326152212e-16       4.732785706410e-16      -6.042860114821e-17 
 1437       8.139786000755e-11       3.588440399673e-12      -6.045987545248e-12       6.090899708874e-15       7.019754181183e-16       4.743072497404e-16      -6.020206729597e-17 
 1438       8.146251384685e-11       3.575148420255e-12      -6.102916597816e-12       6.086560062916e-15       7.000249467467e-16       4.753325600276e-16      -5.997027728452e-17 
 1439       8.153101085481e-11       3.561540139903e-12      -6.158787095060e-12       6.082258907277e-15       6.980811759830e-16       4.763524838271e-16      -5.973321068345e-17 
 1440       8.160325590425e-11       3.547620813466e-12      -6.213583627688e-12       6.077995974720e-15       6.961440803644e-16       4.773649923248e-16      -5.949084703119e-17 
 1441       8.167915327252e-11       3.533395729954e-12      -6.267290720857e-12       6.073770995544e-15       6.942136340874e-16       4.783680455488e-16      -5.924316583502e-17 
 1442       8.175860664045e-11       3.518870212596e-12      -6.319892834071e-12       6.069583697578e-15       6.922898110077e-16       4.793595923499e-16      -5.899014657105e-17 
 1443       8.184151909129e-11       3.504049618908e-12      -6.371374361076e-12       6.065433806177e-15       6.903725846389e-16       4.803375703827e-16      -5.873176868420e-17 
 1444       8.192779310961e-11       3.488939340750e-12      -6.421719629762e-12       6.061321044217e-15       6.884619281522e-16       4.812999060858e-16      -5.846801158822e-17 
 1445       8.201733058023e-11       3.473544804391e-12      -6.470912902063e-12       6.057245132093e-15       6.865578143753e-16       4.822445146629e-16      -5.819885466566e-17 
 1446       8.211003278719e-11       3.457871470568e-12      -6.518938373848e-12       6.053205787708e-15       6.846602157920e-16       4.831693000634e-16      -5.792427726786e-17 
 1447       8.220580041262e-11       3.441924834551e-12      -6.565780174827e-12       6.049202726474e-15       6.827691045413e-16       4.840721549631e-16      -5.764425871494e-17 
 1448       8.230453353570e-11       3.425710426204e-12      -6.611422368445e-12       6.045235661301e-15       6.808844524167e-16       4.849509607449e-16      -5.735877829581e-17 
 1449       8.240613163158e-11       3.409233810047e-12      -6.655848951782e-12       6.041304302600e-15       6.790062308653e-16       4.858035874794e-16      -5.706781526814e-17 
 1450       8.251049357031e-11       3.392500585315e-12      -6.699043855451e-12       6.037408358270e-15       6.771344109875e-16       4.866278939060e-16      -5.677134885836e-17 
 1451       8.261751761578e-11       3.375516386027e-12      -6.740990943496e-12       6.033547533698e-15       6.752689635357e-16       4.874217274130e-16      -5.646935826163e-17 
 1452       8.272710142461e-11       3.358286881039e-12      -6.781674013290e-12       6.029721531752e-15       6.734098589140e-16       4.881829240189e-16      -5.616182264189e-17 
 1453       8.283914204513e-11       3.340817774114e-12      -6.821076795434e-12       6.025930052777e-15       6.715570671773e-16       4.889093083528e-16      -5.584872113176e-17 
 1454       8.295353591625e-11       3.323114803978e-12      -6.859182953657e-12       6.022172794589e-15       6.697105580307e-16       4.895986936352e-16      -5.553003283261e-17 
 1455       8.307017886644e-11       3.305183744387e-12      -6.895976084709e-12       6.018449452473e-15       6.678703008284e-16       4.902488816587e-16      -5.520573681453e-17 
 1456       8.318896611264e-11       3.287030404185e-12      -6.931439718266e-12       6.014759719172e-15       6.660362645734e-16       4.908576627685e-16      -5.487581211628e-17 
 1457       8.330979225916e-11       3.268660627367e-12      -6.965557316823e-12       6.011103284888e-15       6.642084179167e-16       4.914228158436e-16      -5.454023774534e-17 
 1458       8.343255129666e-11       3.250080293141e-12      -6.998312275596e-12       6.007479837276e-15       6.623867291562e-16       4.919421082770e-16      -5.419899267785e-17 
 1459       8.355713660103e-11       3.231295315993e-12      -7.029687922417e-12       6.003889061434e-15       6.605711662364e-16       4.924132959568e-16      -5.385205585865e-17 
 1460       8.368344093233e-11       3.212311645745e-12      -7.059667517637e-12       6.000330639907e-15       6.587616967474e-16       4.928341232465e-16      -5.349940620123e-17 
 1461       8.381135643376e-11       3.193135267616e-12      -7.088234254018e-12       5.996804252672e-15       6.569582879244e-16       4.932023229663e-16      -5.314102258774e-17 
 1462       8.394077463050e-11       3.173772202289e-12      -7.115371256637e-12       5.993309577141e-15       6.551609066466e-16       4.935156163732e-16      -5.277688386895e-17 
 1463       8.407158983389e-11       3.154228528927e-12      -7.141064944175e-12       5.989846243971e-15       6.533695222144e-16       4.937722836441e-16      -5.240700241671e-17 
 1464       8.420370939296e-11       3.134510454367e-12      -7.165315149762e-12       5.986413704029e-15       6.515841147108e-16       4.939728816027e-16      -5.203152514795e-17 
 1465       8.433704354319e-11       3.114624244737e-12      -7.188125101108e-12       5.983011360086e-15       6.498046667223e-16       4.941185431259e-16      -5.165063351057e-17 
 1466       8.447150200981e-11       3.094576202634e-12      -7.209498068379e-12       5.979638610876e-15       6.480311605676e-16       4.942104082133e-16      -5.126451002454e-17 
 1467       8.460699400690e-11       3.074372667181e-12      -7.229437364280e-12       5.976294851081e-15       6.462635782977e-16       4.942496239997e-16      -5.087333828377e-17 
 1468       8.474342823649e-11       3.054020014090e-12      -7.247946344146e-12       5.972979471330e-15       6.445019016951e-16       4.942373447675e-16      -5.047730295798e-17 
 1469       8.488071288771e-11       3.033524655729e-12      -7.265028406026e-12       5.969691858186e-15       6.427461122731e-16       4.941747319596e-16      -5.007658979457e-17 
 1470       8.501875563591e-11       3.012893041182e-12      -7.280686990771e-12       5.966431394143e-15       6.409961912755e-16       4.940629541921e-16      -4.967138562050e-17 
 1471       8.515746364172e-11       2.992131656315e-12      -7.294925582118e-12       5.963197457617e-15       6.392521196756e-16       4.939031872668e-16      -4.926187834415e-17 
 1472       8.529674355026e-11       2.971247023836e-12      -7.307747706781e-12       5.959989422937e-15       6.375138781760e-16       4.936966141840e-16      -4.884825695720e-17 
 1473       8.543650149019e-11       2.950245703360e-12      -7.319156934533e-12       5.956806660342e-15       6.357814472080e-16       4.934444251553e-16      -4.843071153649e-17 
 1474       8.557664307284e-11       2.929134291474e-12      -7.329156878297e-12       5.953648535968e-15       6.340548069308e-16       4.931478176159e-16      -4.800943324590e-17 
 1475       8.571707339136e-11       2.907919421795e-12      -7.337751194229e-12       5.950514411843e-15       6.323339372311e-16       4.928079962376e-16      -4.758461433819e-17 
 1476       8.585769701980e-11       2.886607765041e-12      -7.344943581806e-12       5.947403645882e-15       6.306188177224e-16       4.924261729415e-16      -4.715644815695e-17 
 1477       8.599841801225e-11       2.865206029086e-12      -7.350737783915e-12       5.944315591875e-15       6.289094277446e-16       4.920035669104e-16      -4.672512913836e-17 
 1478       8.613913990195e-11       2.843720959030e-12      -7.355137586935e-12       5.941249599484e-15       6.272057463632e-16       4.915414046016e-16      -4.629085281315e-17 
 1479       8.627976570043e-11       2.822159337258e-12      -7.358146820826e-12       5.938205014230e-15       6.255077523688e-16       4.910409197598e-16      -4.585381580844e-17 
 1480       8.642019789658e-11       2.800527983505e-12      -7.359769359219e-12       5.935181177493e-15       6.238154242768e-16       4.905033534292e-16      -4.541421584960e-17 
 1481       8.656033845583e-11       2.778833754920e-12      -7.360009119497e-12       5.932177426499e-15       6.221287403264e-16       4.899299539671e-16      -4.497225176212e-17 
 1482       8.670008881922e-11       2.757083546126e-12      -7.358870062883e-12       5.929193094313e-15       6.204476784801e-16       4.893219770554e-16      -4.452812347351e-17 
 1483       8.683934990254e-11       2.735284289287e-12      -7.356356194531e-12       5.926227509834e-15       6.187722164234e-16       4.886806857145e-16      -4.408203201513e-17 
 1484       8.697802209545e-11       2.713442954170e-12      -7.352471563606e-12       5.923279997785e-15       6.171023315641e-16       4.880073503149e-16      -4.363417952409e-17 
 1485       8.711600526059e-11       2.691566548206e-12      -7.347220263377e-12       5.920349878709e-15       6.154380010315e-16       4.873032485905e-16      -4.318476924513e-17 
 1486       8.725319873270e-11       2.669662116558e-12      -7.340606431298e-12       5.917436468956e-15       6.137792016761e-16       4.865696656513e-16      -4.273400553244e-17 
 1487       8.738950131774e-11       2.647736742180e-12      -7.332634249100e-12       5.914539080683e-15       6.121259100688e-16       4.858078939957e-16      -4.228209385158e-17 
 1488       8.752481129202e-11       2.625797545881e-12      -7.323307942873e-12       5.911657021840e-15       6.104781025006e-16       4.850192335234e-16      -4.182924078134e-17 
 1489       8.765902640129e-11       2.603851686389e-12      -7.312631783155e-12       5.908789596165e-15       6.088357549818e-16       4.842049915480e-16      -4.137565401558e-17 
 1490       8.779204385989e-11       2.581906360417e-12      -7.300610085019e-12       5.905936103177e-15       6.071988432414e-16       4.833664828099e-16      -4.092154236515e-17 
 1491       8.792376034985e-11       2.559968802720e-12      -7.287247208159e-12       5.903095838169e-15       6.055673427268e-16       4.825050294886e-16      -4.046711575972e-17 
 1492       8.805407202002e-11       2.538046286164e-12      -7.272547556976e-12       5.900268092199e-15       6.039412286028e-16       4.816219612157e-16      -4.001258524967e-17 
 1493       8.818287448517e-11       2.516146121785e-12      -7.256515580665e-12       5.897452152083e-15       6.023204757515e-16       4.807186150873e-16      -3.955816300795e-17 
 1494       8.831006282513e-11       2.494275658856e-12      -7.239155773303e-12       5.894647300388e-15       6.007050587712e-16       4.797963356769e-16      -3.910406233198e-17 
 1495       8.843553158390e-11       2.472442284948e-12      -7.220472673934e-12       5.891852815426e-15       5.990949519764e-16       4.788564750482e-16      -3.865049764545e-17 
 1496       8.855917476875e-11       2.450653425993e-12      -7.200470866655e-12       5.889067971243e-15       5.974901293967e-16       4.779003927671e-16      -3.819768450030e-17 
 1497       8.868088584938e-11       2.428916546349e-12      -7.179154980707e-12       5.886292037614e-15       5.958905647764e-16       4.769294559153e-16      -3.774583957847e-17 
 1498       8.880055775701e-11       2.407239148862e-12      -7.156529690554e-12       5.883524280036e-15       5.942962315743e-16       4.759450391022e-16      -3.729518069386e-17 
 1499       8.891808288349e-11       2.385628774929e-12      -7.132599715979e-12       5.880763959720e-15       5.927071029624e-16       4.749485244781e-16      -3.684592679417e-17 
 1500       8.903335308044e-11       2.364093004562e-12      -7.107369822163e-12       5.878010333581e-15       5.911231518259e-16       4.739413017465e-16      -3.639829796275e-17 
 1501       8.914625965836e-11       2.342639456451e-12      -7.080844819774e-12       5.875262654236e-15       5.895443507626e-16       4.729247681771e-16      -3.595251542052e-17 
 1502       8.925670350011e-11       2.321275258883e-12      -7.053031554336e-12       5.872520194831e-15       5.879706743624e-16       4.719001573834e-16      -3.550875378314e-17 
 1503       8.936462551080e-11       2.300005456739e-12      -7.023944895345e-12       5.869782323826e-15       5.864021060733e-16       4.708680238074e-16      -3.506699732034e-17 
 1504       8.946997646269e-11       2.278834589110e-12      -6.993601805648e-12       5.867048430927e-15       5.848386314015e-16       4.698287532403e-16      -3.462718230058e-17 
 1505       8.957270690737e-11       2.257767217067e-12      -6.962019357644e-12       5.864317902302e-15       5.832802356362e-16       4.687827336047e-16      -3.418924460800e-17 
 1506       8.967276717540e-11       2.236807923700e-12      -6.929214733480e-12       5.861590120581e-15       5.817269038495e-16       4.677303549590e-16      -3.375311974173e-17 
 1507       8.977010737602e-11       2.215961314150e-12      -6.895205225243e-12       5.858864464845e-15       5.801786208956e-16       4.666720095001e-16      -3.331874281524e-17 
 1508       8.986467739674e-11       2.195232015643e-12      -6.860008235150e-12       5.856140310621e-15       5.786353714108e-16       4.656080915678e-16      -3.288604855570e-17 
 1509       8.995642690308e-11       2.174624677531e-12      -6.823641275742e-12       5.853417029877e-15       5.770971398124e-16       4.645389976475e-16      -3.245497130326e-17 
 1510       9.004530533811e-11       2.154143971320e-12      -6.786121970078e-12       5.850693991015e-15       5.755639102988e-16       4.634651263748e-16      -3.202544501040e-17 
 1511       9.013126192224e-11       2.133794590709e-12      -6.747468051924e-12       5.847970558866e-15       5.740356668488e-16       4.623868785379e-16      -3.159740324132e-17 
 1512       9.021424565276e-11       2.113581251625e-12      -6.707697365947e-12       5.845246094681e-15       5.725123932212e-16       4.613046570824e-16      -3.117077917116e-17 
 1513       9.029420530356e-11       2.093508692257e-12      -6.666827867908e-12       5.842519956129e-15       5.709940729543e-16       4.602188671137e-16      -3.074550558544e-17 
 1514       9.037108942478e-11       2.073581673093e-12      -6.624877624855e-12       5.839791497287e-15       5.694806893655e-16       4.591299159016e-16      -3.032151487933e-17 
 1515       9.044484634245e-11       2.053804976953e-12      -6.581864815312e-12       5.837060068637e-15       5.679722255508e-16       4.580382128831e-16      -2.989873905701e-17 
 1516       9.051542415815e-11       2.034183409023e-12      -6.537807729476e-12       5.834325017058e-15       5.664686643844e-16       4.569441696664e-16      -2.947710973099e-17 
 1517       9.058277074869e-11       2.014721796896e-12      -6.492724769405e-12       5.831585685821e-15       5.649699885182e-16       4.558482000342e-16      -2.905655812145e-17 
 1518       9.064683376571e-11       1.995424990600e-12      -6.446634449213e-12       5.828841414580e-15       5.634761803813e-16       4.547507199476e-16      -2.863701505557e-17 
 1519       9.070756063540e-11       1.976297862638e-12      -6.399555395262e-12       5.826091539372e-15       5.619872221796e-16       4.536521475495e-16      -2.821841096686e-17 
 1520       9.076489855813e-11       1.957345308020e-12      -6.351506346355e-12       5.823335392603e-15       5.605030958954e-16       4.525529031680e-16      -2.780067589449e-17 
 1521       9.081879450809e-11       1.938572244301e-12      -6.302506153927e-12       5.820572303049e-15       5.590237832869e-16       4.514534093202e-16      -2.738373948262e-17 
 1522       9.086919523296e-11       1.919983611615e-12      -6.252573782238e-12       5.817801595845e-15       5.575492658875e-16       4.503540907158e-16      -2.696753097978e-17 
 1523       9.091604725359e-11       1.901584372707e-12      -6.201728308564e-12       5.815022592483e-15       5.560795250060e-16       4.492553742605e-16      -2.655197923811e-17 
 1524       9.095929686360e-11       1.883379512975e-12      -6.149988923394e-12       5.812234610800e-15       5.546145417253e-16       4.481576890596e-16      -2.613701271278e-17 
 1525       9.099889012909e-11       1.865374040498e-12      -6.097374930616e-12       5.809436964979e-15       5.531542969025e-16       4.470614664218e-16      -2.572255946127e-17 
 1526       9.103477288828e-11       1.847572986075e-12      -6.043905747715e-12       5.806628965538e-15       5.516987711684e-16       4.459671398624e-16      -2.530854714274e-17 
 1527       9.106689075114e-11       1.829981403260e-12      -5.989600905962e-12       5.803809919324e-15       5.502479449268e-16       4.448751451072e-16      -2.489490301733e-17 
 1528       9.109518909909e-11       1.812604368396e-12      -5.934480050606e-12       5.800979129511e-15       5.488017983543e-16       4.437859200958e-16      -2.448155394549e-17 
 1529       9.111961308462e-11       1.795446980651e-12      -5.878562941069e-12       5.798135895588e-15       5.473603113997e-16       4.426999049856e-16      -2.406842638737e-17 
 1530       9.114010763098e-11       1.778514362051e-12      -5.821869451139e-12       5.795279513357e-15       5.459234637836e-16       4.416175421548e-16      -2.365544640207e-17 
 1531       9.115661743178e-11       1.761811657519e-12      -5.764419569158e-12       5.792409274927e-15       5.444912349978e-16       4.405392762064e-16      -2.324253964704e-17 
 1532       9.116908695072e-11       1.745344034907e-12      -5.706233398217e-12       5.789524468706e-15       5.430636043051e-16       4.394655539715e-16      -2.282963137737e-17 
 1533       9.117746042119e-11       1.729116685032e-12      -5.647331156350e-12       5.786624379395e-15       5.416405507387e-16       4.383968245132e-16      -2.241664644515e-17 
 1534       9.118168184594e-11       1.713134821712e-12      -5.587733176723e-12       5.783708287982e-15       5.402220531018e-16       4.373335391299e-16      -2.200350929879e-17 
 1535       9.118169499677e-11       1.697403681798e-12      -5.527459907829e-12       5.780775471739e-15       5.388080899669e-16       4.362761513588e-16      -2.159014398235e-17 
 1536       9.117744341411e-11       1.681928525215e-12      -5.466531913680e-12       5.777825204209e-15       5.373986396757e-16       4.352251169799e-16      -2.117647413487e-17 
 1537       9.116887040678e-11       1.666714634991e-12      -5.404969873998e-12       5.774856755208e-15       5.359936803384e-16       4.341808940190e-16      -2.076242298974e-17 
 1538       9.115591905154e-11       1.651767317295e-12      -5.342794584409e-12       5.771869390813e-15       5.345931898335e-16       4.331439427518e-16      -2.034791337396e-17 
 1539       9.113853219282e-11       1.637091901473e-12      -5.280026956635e-12       5.768862373359e-15       5.331971458070e-16       4.321147257070e-16      -1.993286770755e-17 
 1540       9.111665244235e-11       1.622693740081e-12      -5.216688018684e-12       5.765834961430e-15       5.318055256722e-16       4.310937076705e-16      -1.951720800282e-17 
 1541       9.109023320387e-11       1.608577452971e-12      -5.152798807225e-12       5.762786482948e-15       5.304183084508e-16       4.300811473960e-16      -1.910087943865e-17 
 1542       9.105927186240e-11       1.594744651626e-12      -5.088380043200e-12       5.759716555191e-15       5.290354803168e-16       4.290764705706e-16      -1.868392132919e-17 
 1543       9.102377690933e-11       1.581196193297e-12      -5.023452453511e-12       5.756624866853e-15       5.276570291042e-16       4.280788909043e-16      -1.826639682749e-17 
 1544       9.098375694618e-11       1.567932934982e-12      -4.958036878754e-12       5.753511105134e-15       5.262829424701e-16       4.270876178759e-16      -1.784836941222e-17 
 1545       9.093922068479e-11       1.554955733430e-12      -4.892154273402e-12       5.750374955739e-15       5.249132078940e-16       4.261018567254e-16      -1.742990288823e-17 
 1546       9.089017694756e-11       1.542265445134e-12      -4.825825705995e-12       5.747216102878e-15       5.235478126775e-16       4.251208084471e-16      -1.701106138704e-17 
 1547       9.083663466764e-11       1.529862926328e-12      -4.759072359323e-12       5.744034229262e-15       5.221867439443e-16       4.241436697833e-16      -1.659190936739e-17 
 1548       9.077860288916e-11       1.517749032988e-12      -4.691915530618e-12       5.740829016097e-15       5.208299886391e-16       4.231696332164e-16      -1.617251161574e-17 
 1549       9.071609076744e-11       1.505924620823e-12      -4.624376631737e-12       5.737600143090e-15       5.194775335280e-16       4.221978869627e-16      -1.575293324683e-17 
 1550       9.064910756918e-11       1.494390545277e-12      -4.556477189351e-12       5.734347288439e-15       5.181293651978e-16       4.212276149652e-16      -1.533323970415e-17 
 1551       9.057766267271e-11       1.483147661523e-12      -4.488238845130e-12       5.731070128831e-15       5.167854700554e-16       4.202579968864e-16      -1.491349676051e-17 
 1552       9.050176556818e-11       1.472196824459e-12      -4.419683355933e-12       5.727768339447e-15       5.154458343280e-16       4.192882081018e-16      -1.449377051854e-17 
 1553       9.042142585778e-11       1.461538888711e-12      -4.350832593991e-12       5.724441593950e-15       5.141104440623e-16       4.183174196928e-16      -1.407412741121e-17 
 1554       9.033665325595e-11       1.451174708621e-12      -4.281708547098e-12       5.721089564488e-15       5.127792851241e-16       4.173447984395e-16      -1.365463420239e-17 
 1555       9.024745758959e-11       1.441105138253e-12      -4.212333318794e-12       5.717711921692e-15       5.114523431983e-16       4.163695068141e-16      -1.323535798730e-17 
 1556       9.015384879828e-11       1.431331031382e-12      -4.142729128556e-12       5.714308334669e-15       5.101296037884e-16       4.153907029738e-16      -1.281636619312e-17 
 1557       9.005583693449e-11       1.421853241497e-12      -4.072918311982e-12       5.710878471007e-15       5.088110522158e-16       4.144075407538e-16      -1.239772657945e-17 
 1558       8.995343216378e-11       1.412672621795e-12      -4.002923320979e-12       5.707421996764e-15       5.074966736199e-16       4.134191696604e-16      -1.197950723885e-17 
 1559       8.984664476506e-11       1.403790025176e-12      -3.932766723949e-12       5.703938576471e-15       5.061864529574e-16       4.124247348642e-16      -1.156177659738e-17 
 1560       8.973548513072e-11       1.395206304247e-12      -3.862471205978e-12       5.700427873130e-15       5.048803750024e-16       4.114233771928e-16      -1.114460341511e-17 
 1561       8.961996376694e-11       1.386922311310e-12      -3.792059569021e-12       5.696889548209e-15       5.035784243454e-16       4.104142331243e-16      -1.072805678664e-17 
 1562       8.950009129381e-11       1.378938898366e-12      -3.721554732090e-12       5.693323261639e-15       5.022805853933e-16       4.093964347800e-16      -1.031220614162e-17 
 1563       8.937587844563e-11       1.371256917109e-12      -3.650979731440e-12       5.689728671815e-15       5.009868423691e-16       4.083691099177e-16      -9.897121245281e-18 
 1564       8.924733607105e-11       1.363877218921e-12      -3.580357720758e-12       5.686105435592e-15       4.996971793114e-16       4.073313819244e-16      -9.482872198975e-18 
 1565       8.911447513332e-11       1.356800654874e-12      -3.509711971346e-12       5.682453208279e-15       4.984115800741e-16       4.062823698099e-16      -9.069529440663e-18 
 1566       8.897730671051e-11       1.350028075722e-12      -3.439065872313e-12       5.678771643644e-15       4.971300283259e-16       4.052211881993e-16      -8.657163745461e-18 
 1567       8.883584199569e-11       1.343560331902e-12      -3.368442930759e-12       5.675060393905e-15       4.958525075501e-16       4.041469473264e-16      -8.245846226158e-18 
 1568       8.869009229717e-11       1.337398273527e-12      -3.297866771960e-12       5.671319109729e-15       4.945790010442e-16       4.030587530266e-16      -7.835648333738e-18 
 1569       8.854006903871e-11       1.331542750387e-12      -3.227361139561e-12       5.667547440234e-15       4.933094919195e-16       4.019557067301e-16      -7.426641857906e-18 
 1570       8.838578375973e-11       1.325994611941e-12      -3.156949895755e-12       5.663745032981e-15       4.920439631007e-16       4.008369054548e-16      -7.018898927608e-18 
 1571       8.822724811550e-11       1.320754707321e-12      -3.086657021479e-12       5.659911533972e-15       4.907823973258e-16       3.997014417994e-16      -6.612492011555e-18 
 1572       8.806447387740e-11       1.315823885320e-12      -3.016506616591e-12       5.656046587652e-15       4.895247771452e-16       3.985484039364e-16      -6.207493918748e-18 
 1573       8.789747293310e-11       1.311202994398e-12      -2.946522900066e-12       5.652149836903e-15       4.882710849218e-16       3.973768756053e-16      -5.803977798999e-18 
 1574       8.772625728677e-11       1.306892882673e-12      -2.876730210178e-12       5.648220923042e-15       4.870213028307e-16       3.961859361057e-16      -5.402017143456e-18 
 1575       8.755083905932e-11       1.302894397918e-12      -2.807153004688e-12       5.644259485820e-15       4.857754128584e-16       3.949746602899e-16      -5.001685785125e-18 
 1576       8.737123048857e-11       1.299208387562e-12      -2.737815861029e-12       5.640265163417e-15       4.845333968027e-16       3.937421185565e-16      -4.603057899392e-18 
 1577       8.718744392951e-11       1.295835698684e-12      -2.668743476498e-12       5.636237592442e-15       4.832952362724e-16       3.924873768433e-16      -4.206208004550e-18 
 1578       8.699949185448e-11       1.292777178010e-12      -2.599960668438e-12       5.632176407931e-15       4.820609126868e-16       3.912094966201e-16      -3.811210962319e-18 
 1579       8.680738685342e-11       1.290033671910e-12      -2.531492374427e-12       5.628081243340e-15       4.808304072753e-16       3.899075348819e-16      -3.418141978368e-18 
 1580       8.661114826589e-11       1.287605432647e-12      -2.463361819199e-12       5.623951810187e-15       4.796037025853e-16       3.885807890617e-16      -3.027066171206e-18 
 1581       8.641082214408e-11       1.285490331113e-12      -2.395584996463e-12       5.619788137766e-15       4.783807870200e-16       3.872295342612e-16      -2.638007172162e-18 
 1582       8.620646147508e-11       1.283685627534e-12      -2.328176136366e-12       5.615590335642e-15       4.771616503420e-16       3.858542928316e-16      -2.250978235719e-18 
 1583       8.599811956635e-11       1.282188563694e-12      -2.261149534220e-12       5.611358514221e-15       4.759462821682e-16       3.844555900789e-16      -1.865992644795e-18 
 1584       8.578585004620e-11       1.280996362898e-12      -2.194519550600e-12       5.607092784748e-15       4.747346719700e-16       3.830339542682e-16      -1.483063710758e-18 
 1585       8.556970686437e-11       1.280106229944e-12      -2.128300611445e-12       5.602793259308e-15       4.735268090730e-16       3.815899166290e-16      -1.102204773457e-18 
 1586       8.534974429253e-11       1.279515351089e-12      -2.062507208155e-12       5.598460050830e-15       4.723226826563e-16       3.801240113595e-16      -7.234292012340e-19 
 1587       8.512601692483e-11       1.279220894015e-12      -1.997153897690e-12       5.594093273086e-15       4.711222817527e-16       3.786367756318e-16      -3.467503909535e-19 
 1588       8.489857967841e-11       1.279220007805e-12      -1.932255302673e-12       5.589693040695e-15       4.699255952480e-16       3.771287495966e-16       2.781823197885e-20 
 1589       8.466748779397e-11       1.279509822905e-12      -1.867826111480e-12       5.585259469120e-15       4.687326118812e-16       3.756004763882e-16       4.002632135932e-19 
 1590       8.443279683627e-11       1.280087451094e-12      -1.803881078348e-12       5.580792674674e-15       4.675433202436e-16       3.740525021288e-16       7.705710713337e-19 
 1591       8.419456269465e-11       1.280949985452e-12      -1.740435023469e-12       5.576292774519e-15       4.663577087789e-16       3.724853759339e-16       1.138728294036e-18 
 1592       8.395284158361e-11       1.282094500332e-12      -1.677502833091e-12       5.571759886669e-15       4.651757657830e-16       3.708996499169e-16       1.504721341907e-18 
 1593       8.370769004329e-11       1.283518051323e-12      -1.615099459614e-12       5.567194129988e-15       4.639974794034e-16       3.692958791938e-16       1.868536646499e-18 
 1594       8.345916494003e-11       1.285217675222e-12      -1.553239921692e-12       5.562595624197e-15       4.628228376389e-16       3.676746218882e-16       2.230160610692e-18 
 1595       8.320732346691e-11       1.287190390002e-12      -1.491939304332e-12       5.557964489869e-15       4.616518283398e-16       3.660364391360e-16       2.589579608669e-18 
 1596       8.295222314424e-11       1.289433194778e-12      -1.431212758988e-12       5.553300848436e-15       4.604844392070e-16       3.643818950903e-16       2.946779985895e-18 
 1597       8.269392182014e-11       1.291943069780e-12      -1.371075503667e-12       5.548604822186e-15       4.593206577921e-16       3.627115569261e-16       3.301748059093e-18 
 1598       8.243247767105e-11       1.294716976316e-12      -1.311542823023e-12       5.543876534268e-15       4.581604714969e-16       3.610259948453e-16       3.654470116225e-18 
 1599       8.216794920224e-11       1.297751856746e-12      -1.252630068457e-12       5.539116108690e-15       4.570038675732e-16       3.593257820814e-16       4.004932416468e-18 
 1600       8.190039524839e-11       1.301044634445e-12      -1.194352658215e-12       5.534323670325e-15       4.558508331226e-16       3.576114949042e-16       4.353121190192e-18 
 1601       8.162987497408e-11       1.304592213776e-12      -1.136726077490e-12       5.529499344906e-15       4.547013550961e-16       3.558837126249e-16       4.699022638940e-18 
 1602       8.135644787435e-11       1.308391480056e-12      -1.079765878517e-12       5.524643259033e-15       4.535554202938e-16       3.541430176009e-16       5.042622935403e-18 
 1603       8.108017377518e-11       1.312439299523e-12      -1.023487680677e-12       5.519755540174e-15       4.524130153645e-16       3.523899952402e-16       5.383908223397e-18 
 1604       8.080111283412e-11       1.316732519309e-12      -9.679071705875e-13       5.514836316660e-15       4.512741268058e-16       3.506252340066e-16       5.722864617848e-18 
 1605       8.051932554070e-11       1.321267967404e-12      -9.130401022109e-13       5.509885717696e-15       4.501387409633e-16       3.488493254247e-16       6.059478204761e-18 
