# l   Dl_TT   Dl_TE   Dl_EE
1.203000000000000000e+03 1.195016582603058168e+02 2.835468610677994716e-01 3.334249005252766906e+00
1.204000000000000000e+03 1.189612746405314709e+02 2.365715111214454491e-01 3.358172585606761462e+00
1.205000000000000000e+03 1.184266544687765901e+02 1.876024011147903181e-01 3.381858644164405625e+00
1.206000000000000000e+03 1.178980255513020552e+02 1.366560790727713581e-01 3.405292815745594392e+00
1.207000000000000000e+03 1.173755906414428978e+02 8.375272805839337198e-02 3.428461974817388569e+00
1.208000000000000000e+03 1.168594479379456743e+02 2.892664804931215777e-02 3.451358236715612371e+00
1.209000000000000000e+03 1.163496696290623760e+02 -2.778409829430528166e-02 3.473975004525542865e+00
1.210000000000000000e+03 1.158463281905111444e+02 -8.634115194453984010e-02 3.496305645476770252e+00
1.211000000000000000e+03 1.153494963859256472e+02 -1.467058568637363281e-01 3.518343490874816126e+00
1.212000000000000000e+03 1.148592472673045819e+02 -2.088392593625177096e-01 3.540081836032745066e+00
1.213000000000000000e+03 1.143756541754611789e+02 -2.727021074577999915e-01 3.561513940202780670e+00
1.214000000000000000e+03 1.138987907404727338e+02 -3.382548502308082017e-01 3.582633026507925589e+00
1.215000000000000000e+03 1.134287308821298836e+02 -4.054576371850905359e-01 3.603432281873571785e+00
1.216000000000000000e+03 1.129655488103864087e+02 -4.742703176045330871e-01 3.623904856959124565e+00
1.217000000000000000e+03 1.125093190258083666e+02 -5.446524399113762405e-01 3.644043866089608841e+00
1.218000000000000000e+03 1.120601163200237806e+02 -6.165632510242285980e-01 3.663842387187292715e+00
1.219000000000000000e+03 1.116180157761721574e+02 -6.899616957160814579e-01 3.683293461703300853e+00
1.220000000000000000e+03 1.111830927693537063e+02 -7.648064159723259037e-01 3.702390094549226962e+00
1.221000000000000000e+03 1.107554229670790704e+02 -8.410557503487658959e-01 3.721125254028758267e+00
1.222000000000000000e+03 1.103350823297187873e+02 -9.186677333296331405e-01 3.739491871769282660e+00
1.223000000000000000e+03 1.099221471109526078e+02 -9.976000946856046214e-01 3.757482842653509625e+00
1.224000000000000000e+03 1.095166938582191705e+02 -1.077810258831814139e+00 3.775091024751086266e+00
1.225000000000000000e+03 1.091187994131651351e+02 -1.159255344185869951e+00 3.792309239250208908e+00
1.226000000000000000e+03 1.087285409120951982e+02 -1.241892162525868759e+00 3.809130270389243123e+00
1.227000000000000000e+03 1.083459957864211134e+02 -1.325677218348410902e+00 3.825546865388342432e+00
1.228000000000000000e+03 1.079712417631113368e+02 -1.410566708226615562e+00 3.841551734381055017e+00
1.229000000000000000e+03 1.076043568651406304e+02 -1.496516520168135411e+00 3.857137550345949961e+00
1.230000000000000000e+03 1.072454194119391104e+02 -1.583482232973170811e+00 3.872296949038226188e+00
1.231000000000000000e+03 1.068945080198424193e+02 -1.671419115592486682e+00 3.887022528921331155e+00
1.232000000000000000e+03 1.065517016025405042e+02 -1.760282126485426923e+00 3.901306851098576889e+00
1.233000000000000000e+03 1.062170793715274897e+02 -1.850025912977928177e+00 3.915142439244755135e+00
1.234000000000000000e+03 1.058907208365511394e+02 -1.940604810620536691e+00 3.928521779537754277e+00
1.235000000000000000e+03 1.055727058060621459e+02 -2.031972842546422964e+00 3.941437320590174931e+00
1.236000000000000000e+03 1.052631143876638191e+02 -2.124083718829393952e+00 3.953881473380945533e+00
1.237000000000000000e+03 1.049620269885614192e+02 -2.216890835841911933e+00 3.965846611186937931e+00
1.238000000000000000e+03 1.046695243160117030e+02 -2.310347275613107598e+00 3.977325069514586087e+00
1.239000000000000000e+03 1.043856873777723138e+02 -2.404405805186796474e+00 3.988309146031496777e+00
1.240000000000000000e+03 1.041105974825514835e+02 -2.499018875979491128e+00 3.998791100498072737e+00
1.241000000000000000e+03 1.038443362404571957e+02 -2.594138623138417810e+00 4.008763154699122033e+00
1.242000000000000000e+03 1.035869855634469303e+02 -2.689716864899535320e+00 4.018217492375477207e+00
1.243000000000000000e+03 1.033386276657769827e+02 -2.785705101945540552e+00 4.027146259155610863e+00
1.244000000000000000e+03 1.030993450644520237e+02 -2.882054516763894014e+00 4.035541562487253486e+00
1.245000000000000000e+03 1.028692205796745611e+02 -2.978715973004828044e+00 4.043395471569005473e+00
1.246000000000000000e+03 1.026483126185156891e+02 -3.075641963076897856e+00 4.050701615499048280e+00
1.247000000000000000e+03 1.024365807076385977e+02 -3.172792477235107711e+00 4.057459998380902988e+00
1.248000000000000000e+03 1.022339590877912769e+02 -3.270129202074637309e+00 4.063672240574293326e+00
1.249000000000000000e+03 1.020403813498738117e+02 -3.367613578048642697e+00 4.069339985657636660e+00
1.250000000000000000e+03 1.018557804334787988e+02 -3.465206798976737890e+00 4.074464900483103946e+00
1.251000000000000000e+03 1.016800886254319636e+02 -3.562869811553475596e+00 4.079048675231658372e+00
1.252000000000000000e+03 1.015132375583326763e+02 -3.660563314856825734e+00 4.083093023468112648e+00
1.253000000000000000e+03 1.013551582090945971e+02 -3.758247759856659265e+00 4.086599682196176531e+00
1.254000000000000000e+03 1.012057808974860080e+02 -3.855883348923228926e+00 4.089570411913499903e+00
1.255000000000000000e+03 1.010650352846706710e+02 -3.953430035335650405e+00 4.092006996666730956e+00
1.256000000000000000e+03 1.009328503717480885e+02 -4.050847522790379962e+00 4.093911244106559266e+00
1.257000000000000000e+03 1.008091544982942906e+02 -4.148095264909705371e+00 4.095284985542770428e+00
1.258000000000000000e+03 1.006938753409022951e+02 -4.245132464750210666e+00 4.096130075999290909e+00
1.259000000000000000e+03 1.005869399117225527e+02 -4.341918074311273301e+00 4.096448394269235571e+00
1.260000000000000000e+03 1.004882745570037628e+02 -4.438410794043538665e+00 4.096241842969967628e+00
1.261000000000000000e+03 1.003978049556331484e+02 -4.534569072357399477e+00 4.095512348598133734e+00
1.262000000000000000e+03 1.003154561176772006e+02 -4.630351105131478739e+00 4.094261861584723938e+00
1.263000000000000000e+03 1.002411523829221380e+02 -4.725714835221110910e+00 4.092492356350117433e+00
1.264000000000000000e+03 1.001748174194145236e+02 -4.820617951966823966e+00 4.090205831359129185e+00
1.265000000000000000e+03 1.001163742220017667e+02 -4.915017890702818804e+00 4.087404309176065453e+00
1.266000000000000000e+03 1.000657451108726832e+02 -5.008871832265450408e+00 4.084089836519766870e+00
1.267000000000000000e+03 1.000228517300980826e+02 -5.102136702501709031e+00 4.080264484318660401e+00
1.268000000000000000e+03 9.998761504617129958e+01 -5.194769171777706696e+00 4.075930347765811312e+00
1.269000000000000000e+03 9.995995534654875314e+01 -5.286725654487147708e+00 4.071089546373968915e+00
1.270000000000000000e+03 9.993979223819052038e+01 -5.377962308559815163e+00 4.065744224030614973e+00
1.271000000000000000e+03 9.992704464610079640e+01 -5.468435034970058339e+00 4.059896549053015669e+00
1.272000000000000000e+03 9.992163081186862428e+01 -5.558099477245264097e+00 4.053548714243273565e+00
1.273000000000000000e+03 9.992346829220829818e+01 -5.646911020974341611e+00 4.046702936943368911e+00
1.274000000000000000e+03 9.993247395749995121e+01 -5.734824793316203539e+00 4.039361459090216933e+00
1.275000000000000000e+03 9.994856399033010064e+01 -5.821795662508248093e+00 4.031526547270712690e+00
1.276000000000000000e+03 9.997165388403233521e+01 -5.907778237374839314e+00 4.023200492776780379e+00
1.277000000000000000e+03 1.000016584412276472e+02 -5.992726866835789146e+00 4.014385611660427955e+00
1.278000000000000000e+03 1.000384917723652052e+02 -6.076595639414835937e+00 4.005084244788789327e+00
1.279000000000000000e+03 1.000820672942626715e+02 -6.159338382748125618e+00 3.995298757899175435e+00
1.280000000000000000e+03 1.001322977286469751e+02 -6.240908663092699094e+00 3.985031541654127540e+00
1.281000000000000000e+03 1.001890951006948143e+02 -6.321259784834964535e+00 3.974285011696465642e+00
1.282000000000000000e+03 1.002523707375731021e+02 -6.400344789999186546e+00 3.963061608704330663e+00
1.283000000000000000e+03 1.003220352669796114e+02 -6.478116457755956681e+00 3.951363798446245301e+00
1.284000000000000000e+03 1.003979986156835338e+02 -6.554527303930690607e+00 3.939194071836152222e+00
1.285000000000000000e+03 1.004801614149746172e+02 -6.629535030267976303e+00 3.926555830903661004e+00
1.286000000000000000e+03 1.005683891129339003e+02 -6.703118941064603931e+00 3.913456057625509299e+00
1.287000000000000000e+03 1.006625375647252127e+02 -6.775263712338019495e+00 3.899902675567984645e+00
1.288000000000000000e+03 1.007624615968852453e+02 -6.845953958919092308e+00 3.885903666845615057e+00
1.289000000000000000e+03 1.008680150052401956e+02 -6.915174234356349814e+00 3.871467072240550422e+00
1.290000000000000000e+03 1.009790505528223719e+02 -6.982909030820199092e+00 3.856600991321942118e+00
1.291000000000000000e+03 1.010954199677866114e+02 -7.049142779007143922e+00 3.841313582565324403e+00
1.292000000000000000e+03 1.012169739413269127e+02 -7.113859848044024936e+00 3.825613063472004249e+00
1.293000000000000000e+03 1.013435621255929391e+02 -7.177044545392227803e+00 3.809507710688427196e+00
1.294000000000000000e+03 1.014750331316066507e+02 -7.238681116751924272e+00 3.793005860125574724e+00
1.295000000000000000e+03 1.016112345271788087e+02 -7.298753745966282125e+00 3.776115907078338552e+00
1.296000000000000000e+03 1.017520128348254644e+02 -7.357246554925702675e+00 3.758846306344901578e+00
1.297000000000000000e+03 1.018972135296846488e+02 -7.414143603472039601e+00 3.741205572346121944e+00
1.298000000000000000e+03 1.020466810374327764e+02 -7.469428889302822228e+00 3.723202279244913093e+00
1.299000000000000000e+03 1.022002587322013483e+02 -7.523086347875487689e+00 3.704845061065628276e+00
1.300000000000000000e+03 1.023577889344933141e+02 -7.575099852311596216e+00 3.686142611813438830e+00
1.301000000000000000e+03 1.025191129090998174e+02 -7.625453213301064181e+00 3.667103685593716911e+00
1.302000000000000000e+03 1.026840708630166574e+02 -7.674130179006387387e+00 3.647737096731418216e+00
1.303000000000000000e+03 1.028525019433607781e+02 -7.721114434966861673e+00 3.628051719890462046e+00
1.304000000000000000e+03 1.030242442352869574e+02 -7.766389604002813307e+00 3.608056490193115362e+00
1.305000000000000000e+03 1.031991347599042257e+02 -7.809939246119819600e+00 3.587760403339371518e+00
1.306000000000000000e+03 1.033770094721924977e+02 -7.851746858412939289e+00 3.567172515726333426e+00
1.307000000000000000e+03 1.035577032589191759e+02 -7.891795874970933156e+00 3.546301944567597175e+00
1.308000000000000000e+03 1.037410499365555268e+02 -7.930069666780484638e+00 3.525157868012627649e+00
1.309000000000000000e+03 1.039268822491933832e+02 -7.966551541630439992e+00 3.503749525266148801e+00
1.310000000000000000e+03 1.041150318664616634e+02 -8.001224744016015578e+00 3.482086216707517057e+00
1.311000000000000000e+03 1.043053293814428599e+02 -8.034072455043038019e+00 3.460177304010107147e+00
1.312000000000000000e+03 1.044976043085896720e+02 -8.065077792332154161e+00 3.438032210260697497e+00
1.313000000000000000e+03 1.046916850816414950e+02 -8.094223809923065005e+00 3.415660420078840076e+00
1.314000000000000000e+03 1.048873990515410810e+02 -8.121493498178759651e+00 3.393071479736257334e+00
1.315000000000000000e+03 1.050845724843509146e+02 -8.146869783689712818e+00 3.370274997276211160e+00
1.316000000000000000e+03 1.052830305591699016e+02 -8.170335529178146317e+00 3.347280642632890935e+00
1.317000000000000000e+03 1.054825973660498306e+02 -8.191873533402223018e+00 3.324098147750794041e+00
1.318000000000000000e+03 1.056830959039121041e+02 -8.211466531060281682e+00 3.300737306704107699e+00
1.319000000000000000e+03 1.058843480784639723e+02 -8.229097192695075336e+00 3.277207975816089913e+00
1.320000000000000000e+03 1.060861747001153930e+02 -8.244748124597970573e+00 3.253520073778450872e+00
1.321000000000000000e+03 1.062883954818954919e+02 -8.258401868713207250e+00 3.229683581770737000e+00
1.322000000000000000e+03 1.064908290373689397e+02 -8.270040902542078243e+00 3.205708543579707470e+00
1.323000000000000000e+03 1.066932928785527537e+02 -8.279647639047198027e+00 3.181605065718723591e+00
1.324000000000000000e+03 1.068956135063190231e+02 -8.287209676508812350e+00 3.157383056354409412e+00
1.325000000000000000e+03 1.070976568077338840e+02 -8.292735611728893730e+00 3.133051438691488944e+00
1.326000000000000000e+03 1.072992979902622466e+02 -8.296239401266811697e+00 3.108618929138559306e+00
1.327000000000000000e+03 1.075004115183446061e+02 -8.297735127593494298e+00 3.084094297814100827e+00
1.328000000000000000e+03 1.077008711120041085e+02 -8.297236999354753451e+00 3.059486368648002497e+00
1.329000000000000000e+03 1.079005497454534890e+02 -8.294759351634638733e+00 3.034804019483072768e+00
1.330000000000000000e+03 1.080993196457017689e+02 -8.290316646218768071e+00 3.010056182176553019e+00
1.331000000000000000e+03 1.082970522911613926e+02 -8.283923471857674414e+00 2.985251842701635017e+00
1.332000000000000000e+03 1.084936184102549959e+02 -8.275594544530131103e+00 2.960400041248976599e+00
1.333000000000000000e+03 1.086888879800224714e+02 -8.265344707706509197e+00 2.935509872328216030e+00
1.334000000000000000e+03 1.088827302247276521e+02 -8.253188932612099293e+00 2.910590484869485461e+00
1.335000000000000000e+03 1.090750136144654334e+02 -8.239142318490470629e+00 2.885651082324929728e+00
1.336000000000000000e+03 1.092656058637685987e+02 -8.223220092866789344e+00 2.860700922770220256e+00
1.337000000000000000e+03 1.094543739302147145e+02 -8.205437611811172260e+00 2.835749319006067193e+00
1.338000000000000000e+03 1.096411840130330262e+02 -8.185810360202019353e+00 2.810805638659739092e+00
1.339000000000000000e+03 1.098259015517114818e+02 -8.164353951989358649e+00 2.785879304286576374e+00
1.340000000000000000e+03 1.100083912246034714e+02 -8.141084130458175139e+00 2.760979793471503907e+00
1.341000000000000000e+03 1.101885169475349642e+02 -8.116016768491766342e+00 2.736116638930552458e+00
1.342000000000000000e+03 1.103661418724111769e+02 -8.089167868835065889e+00 2.711299428612366835e+00
1.343000000000000000e+03 1.105411283858236260e+02 -8.060553564357991974e+00 2.686537805799726453e+00
1.344000000000000000e+03 1.107133381076570089e+02 -8.030190118318783377e+00 2.661841469211056133e+00
1.345000000000000000e+03 1.108826318896961283e+02 -7.998093924627334594e+00 2.637220173101946230e+00
1.346000000000000000e+03 1.110488698142328019e+02 -7.964281508108554064e+00 2.612683727366663877e+00
1.347000000000000000e+03 1.112119111926727300e+02 -7.928769524765671761e+00 2.588241997639669556e+00
1.348000000000000000e+03 1.113716145641424475e+02 -7.891574762043606306e+00 2.563904905397131895e+00
1.349000000000000000e+03 1.115278376940962772e+02 -7.852714139092294765e+00 2.539682428058445129e+00
1.350000000000000000e+03 1.116804375729230827e+02 -7.812204707030021567e+00 2.515584599087739459e+00
1.351000000000000000e+03 1.118292704145534486e+02 -7.770063649206780276e+00 2.491621508095402504e+00
1.352000000000000000e+03 1.119741916550662921e+02 -7.726308281467592742e+00 2.467803300939589661e+00
1.353000000000000000e+03 1.121150559512959290e+02 -7.680956052415856661e+00 2.444140179827740234e+00
1.354000000000000000e+03 1.122517171794390407e+02 -7.634024543676684260e+00 2.420642403418095334e+00
1.355000000000000000e+03 1.123840284336614985e+02 -7.585531470160242762e+00 2.397320286921208687e+00
1.356000000000000000e+03 1.125118420247052313e+02 -7.535494680325087735e+00 2.374184202201466309e+00
1.357000000000000000e+03 1.126350094784952205e+02 -7.483932156441513328e+00 2.351244577878598196e+00
1.358000000000000000e+03 1.127533815347464383e+02 -7.430862014854878517e+00 2.328511899429194898e+00
1.359000000000000000e+03 1.128668081455706584e+02 -7.376302506248959112e+00 2.305996709288225421e+00
1.360000000000000000e+03 1.129751384740834368e+02 -7.320272015909275787e+00 2.283709606950547144e+00
1.361000000000000000e+03 1.130782208930109789e+02 -7.262789063986445193e+00 2.261661249072423274e+00
1.362000000000000000e+03 1.131759029832970924e+02 -7.203872305759503547e+00 2.239862349573040756e+00
1.363000000000000000e+03 1.132680513865468725e+02 -7.143542537939020498e+00 2.218322572076901089e+00
1.364000000000000000e+03 1.133546115982041158e+02 -7.081828740598214544e+00 2.197047194035366413e+00
1.365000000000000000e+03 1.134355488130807430e+02 -7.018762100585212771e+00 2.176040407018819511e+00
1.366000000000000000e+03 1.135108281296091661e+02 -6.954374011756766727e+00 2.155306421158724728e+00
1.367000000000000000e+03 1.135804145497309605e+02 -6.888696075371083971e+00 2.134849465177654615e+00
1.368000000000000000e+03 1.136442729787851249e+02 -6.821760100480639188e+00 2.114673786419301038e+00
1.369000000000000000e+03 1.137023682253965546e+02 -6.753598104325005735e+00 2.094783650878504488e+00
1.370000000000000000e+03 1.137546650013643870e+02 -6.684242312723669421e+00 2.075183343231266520e+00
1.371000000000000000e+03 1.138011279215503464e+02 -6.613725160468847619e+00 2.055877166864773731e+00
1.372000000000000000e+03 1.138417215037673742e+02 -6.542079291718327028e+00 2.036869443907416866e+00
1.373000000000000000e+03 1.138764101686678032e+02 -6.469337560388265906e+00 2.018164515258810798e+00
1.374000000000000000e+03 1.139051582396317599e+02 -6.395533030546024733e+00 1.999766740619813632e+00
1.375000000000000000e+03 1.139279299426557941e+02 -6.320698976802993307e+00 1.981680498522548906e+00
1.376000000000000000e+03 1.139446894062410394e+02 -6.244868884707400092e+00 1.963910186360421806e+00
1.377000000000000000e+03 1.139554006612817147e+02 -6.168076451137142868e+00 1.946460220418143816e+00
1.378000000000000000e+03 1.139600276409535127e+02 -6.090355584692606072e+00 1.929335035901747597e+00
1.379000000000000000e+03 1.139585341806021148e+02 -6.011740406089490563e+00 1.912539086968612967e+00
1.380000000000000000e+03 1.139508840176312674e+02 -5.932265248551619408e+00 1.896076846757480006e+00
1.381000000000000000e+03 1.139370407913916381e+02 -5.851964658203775649e+00 1.879952807418475702e+00
1.382000000000000000e+03 1.139169680430688345e+02 -5.770873394464516082e+00 1.864171480143127946e+00
1.383000000000000000e+03 1.138906292155719626e+02 -5.689026430438990367e+00 1.848737395194389288e+00
1.384000000000000000e+03 1.138579876534221142e+02 -5.606458953311771687e+00 1.833655101936656928e+00
1.385000000000000000e+03 1.138190066026405844e+02 -5.523206364739668750e+00 1.818929168865790702e+00
1.386000000000000000e+03 1.137736492106373731e+02 -5.439304281244553785e+00 1.804564183639133734e+00
1.387000000000000000e+03 1.137218785260996299e+02 -5.354788534606184314e+00 1.790564753105533535e+00
1.388000000000000000e+03 1.136636574988799566e+02 -5.269695172255017823e+00 1.776935503335360433e+00
1.389000000000000000e+03 1.135989489798848382e+02 -5.184060457665042421e+00 1.763681079650527783e+00
1.390000000000000000e+03 1.135277157209631582e+02 -5.097920870746594169e+00 1.750806146654514617e+00
1.391000000000000000e+03 1.134499203747944165e+02 -5.011313108239175307e+00 1.738315388262380079e+00
1.392000000000000000e+03 1.133655254947772306e+02 -4.924274084104282245e+00 1.726213507730788521e+00
1.393000000000000000e+03 1.132744935349177666e+02 -4.836840929918226450e+00 1.714505227688027933e+00
1.394000000000000000e+03 1.131767868497180984e+02 -4.749050995264949115e+00 1.703195290164029041e+00
1.395000000000000000e+03 1.130723676940645390e+02 -4.660941848128850928e+00 1.692288456620385295e+00
1.396000000000000000e+03 1.129611982231162273e+02 -4.572551275287610295e+00 1.681789507980374188e+00
1.397000000000000000e+03 1.128432404921933454e+02 -4.483917282705006890e+00 1.671703244658975906e+00
1.398000000000000000e+03 1.127184564566655922e+02 -4.395078095923737216e+00 1.662034486592893323e+00
1.399000000000000000e+03 1.125868079718406989e+02 -4.306072160458247922e+00 1.652788073270574865e+00
1.400000000000000000e+03 1.124482567928525185e+02 -4.216938142187541594e+00 1.643968863762228283e+00
1.401000000000000000e+03 1.123027645745498830e+02 -4.127714927748014517e+00 1.635581736749847082e+00
1.402000000000000000e+03 1.121503095124461851e+02 -4.038439696311469262e+00 1.627630398430668590e+00
1.403000000000000000e+03 1.119909364557056506e+02 -3.949142112123686932e+00 1.620113792562655419e+00
1.404000000000000000e+03 1.118247073166496506e+02 -3.859850072171415292e+00 1.613029653032939770e+00
1.405000000000000000e+03 1.116516844780258708e+02 -3.770591629575745785e+00 1.606375692544094846e+00
1.406000000000000000e+03 1.114719307939121933e+02 -3.681394993867279197e+00 1.600149602571427909e+00
1.407000000000000000e+03 1.112855095906199381e+02 -3.592288531261284668e+00 1.594349053320270215e+00
1.408000000000000000e+03 1.110924846675978301e+02 -3.503300764932871125e+00 1.588971693683273179e+00
1.409000000000000000e+03 1.108929202983354116e+02 -3.414460375292142302e+00 1.584015151197698090e+00
1.410000000000000000e+03 1.106868812312666108e+02 -3.325796200259366397e+00 1.579477032002710057e+00
1.411000000000000000e+03 1.104744326906735807e+02 -3.237337235540139524e+00 1.575354920796670166e+00
1.412000000000000000e+03 1.102556403775901117e+02 -3.149112634900546048e+00 1.571646380794428532e+00
1.413000000000000000e+03 1.100305704707052712e+02 -3.061151710442323814e+00 1.568348953684616465e+00
1.414000000000000000e+03 1.097992896272671999e+02 -2.973483932878032920e+00 1.565460159586939515e+00
1.415000000000000000e+03 1.095618649839863679e+02 -2.886138931806207619e+00 1.562977497009468086e+00
1.416000000000000000e+03 1.093183641579396408e+02 -2.799146495986537087e+00 1.560898442805934039e+00
1.417000000000000000e+03 1.090688552474734223e+02 -2.712536573615009772e+00 1.559220452133018853e+00
1.418000000000000000e+03 1.088134068331077202e+02 -2.626339272599094610e+00 1.557940958407650234e+00
1.419000000000000000e+03 1.085520879784393742e+02 -2.540584860832892033e+00 1.557057373264290723e+00
1.420000000000000000e+03 1.082849682310459229e+02 -2.455303766472306304e+00 1.556567086512233411e+00
1.421000000000000000e+03 1.080121176233891305e+02 -2.370526578210205404e+00 1.556467466092893659e+00
1.422000000000000000e+03 1.077336066737184836e+02 -2.286284045551581379e+00 1.556755858037099927e+00
1.423000000000000000e+03 1.074495063869751448e+02 -2.202607079088723108e+00 1.557429586422389933e+00
1.424000000000000000e+03 1.071598882556951509e+02 -2.119526750776372648e+00 1.558485953330299489e+00
1.425000000000000000e+03 1.068648242609132666e+02 -2.037074294206890013e+00 1.559922238803657546e+00
1.426000000000000000e+03 1.065643868730666526e+02 -1.955281104885420840e+00 1.561735700803878135e+00
1.427000000000000000e+03 1.062586490528982068e+02 -1.874178740505055396e+00 1.563923575168252089e+00
1.428000000000000000e+03 1.059476842523604887e+02 -1.793798921221995357e+00 1.566483075567241201e+00
1.429000000000000000e+03 1.056315664155191314e+02 -1.714173529930716366e+00 1.569411393461769721e+00
1.430000000000000000e+03 1.053103699794565244e+02 -1.635334612539131705e+00 1.572705698060516522e+00
1.431000000000000000e+03 1.049841698751754251e+02 -1.557314378243756403e+00 1.576363136277209254e+00
1.432000000000000000e+03 1.046530415285026265e+02 -1.480145199804873357e+00 1.580380832687916293e+00
1.433000000000000000e+03 1.043170608609923420e+02 -1.403859613821690333e+00 1.584755889488337788e+00
1.434000000000000000e+03 1.039763042908301998e+02 -1.328490321007511854e+00 1.589485386451100712e+00
1.435000000000000000e+03 1.036308487337364710e+02 -1.254070186464897319e+00 1.594566380883050138e+00
1.436000000000000000e+03 1.032807716038700221e+02 -1.180632239960827778e+00 1.599995907582541177e+00
1.437000000000000000e+03 1.029261508147315851e+02 -1.108209676201868277e+00 1.605770978796733806e+00
1.438000000000000000e+03 1.025670647800677102e+02 -1.036835855109331517e+00 1.611888584178882144e+00
1.439000000000000000e+03 1.022035924147741071e+02 -9.665443020944417540e-01 1.618345690745630172e+00
1.440000000000000000e+03 1.018358131357994552e+02 -8.973687083335001313e-01 1.625139242834303888e+00
1.441000000000000000e+03 1.014638113564995479e+02 -8.293387693752201084e-01 1.632265595598669350e+00
1.442000000000000000e+03 1.010876900177856470e+02 -7.624676542037518434e-01 1.639718809291987212e+00
1.443000000000000000e+03 1.007075571961049292e+02 -6.967644095440085339e-01 1.647492337587288969e+00
1.444000000000000000e+03 1.003235216236126632e+02 -6.322381100241695195e-01 1.655579592392711685e+00
1.445000000000000000e+03 9.993569268933593719e+01 -5.688978582105093107e-01 1.663973943776077213e+00
1.446000000000000000e+03 9.954418044033623403e+01 -5.067527846422243964e-01 1.672668719889472522e+00
1.447000000000000000e+03 9.914909558287287439e+01 -4.458120478662597752e-01 1.681657206893827805e+00
1.448000000000000000e+03 9.875054948356590501e+01 -3.860848344721380943e-01 1.690932648883496592e+00
1.449000000000000000e+03 9.834865417055931403e+01 -3.275803591267849590e-01 1.700488247810834297e+00
1.450000000000000000e+03 9.794352233468420366e+01 -2.703078646093589055e-01 1.710317163410779884e+00
1.451000000000000000e+03 9.753526733062179233e+01 -2.142766218460763483e-01 1.720412513125433529e+00
1.452000000000000000e+03 9.712400317806658734e+01 -1.594959299450407486e-01 1.730767372028635620e+00
1.453000000000000000e+03 9.670984456288942965e+01 -1.059751162310694772e-01 1.741374772750548194e+00
1.454000000000000000e+03 9.629290683830068076e+01 -5.372353628052062291e-02 1.752227705402231717e+00
1.455000000000000000e+03 9.587330602601328167e+01 -2.750573956121864054e-03 1.763319117500227406e+00
1.456000000000000000e+03 9.545115881740593977e+01 4.693435855820345115e-02 1.774641913891134459e+00
1.457000000000000000e+03 9.502658257468608838e+01 9.532182072250837412e-02 1.786188956676189710e+00
1.458000000000000000e+03 9.459969533205311620e+01 1.424023436059947689e-01 1.797953065135848627e+00
1.459000000000000000e+03 9.417061579686152584e+01 1.881664298521859291e-01 1.809927015654362981e+00
1.460000000000000000e+03 9.373946335078389325e+01 2.326045536440993766e-01 1.822103541644362501e+00
1.461000000000000000e+03 9.330635805097405466e+01 2.757071606694193044e-01 1.834475333471430103e+00
1.462000000000000000e+03 9.287142063123029345e+01 3.174646680856690883e-01 1.847035038378686211e+00
1.463000000000000000e+03 9.243477250315828542e+01 3.578674644853837017e-01 1.859775260411365760e+00
1.464000000000000000e+03 9.199653575733432831e+01 3.969059098612827130e-01 1.872688560341396746e+00
1.465000000000000000e+03 9.155683316446845765e+01 4.345703355714423677e-01 1.885767455591982333e+00
1.466000000000000000e+03 9.111578817656747731e+01 4.708510443044684468e-01 1.899004420162177631e+00
1.467000000000000000e+03 9.067352492809808950e+01 5.057383100446692925e-01 1.912391884551470689e+00
1.468000000000000000e+03 9.023016823715016699e+01 5.392223780372269459e-01 1.925922235684361716e+00
1.469000000000000000e+03 8.978584360659949937e+01 5.712934647533710608e-01 1.939587816834941414e+00
1.470000000000000000e+03 8.934067722527140631e+01 6.019417578555513737e-01 1.953380927551471968e+00
1.471000000000000000e+03 8.889479596910328496e+01 6.311574161626088975e-01 1.967293823580966272e+00
1.472000000000000000e+03 8.844832740230827994e+01 6.589305696149511116e-01 1.981318716793766255e+00
1.473000000000000000e+03 8.800139977853791606e+01 6.852513192397214903e-01 1.995447775108122768e+00
1.474000000000000000e+03 8.755414204204551254e+01 7.101097371159741378e-01 2.009673122414775470e+00
1.475000000000000000e+03 8.710668382884918515e+01 7.334958663398455370e-01 2.023986838501532937e+00
1.476000000000000000e+03 8.665915546789494783e+01 7.553997209897278520e-01 2.038380958977849655e+00
1.477000000000000000e+03 8.621168798221985696e+01 7.758112860914393449e-01 2.052847475199406801e+00
1.478000000000000000e+03 8.576441309011505609e+01 7.947205175834010094e-01 2.067378334192693679e+00
1.479000000000000000e+03 8.531746320628906233e+01 8.121173422818044330e-01 2.081965438579584049e+00
1.480000000000000000e+03 8.487096342308326768e+01 8.279953131500915608e-01 2.096600947473838517e+00
1.481000000000000000e+03 8.442500736509109061e+01 8.423626146938396619e-01 2.111278182575202500e+00
1.482000000000000000e+03 8.397968109823668215e+01 8.552311662574830775e-01 2.125990730879695700e+00
1.483000000000000000e+03 8.353507112879279362e+01 8.666129767544952234e-01 2.140732144461360509e+00
1.484000000000000000e+03 8.309126440410480541e+01 8.765201448326801481e-01 2.155495940413321154e+00
1.485000000000000000e+03 8.264834831331478426e+01 8.849648590394645353e-01 2.170275600788838855e+00
1.486000000000000000e+03 8.220641068808546947e+01 8.919593979871880407e-01 2.185064572542366079e+00
1.487000000000000000e+03 8.176553980332434435e+01 8.975161305183959604e-01 2.199856267470611026e+00
1.488000000000000000e+03 8.132582437790770769e+01 9.016475158711297899e-01 2.214644062153586557e+00
