# l   Dl_TT   Dl_TE   Dl_EE
1.341000000000000000e+03 1.087780097958411716e+02 -2.408790785590949834e+00 1.519016738119103982e+00
1.342000000000000000e+03 1.084856795019004068e+02 -2.316115298049543636e+00 1.519074905485979787e+00
1.343000000000000000e+03 1.081867664625098371e+02 -2.224049155205378270e+00 1.519582386260108553e+00
1.344000000000000000e+03 1.078813598099216335e+02 -2.132629784107129556e+00 1.520535728317323532e+00
1.345000000000000000e+03 1.075695493226237431e+02 -2.041894818668454903e+00 1.521931449969873729e+00
1.346000000000000000e+03 1.072514254266073834e+02 -1.951882100041461454e+00 1.523766039905861458e+00
1.347000000000000000e+03 1.069270791966340397e+02 -1.862629676990167127e+00 1.526035957128676790e+00
1.348000000000000000e+03 1.065966023575028458e+02 -1.774175806263967425e+00 1.528737630896435107e+00
1.349000000000000000e+03 1.062600872853179794e+02 -1.686558952971100700e+00 1.531867460661412883e+00
1.350000000000000000e+03 1.059176270087557299e+02 -1.599817790952110297e+00 1.535421816009484353e+00
1.351000000000000000e+03 1.055693152103320074e+02 -1.513991203153314480e+00 1.539397036599558621e+00
1.352000000000000000e+03 1.052152462276694251e+02 -1.429118282000265694e+00 1.543789432103014336e+00
1.353000000000000000e+03 1.048555150547646662e+02 -1.345238329771218488e+00 1.548595282143137020e+00
1.354000000000000000e+03 1.044902173432557362e+02 -1.262390858970594776e+00 1.553810836234555293e+00
1.355000000000000000e+03 1.041194494036892593e+02 -1.180615592702445538e+00 1.559432313722677987e+00
1.356000000000000000e+03 1.037433082067877734e+02 -1.099952465043919414e+00 1.565455903723128595e+00
1.357000000000000000e+03 1.033618913847169694e+02 -1.020441621418725298e+00 1.571877765061184151e+00
1.358000000000000000e+03 1.029752972323529434e+02 -9.421234189705972595e-01 1.578694026211209023e+00
1.359000000000000000e+03 1.025836247085496353e+02 -8.650384269367608070e-01 1.585900785236093125e+00
1.360000000000000000e+03 1.021869734374058396e+02 -7.892274270213964771e-01 1.593494109726687924e+00
1.361000000000000000e+03 1.017854437095327569e+02 -7.147314137691046509e-01 1.601470036741242664e+00
1.362000000000000000e+03 1.013791364833210338e+02 -6.415915949383700356e-01 1.609824572744839033e+00
1.363000000000000000e+03 1.009681584190335855e+02 -5.698439402542745391e-01 1.618553007217784945e+00
1.364000000000000000e+03 1.005526370376279459e+02 -4.995027629241485245e-01 1.627647845545197258e+00
1.365000000000000000e+03 1.001327057270830210e+02 -4.305769627227439833e-01 1.637100853830401936e+00
1.366000000000000000e+03 9.970849872591915641e+01 -3.630754616532777534e-01 1.646903743109149776e+00
1.367000000000000000e+03 9.928015112479062054e+01 -2.970072039690166421e-01 1.657048169244756952e+00
1.368000000000000000e+03 9.884779886807740468e+01 -2.323811561948586624e-01 1.667525732823237794e+00
1.369000000000000000e+03 9.841157875547764888e+01 -1.692063071489172121e-01 1.678327979048443774e+00
1.370000000000000000e+03 9.797162844359952771e+01 -1.074916679641040873e-01 1.689446397637197839e+00
1.371000000000000000e+03 9.752808644755349121e+01 -4.724627210971204389e-02 1.700872422714430510e+00
1.372000000000000000e+03 9.708109214254444908e+01 1.152082458700093466e-02 1.712597432708318657e+00
1.373000000000000000e+03 9.663078576546374165e+01 6.880054391922980905e-02 1.724612750245418935e+00
1.374000000000000000e+03 9.617730841648140938e+01 1.245837852790380729e-01 1.736909642045804780e+00
1.375000000000000000e+03 9.572080206063823482e+01 1.788614256357752563e-01 1.749479318818204066e+00
1.376000000000000000e+03 9.526140952943789841e+01 2.316243195144942757e-01 1.762312935155134541e+00
1.377000000000000000e+03 9.479927452243919106e+01 2.828632989743666282e-01 1.775401589428038607e+00
1.378000000000000000e+03 9.433454160884791406e+01 3.325691735871010302e-01 1.788736323682421636e+00
1.379000000000000000e+03 9.386735622910933330e+01 3.807327304153596548e-01 1.802308123532988082e+00
1.380000000000000000e+03 9.339786469649995126e+01 4.273447339911741749e-01 1.816107918058775805e+00
1.381000000000000000e+03 9.292621419871996125e+01 4.723959262943639437e-01 1.830126579698295730e+00
1.382000000000000000e+03 9.245255279948511884e+01 5.158770267309514823e-01 1.844354924144663288e+00
1.383000000000000000e+03 9.197702944011901138e+01 5.577787321115806884e-01 1.858783710240739184e+00
1.384000000000000000e+03 9.149979394114521369e+01 5.980917166299325460e-01 1.873403639874264393e+00
1.385000000000000000e+03 9.102099700387925907e+01 6.368066318411430560e-01 1.888205357872994483e+00
1.386000000000000000e+03 9.054079021202089450e+01 6.739141066402182245e-01 1.903179451899838392e+00
1.387000000000000000e+03 9.005932603324622221e+01 7.094047472404534371e-01 1.918316452347993417e+00
1.388000000000000000e+03 8.957675782079972748e+01 7.432691371518480583e-01 1.933606832236081319e+00
1.389000000000000000e+03 8.909323981508647705e+01 7.754978371595239173e-01 1.949041007103284651e+00
1.390000000000000000e+03 8.860892714526424641e+01 8.060813853021413511e-01 1.964609334904485305e+00
1.391000000000000000e+03 8.812397583083559027e+01 8.350102968503159140e-01 1.980302115905396620e+00
1.392000000000000000e+03 8.763854278324002678e+01 8.622750642850349756e-01 1.996109592577701930e+00
1.393000000000000000e+03 8.715278580744622161e+01 8.878661572760758736e-01 2.012021949494192885e+00
1.394000000000000000e+03 8.666686360354397323e+01 9.117740226604217346e-01 2.028029313223900676e+00
1.395000000000000000e+03 8.618093576833639702e+01 9.339890844206786280e-01 2.044121752227237021e+00
1.396000000000000000e+03 8.569516279693210947e+01 9.545017436634916086e-01 2.060289276751129162e+00
1.397000000000000000e+03 8.520970608433736970e+01 9.733023785979634246e-01 2.076521838724153746e+00
1.398000000000000000e+03 8.472472792704799360e+01 9.903813445140685623e-01 2.092809331651674487e+00
1.399000000000000000e+03 8.424039152464183644e+01 1.005728973761073508e+00 2.109141590510982045e+00
1.400000000000000000e+03 8.375686098137057911e+01 1.019335575725950571e+00 2.125508391646423689e+00
1.401000000000000000e+03 8.327430130775204020e+01 1.031191436811796702e+00 2.141899452664544956e+00
1.402000000000000000e+03 8.279286666072707135e+01 1.041291336380747001e+00 2.158304932815929611e+00
1.403000000000000000e+03 8.231266492672129687e+01 1.049648146163286944e+00 2.174716940062146442e+00
1.404000000000000000e+03 8.183379277232693028e+01 1.056279372657595417e+00 2.191128039519960158e+00
1.405000000000000000e+03 8.135634737309226239e+01 1.061202654289539860e+00 2.207530754326687550e+00
1.406000000000000000e+03 8.088042641439639624e+01 1.064435761666597591e+00 2.223917565565868504e+00
1.407000000000000000e+03 8.040612809232362679e+01 1.065996597831773141e+00 2.240280912192931684e+00
1.408000000000000000e+03 7.993355111453831796e+01 1.065903198517521133e+00 2.256613190960870430e+00
1.409000000000000000e+03 7.946279470115931076e+01 1.064173732399662287e+00 2.272906756345903556e+00
1.410000000000000000e+03 7.899395858563460138e+01 1.060826501351305851e+00 2.289153920473150805e+00
1.411000000000000000e+03 7.852714301561591981e+01 1.055879940696768715e+00 2.305346953042298974e+00
1.412000000000000000e+03 7.806244875383339377e+01 1.049352619465494296e+00 2.321478081253272929e+00
1.413000000000000000e+03 7.759997707897008468e+01 1.041263240645972532e+00 2.337539489731901732e+00
1.414000000000000000e+03 7.713982978653660894e+01 1.031630641439660101e+00 2.353523320455594092e+00
1.415000000000000000e+03 7.668210918974573076e+01 1.020473793514899530e+00 2.369421672678997393e+00
1.416000000000000000e+03 7.622691812038712555e+01 1.007811803260839634e+00 2.385226602859678913e+00
1.417000000000000000e+03 7.577435992970161749e+01 9.936639120413535142e-01 2.400930124583784409e+00
1.418000000000000000e+03 7.532453848925625550e+01 9.780494964489607757e-01 2.416524208491713122e+00
1.419000000000000000e+03 7.487755819181847983e+01 9.609880685587443017e-01 2.432000782203785239e+00
1.420000000000000000e+03 7.443352395223102747e+01 9.424992761822730269e-01 2.447351730245913348e+00
1.421000000000000000e+03 7.399254120828646819e+01 9.226029031215192688e-01 2.462568893975267681e+00
1.422000000000000000e+03 7.355471592160162686e+01 9.013188694227782793e-01 2.477644071505945345e+00
1.423000000000000000e+03 7.312015457849254574e+01 8.786672316305905728e-01 2.492569017634646666e+00
1.424000000000000000e+03 7.268896419084870786e+01 8.546681830416591463e-01 2.507335443766334215e+00
1.425000000000000000e+03 7.226125229700784303e+01 8.293420539587693652e-01 2.521935017839909587e+00
1.426000000000000000e+03 7.183712696263059172e+01 8.027093119447100689e-01 2.536359364253878645e+00
1.427000000000000000e+03 7.141669678157497003e+01 7.747905620761916801e-01 2.550600063792020755e+00
1.428000000000000000e+03 7.100007087677097672e+01 7.456065471977671999e-01 2.564648653549062463e+00
1.429000000000000000e+03 7.058735890109534239e+01 7.151781481757504277e-01 2.578496626856340068e+00
1.430000000000000000e+03 7.017867103824595176e+01 6.835263841521372896e-01 2.592135433207472417e+00
1.431000000000000000e+03 6.977411800361660710e+01 6.506724127985242800e-01 2.605556478184030134e+00
1.432000000000000000e+03 6.937381104517153574e+01 6.166375305700291243e-01 2.618751123381206192e+00
1.433000000000000000e+03 6.897786194431999718e+01 5.814431729592089981e-01 2.631710686333478932e+00
1.434000000000000000e+03 6.858638301679094695e+01 5.451109147499819674e-01 2.644426440440287962e+00
1.435000000000000000e+03 6.819948711350761528e+01 5.076624702715454296e-01 2.656889614891702056e+00
1.436000000000000000e+03 6.781728762146207146e+01 4.691196936522965544e-01 2.669091394594084399e+00
1.437000000000000000e+03 6.743989846458988779e+01 4.295045790737512803e-01 2.681022920095766260e+00
1.438000000000000000e+03 6.706743410464470401e+01 3.888392610244647551e-01 2.692675287512713567e+00
1.439000000000000000e+03 6.670000954207282007e+01 3.471460145539498332e-01 2.704039548454196584e+00
1.440000000000000000e+03 6.633774031688790274e+01 3.044472555265985148e-01 2.715106709948460040e+00
1.441000000000000000e+03 6.598072440972561026e+01 2.607664487778351137e-01 2.725868922799137284e+00
1.442000000000000000e+03 6.562898774228924026e+01 2.161308421555442061e-01 2.736323059998781559e+00
1.443000000000000000e+03 6.528253812551682245e+01 1.705687607322823873e-01 2.746467174485522911e+00
1.444000000000000000e+03 6.494138330903994927e+01 1.241087017269732334e-01 2.756299314002089051e+00
1.445000000000000000e+03 6.460553098101335934e+01 7.677933481125832904e-02 2.765817521090113473e+00
1.446000000000000000e+03 6.427498876794412297e+01 2.860950241584834380e-02 2.775019833084436005e+00
1.447000000000000000e+03 6.394976423452107639e+01 -2.037177996312596745e-02 2.783904282107398043e+00
1.448000000000000000e+03 6.362986488344405700e+01 -7.013532345776266053e-02 2.792468895063152434e+00
1.449000000000000000e+03 6.331529815525331628e+01 -1.206517655220378515e-01 2.800711693631952937e+00
1.450000000000000000e+03 6.300607142815887585e+01 -1.718915696254539327e-01 2.808630694264467209e+00
1.451000000000000000e+03 6.270219201786981955e+01 -2.238250249466895991e-01 2.816223908176072044e+00
1.452000000000000000e+03 6.240366717742364244e+01 -2.764222460672478565e-01 2.823489341341153036e+00
1.453000000000000000e+03 6.211050409701564234e+01 -3.296531726651055205e-01 2.830424994487409140e+00
1.454000000000000000e+03 6.182270990382814801e+01 -3.834875692083622445e-01 2.837028863090151010e+00
1.455000000000000000e+03 6.154029166185999600e+01 -4.378950246488884090e-01 2.843298937366604662e+00
1.456000000000000000e+03 6.126325637175576588e+01 -4.928449521159761204e-01 2.849233202270208931e+00
1.457000000000000000e+03 6.099161097063518611e+01 -5.483065886099863784e-01 2.854829637484919580e+00
1.458000000000000000e+03 6.072536233192239763e+01 -6.042489946959981317e-01 2.860086217419510302e+00
1.459000000000000000e+03 6.046451726517543079e+01 -6.606410541974586659e-01 2.865000911201871503e+00
1.460000000000000000e+03 6.020908251591538374e+01 -7.174514738898311039e-01 2.869571682673313084e+00
1.461000000000000000e+03 5.995906476545584951e+01 -7.746487831942441282e-01 2.873796490382865443e+00
1.462000000000000000e+03 5.971447063073226502e+01 -8.322013338711403696e-01 2.877673287581579142e+00
1.463000000000000000e+03 5.947530666413123868e+01 -8.900772997139265730e-01 2.881200022216828138e+00
1.464000000000000000e+03 5.924157935331983538e+01 -9.482446762426198772e-01 2.884374636926609003e+00
1.465000000000000000e+03 5.901329512107502495e+01 -1.006671280397501089e+00 2.887195069033842376e+00
1.466000000000000000e+03 5.879046032511291031e+01 -1.065324750232758522e+00 2.889659250540674851e+00
1.467000000000000000e+03 5.857308125791815456e+01 -1.124172544610142044e+00 2.891765108122780426e+00
1.468000000000000000e+03 5.836116414657326601e+01 -1.183181942892608252e+00 2.893510563123657064e+00
1.469000000000000000e+03 5.815471515258794000e+01 -1.242320044637969634e+00 2.894893531548933474e+00
1.470000000000000000e+03 5.795374037172847181e+01 -1.301553769292547624e+00 2.895911924060669218e+00
1.471000000000000000e+03 5.775824583384698485e+01 -1.360849855884815440e+00 2.896563645971651724e+00
1.472000000000000000e+03 5.756823750271087192e+01 -1.420174862719052467e+00 2.896846597239701726e+00
1.473000000000000000e+03 5.738372127583207316e+01 -1.479495167068989980e+00 2.896758672461973383e+00
1.474000000000000000e+03 5.720470298429641076e+01 -1.538776964871460651e+00 2.896297760869250837e+00
1.475000000000000000e+03 5.703118839259299477e+01 -1.597986270420048704e+00 2.895461746320257213e+00
1.476000000000000000e+03 5.686318319844352231e+01 -1.657088916058738537e+00 2.894248507295949846e+00
1.477000000000000000e+03 5.670069303263156968e+01 -1.716050551875560659e+00 2.892655916893821733e+00
1.478000000000000000e+03 5.654372345883199813e+01 -1.774836645396246526e+00 2.890681842822203418e+00
1.479000000000000000e+03 5.639227997344032417e+01 -1.833412481277872264e+00 2.888324147394568442e+00
1.480000000000000000e+03 5.624635600576753802e+01 -1.891745798589418825e+00 2.885581704988557039e+00
1.481000000000000000e+03 5.610589678924056045e+01 -1.949814731780601607e+00 2.882457465434095756e+00
1.482000000000000000e+03 5.597083513281900480e+01 -2.007599947580064548e+00 2.878955420887901795e+00
1.483000000000000000e+03 5.584110338740337198e+01 -2.065082014367915608e+00 2.875079591165877524e+00
1.484000000000000000e+03 5.571663344500749560e+01 -2.122241402013777201e+00 2.870834023793114920e+00
1.485000000000000000e+03 5.559735673793085198e+01 -2.179058481714833295e+00 2.866222794053897793e+00
1.486000000000000000e+03 5.548320423793101241e+01 -2.235513525833884518e+00 2.861250005041708899e+00
1.487000000000000000e+03 5.537410645539603138e+01 -2.291586707737396811e+00 2.855919787709235269e+00
1.488000000000000000e+03 5.526999343851681346e+01 -2.347258101633549643e+00 2.850236300918373100e+00
1.489000000000000000e+03 5.517079477245948027e+01 -2.402507682410288670e+00 2.844203731490228648e+00
1.490000000000000000e+03 5.507643957853780137e+01 -2.457315325473374390e+00 2.837826294255126225e+00
1.491000000000000000e+03 5.498685651338558245e+01 -2.511660806584434802e+00 2.831108232102612643e+00
1.492000000000000000e+03 5.490197376812905361e+01 -2.565523801699012285e+00 2.824053816031462549e+00
1.493000000000000000e+03 5.482171906755922208e+01 -2.618883886804617145e+00 2.816667345199678874e+00
1.494000000000000000e+03 5.474601966930429597e+01 -2.671720537758778047e+00 2.808953146974505710e+00
1.495000000000000000e+03 5.467480236300210095e+01 -2.724013130127087123e+00 2.800915576982424327e+00
1.496000000000000000e+03 5.460799346947241162e+01 -2.775740939021257070e+00 2.792559019159162936e+00
1.497000000000000000e+03 5.454551883988935401e+01 -2.826883138937167583e+00 2.783887885799700257e+00
1.498000000000000000e+03 5.448730385495382933e+01 -2.877418803592914909e+00 2.774906617608270398e+00
1.499000000000000000e+03 5.443327342406590219e+01 -2.927326905766867604e+00 2.765619683748365976e+00
1.500000000000000000e+03 5.438335198449713914e+01 -2.976586317135709425e+00 2.756031581892745663e+00
1.501000000000000000e+03 5.433746350056302532e+01 -3.025175808112494646e+00 2.746146838273437307e+00
1.502000000000000000e+03 5.429553146279540243e+01 -3.073074047684697163e+00 2.735970007731741482e+00
1.503000000000000000e+03 5.425747888711477884e+01 -3.120259603252258707e+00 2.725505673768239046e+00
1.504000000000000000e+03 5.422322831400280307e+01 -3.166710940465645052e+00 2.714758448592793805e+00
1.505000000000000000e+03 5.419270180767453127e+01 -3.212406423063887129e+00 2.703732973174556964e+00
1.506000000000000000e+03 5.416582095525097884e+01 -3.257324312712640779e+00 2.692433917291972900e+00
1.507000000000000000e+03 5.414250686593139505e+01 -3.301442768842230979e+00 2.680865979582784497e+00
1.508000000000000000e+03 5.412268017016565125e+01 -3.344739848485703160e+00 2.669033887594036258e+00
1.509000000000000000e+03 5.410626101882670724e+01 -3.387193506116875419e+00 2.656942397832079639e+00
1.510000000000000000e+03 5.409316908238294275e+01 -3.428781593488388513e+00 2.644596295812577935e+00
1.511000000000000000e+03 5.408332355007055270e+01 -3.469481859469752738e+00 2.632000396110510732e+00
1.512000000000000000e+03 5.407664312906597814e+01 -3.509271949885405029e+00 2.619159542410180119e+00
1.513000000000000000e+03 5.407304604365820921e+01 -3.548129407352750064e+00 2.606078607555211590e+00
1.514000000000000000e+03 5.407245003442130127e+01 -3.586031671120218700e+00 2.592762493598563367e+00
1.515000000000000000e+03 5.407477235738662813e+01 -3.622956076905315292e+00 2.579216131852528182e+00
1.516000000000000000e+03 5.407992978321538402e+01 -3.658879856732666802e+00 2.565444482938739057e+00
1.517000000000000000e+03 5.408783859637089364e+01 -3.693780138772075450e+00 2.551452536838174190e+00
1.518000000000000000e+03 5.409841459429108568e+01 -3.727633947176565599e+00 2.537245312941159181e+00
1.519000000000000000e+03 5.411157333187573926e+01 -3.760422072347739952e+00 2.522828084039899998e+00
1.520000000000000000e+03 5.412723085918776178e+01 -3.792140722823893473e+00 2.508207050564890572e+00
1.521000000000000000e+03 5.414530298920841744e+01 -3.822789985270963253e+00 2.493388672940568984e+00
1.522000000000000000e+03 5.416570505235275590e+01 -3.852369964276413761e+00 2.478379448293554610e+00
1.523000000000000000e+03 5.418835189565488264e+01 -3.880880782388455685e+00 2.463185910514301913e+00
1.524000000000000000e+03 5.421315788195300911e+01 -3.908322580155246140e+00 2.447814630318740470e+00
1.525000000000000000e+03 5.424003688907459519e+01 -3.934695516164098628e+00 2.432272215309917662e+00
1.526000000000000000e+03 5.426890230902154855e+01 -3.959999767080696120e+00 2.416565310039644032e+00
1.527000000000000000e+03 5.429966704715531023e+01 -3.984235527688298362e+00 2.400700596070137749e+00
1.528000000000000000e+03 5.433224352138202562e+01 -4.007403010926949172e+00 2.384684792035665080e+00
1.529000000000000000e+03 5.436654366133764427e+01 -4.029502447932685527e+00 2.368524653704187077e+00
1.530000000000000000e+03 5.440247890757312632e+01 -4.050534088076751082e+00 2.352226974039003604e+00
1.531000000000000000e+03 5.443996021073949976e+01 -4.070498199004797257e+00 2.335798583260394246e+00
1.532000000000000000e+03 5.447889803077305260e+01 -4.089395066676099866e+00 2.319246348907263666e+00
1.533000000000000000e+03 5.451920233608050381e+01 -4.107224995402765089e+00 2.302577175898786965e+00
1.534000000000000000e+03 5.456078260272406055e+01 -4.123988307888937221e+00 2.285798006596050147e+00
1.535000000000000000e+03 5.460354781360660326e+01 -4.139685345270009087e+00 2.268915820863697697e+00
1.536000000000000000e+03 5.464740645765682814e+01 -4.154316467151828007e+00 2.251937636131571274e+00
1.537000000000000000e+03 5.469226652901437546e+01 -4.167882051649912434e+00 2.234870507456358624e+00
1.538000000000000000e+03 5.473803552621500046e+01 -4.180382495428654366e+00 2.217721527583234487e+00
1.539000000000000000e+03 5.478462045137565894e+01 -4.191818213740528876e+00 2.200497827007504181e+00
1.540000000000000000e+03 5.483192780937969957e+01 -4.202189640465304521e+00 2.183206574036248959e+00
1.541000000000000000e+03 5.487986360706192812e+01 -4.211497228149251093e+00 2.165854974849968695e+00
1.542000000000000000e+03 5.492833335239384951e+01 -4.219741448044352694e+00 2.148450273564224577e+00
1.543000000000000000e+03 5.497724205366874628e+01 -4.226922790147510156e+00 2.130999752291286242e+00
1.544000000000000000e+03 5.502649421868681401e+01 -4.233041763239757671e+00 2.113510731201771797e+00
1.545000000000000000e+03 5.507599385394033931e+01 -4.238098894925463433e+00 2.095990568586293179e+00
1.546000000000000000e+03 5.512564446379879968e+01 -4.242094731671545382e+00 2.078446660917099731e+00
1.547000000000000000e+03 5.517534904969400600e+01 -4.245029838846676284e+00 2.060886442909722227e+00
1.548000000000000000e+03 5.522501010930528054e+01 -4.246904800760495036e+00 2.043317387584617340e+00
1.549000000000000000e+03 5.527452963574457812e+01 -4.247720220702814409e+00 2.025747006328808553e+00
1.550000000000000000e+03 5.532380911674157886e+01 -4.247476720982830578e+00 2.008182848957532851e+00
1.551000000000000000e+03 5.537274953382891596e+01 -4.246174942968331756e+00 1.990632503775883189e+00
1.552000000000000000e+03 5.542125136152724707e+01 -4.243815547124905940e+00 1.973103597640452733e+00
1.553000000000000000e+03 5.546921456653038263e+01 -4.240399213055153993e+00 1.955603796020977780e+00
1.554000000000000000e+03 5.551653860689055620e+01 -4.235926639537895610e+00 1.938140803061981998e+00
1.555000000000000000e+03 5.556312243120336092e+01 -4.230398544567377961e+00 1.920722361644420895e+00
1.556000000000000000e+03 5.560886447779304120e+01 -4.223815665392482543e+00 1.903356253447324065e+00
1.557000000000000000e+03 5.565366267389759969e+01 -4.216178758555942707e+00 1.886050299009439879e+00
1.558000000000000000e+03 5.569742417204260221e+01 -4.207491067508241755e+00 1.868811787658901880e+00
1.559000000000000000e+03 5.574009466078921093e+01 -4.197765750711879740e+00 1.851645761323925443e+00
1.560000000000000000e+03 5.578162932756420389e+01 -4.187018523357988187e+00 1.834556714731435889e+00
1.561000000000000000e+03 5.582198314611250112e+01 -4.175265196281898739e+00 1.817549164110174864e+00
1.562000000000000000e+03 5.586111087616342985e+01 -4.162521676124252501e+00 1.800627647224180450e+00
1.563000000000000000e+03 5.589896706309696128e+01 -4.148803965492132484e+00 1.783796723406260165e+00
1.564000000000000000e+03 5.593550603760981232e+01 -4.134128163120165844e+00 1.767060973591469297e+00
1.565000000000000000e+03 5.597068191538179605e+01 -4.118510464031655438e+00 1.750425000350588567e+00
1.566000000000000000e+03 5.600444859674183107e+01 -4.101967159699690058e+00 1.733893427923597796e+00
1.567000000000000000e+03 5.603675976633433464e+01 -4.084514638208269766e+00 1.717470902253154241e+00
1.568000000000000000e+03 5.606756889278528178e+01 -4.066169384413417909e+00 1.701162091018071143e+00
1.569000000000000000e+03 5.609682922836851304e+01 -4.046947980104304676e+00 1.684971683666789399e+00
1.570000000000000000e+03 5.612449380867184345e+01 -4.026867104164365330e+00 1.668904391450858560e+00
1.571000000000000000e+03 5.615051545226332763e+01 -4.005943532732415768e+00 1.652964947458411826e+00
1.572000000000000000e+03 5.617484676035747526e+01 -3.984194139363774312e+00 1.637158106647642164e+00
1.573000000000000000e+03 5.619744011648133863e+01 -3.961635895191375489e+00 1.621488645880278856e+00
1.574000000000000000e+03 5.621824768614086310e+01 -3.938285869086895818e+00 1.605961363955064725e+00
1.575000000000000000e+03 5.623722141648701722e+01 -3.914161227821868927e+00 1.590581081641234018e+00
1.576000000000000000e+03 5.625431303598200117e+01 -3.889279236228802450e+00 1.575352641711986079e+00
1.577000000000000000e+03 5.626947405406540526e+01 -3.863657257362297148e+00 1.560280908977963232e+00
1.578000000000000000e+03 5.628265576082049648e+01 -3.837312752660168691e+00 1.545370770320727560e+00
1.579000000000000000e+03 5.629380922664038422e+01 -3.810263282104563665e+00 1.530627134726237903e+00
1.580000000000000000e+03 5.630288530189417173e+01 -3.782526504383076471e+00 1.516054933318326192e+00
1.581000000000000000e+03 5.630983461659325684e+01 -3.754120177049875107e+00 1.501659119392172448e+00
1.582000000000000000e+03 5.631460758005745504e+01 -3.725062156686809178e+00 1.487444668447784446e+00
1.583000000000000000e+03 5.631715438058120071e+01 -3.695370399064537903e+00 1.473416578223470053e+00
1.584000000000000000e+03 5.631742498509981942e+01 -3.665062959303643453e+00 1.459579868729318664e+00
1.585000000000000000e+03 5.631536913885567941e+01 -3.634157992035751850e+00 1.445939582280674429e+00
1.586000000000000000e+03 5.631093636506436440e+01 -3.602673751564650750e+00 1.432500783531613475e+00
1.587000000000000000e+03 5.630407596458095298e+01 -3.570628592027406789e+00 1.419268559508420902e+00
1.588000000000000000e+03 5.629473701556615595e+01 -3.538040967555490024e+00 1.406248019643068670e+00
1.589000000000000000e+03 5.628286837315254587e+01 -3.504929432435881509e+00 1.393444295806687716e+00
1.590000000000000000e+03 5.626841866911075130e+01 -3.471312641272201738e+00 1.380862542343050503e+00
1.591000000000000000e+03 5.625133631151567215e+01 -3.437209349145829762e+00 1.368507936102043354e+00
1.592000000000000000e+03 5.623156948441267389e+01 -3.402638411777011207e+00 1.356385676473144120e+00
1.593000000000000000e+03 5.620906614748375318e+01 -3.367618785685988048e+00 1.344500985418899841e+00
1.594000000000000000e+03 5.618377403571382445e+01 -3.332169528354113730e+00 1.332859107508401975e+00
1.595000000000000000e+03 5.615564065905682867e+01 -3.296309798384967849e+00 1.321465309950763167e+00
1.596000000000000000e+03 5.612461330210199151e+01 -3.260058855665478816e+00 1.310324882628594478e+00
1.597000000000000000e+03 5.609065018100552180e+01 -3.223435846183224651e+00 1.299442252768270967e+00
1.598000000000000000e+03 5.605375402673538332e+01 -3.186459153998600247e+00 1.288818320013509489e+00
1.599000000000000000e+03 5.601393880879625442e+01 -3.149147043657251732e+00 1.278453097006786221e+00
1.600000000000000000e+03 5.597121860607397537e+01 -3.111517875146017076e+00 1.268346592528903694e+00
1.601000000000000000e+03 5.592560760702671274e+01 -3.073590104043927962e+00 1.258498811490840197e+00
1.602000000000000000e+03 5.587712010987544176e+01 -3.035382281673190796e+00 1.248909754925592530e+00
1.603000000000000000e+03 5.582577052279508933e+01 -2.996913055250193469e+00 1.239579419980022301e+00
1.604000000000000000e+03 5.577157336410517274e+01 -2.958201168036484585e+00 1.230507799906700450e+00
1.605000000000000000e+03 5.571454326246070110e+01 -2.919265459489775338e+00 1.221694884055751995e+00
1.606000000000000000e+03 5.565469495704306979e+01 -2.880124865414928070e+00 1.213140657866702776e+00
1.607000000000000000e+03 5.559204329775074171e+01 -2.840798418114952373e+00 1.204845102860323092e+00
1.608000000000000000e+03 5.552660324539028380e+01 -2.801305246541993199e+00 1.196808196630473775e+00
1.609000000000000000e+03 5.545838987186706248e+01 -2.761664576448326525e+00 1.189029912835951164e+00
1.610000000000000000e+03 5.538741836037610256e+01 -2.721895730537352343e+00 1.181510221192331622e+00
1.611000000000000000e+03 5.531370400559301004e+01 -2.682018128614587660e+00 1.174249087463818730e+00
1.612000000000000000e+03 5.523726221386463919e+01 -2.642051287738656828e+00 1.167246473455084921e+00
1.613000000000000000e+03 5.515810850340015747e+01 -2.602014822372286318e+00 1.160502337003120443e+00
1.614000000000000000e+03 5.507625850446165572e+01 -2.561928444533297267e+00 1.154016631969075890e+00
1.615000000000000000e+03 5.499172795955515625e+01 -2.521811963945598034e+00 1.147789308230109162e+00
1.616000000000000000e+03 5.490453272362135095e+01 -2.481685288190177197e+00 1.141820311671229549e+00
1.617000000000000000e+03 5.481468876422648862e+01 -2.441568422856095211e+00 1.136109584177142029e+00
1.618000000000000000e+03 5.472221216175315561e+01 -2.401481471691477410e+00 1.130657063624095349e+00
1.619000000000000000e+03 5.462711910959121298e+01 -2.361444636754510551e+00 1.125462683871724767e+00
1.620000000000000000e+03 5.452942591432851316e+01 -2.321478218564428264e+00 1.120526374754897025e+00
1.621000000000000000e+03 5.442914899594183709e+01 -2.281602616252510707e+00 1.115848062075557756e+00
1.622000000000000000e+03 5.432630488798763935e+01 -2.241838327713074008e+00 1.111427667594574675e+00
1.623000000000000000e+03 5.422091023779301366e+01 -2.202205949754461489e+00 1.107265109023583216e+00
1.624000000000000000e+03 5.411298180664638835e+01 -2.162726178250042874e+00 1.103360300016832163e+00
1.625000000000000000e+03 5.400253646998843493e+01 -2.123419808289198407e+00 1.099713150163028841e+00
1.626000000000000000e+03 5.388959121760290572e+01 -2.084307734328317174e+00 1.096323564977183196e+00
