# l   cl_TT   cl_TE   cl_EE
1.159000000000000000e+03 1.424516487786707160e+02 3.688235205469479472e-01 2.334314935098797505e+00
1.160000000000000000e+03 1.418537386649398400e+02 4.118876835102057155e-01 2.357065909191076170e+00
1.161000000000000000e+03 1.412534323842765787e+02 4.526178987607710758e-01 2.380078479718779505e+00
1.162000000000000000e+03 1.406509648362246878e+02 4.909870443533499440e-01 2.403340409953328649e+00
1.163000000000000000e+03 1.400465725553745528e+02 5.269678765149912181e-01 2.426839373180719406e+00
1.164000000000000000e+03 1.394404937148721899e+02 5.605330294306387628e-01 2.450562952504383052e+00
1.165000000000000000e+03 1.388329681299281617e+02 5.916550150286834509e-01 2.474498640648054693e+00
1.166000000000000000e+03 1.382242372613266355e+02 6.203062227665163686e-01 2.498633839758638953e+00
1.167000000000000000e+03 1.376145442189341566e+02 6.464589194160795804e-01 2.522955861209071671e+00
1.168000000000000000e+03 1.370041215877413947e+02 6.700924385456723531e-01 2.547452227598444807e+00
1.169000000000000000e+03 1.363931547321552955e+02 6.912148478832518261e-01 2.572111583286337044e+00
1.170000000000000000e+03 1.357818180395028378e+02 7.098415526533039532e-01 2.596922794860304862e+00
1.171000000000000000e+03 1.351702870582873288e+02 7.259881308886767526e-01 2.621874649801648527e+00
1.172000000000000000e+03 1.345587385006267596e+02 7.396703338480115075e-01 2.646955856314833877e+00
1.173000000000000000e+03 1.339473502446925295e+02 7.509040864331744114e-01 2.672155043156917209e+00
1.174000000000000000e+03 1.333363013371485977e+02 7.597054876066902107e-01 2.697460759466969282e+00
1.175000000000000000e+03 1.327257719955897244e+02 7.660908108091720736e-01 2.722861474595499764e+00
1.176000000000000000e+03 1.321159436109803380e+02 7.700765043767547890e-01 2.748345577933881234e+00
1.177000000000000000e+03 1.315069987500933735e+02 7.716791919585268555e-01 2.773901378743774515e+00
1.178000000000000000e+03 1.308991211579488834e+02 7.709156729339620151e-01 2.799517105986550902e+00
1.179000000000000000e+03 1.302924957602526490e+02 7.678029228303510090e-01 2.825180908152718384e+00
1.180000000000000000e+03 1.296873086658352179e+02 7.623580937402336666e-01 2.850880853091344314e+00
1.181000000000000000e+03 1.290837471690901737e+02 7.545985147388311054e-01 2.876604927839480297e+00
1.182000000000000000e+03 1.284819997524133157e+02 7.445416923014783750e-01 2.902341038451590194e+00
1.183000000000000000e+03 1.278822560886410287e+02 7.322053107210546585e-01 2.928077009828965238e+00
1.184000000000000000e+03 1.272847070434891634e+02 7.176072325254169160e-01 2.953800585549158697e+00
1.185000000000000000e+03 1.266895446779917052e+02 7.007654988948308628e-01 2.979499427695402769e+00
1.186000000000000000e+03 1.260969622509394981e+02 6.816983300794031697e-01 3.005161116686035250e+00
1.187000000000000000e+03 1.255071542213189986e+02 6.604241258165141071e-01 3.030773151103927532e+00
1.188000000000000000e+03 1.249203162507509717e+02 6.369614657482479680e-01 3.056322947525900613e+00
1.189000000000000000e+03 1.243366452059290737e+02 6.113291098388270450e-01 3.081797840352156204e+00
1.190000000000000000e+03 1.237563391610588752e+02 5.835459987920416092e-01 3.107185081635700730e+00
1.191000000000000000e+03 1.231795974002962595e+02 5.536312544686835535e-01 3.132471840911764449e+00
1.192000000000000000e+03 1.226066204201862746e+02 5.216041803039770386e-01 3.157645205027231228e+00
1.193000000000000000e+03 1.220376099321019012e+02 4.874842617250116916e-01 3.182692177970060321e+00
1.194000000000000000e+03 1.214727688646827772e+02 4.512911665681730855e-01 3.207599680698710376e+00
1.195000000000000000e+03 1.209123013662737236e+02 4.130447454965762155e-01 3.232354550971565210e+00
1.196000000000000000e+03 1.203564128073636681e+02 3.727650324174965335e-01 3.256943543176355149e+00
1.197000000000000000e+03 1.198053097830242564e+02 3.304722448998022588e-01 3.281353328159585470e+00
1.198000000000000000e+03 1.192592001153486194e+02 2.861867845913863562e-01 3.305570493055958181e+00
1.199000000000000000e+03 1.187182928558900699e+02 2.399292376365979307e-01 3.329581541117796029e+00
1.200000000000000000e+03 1.181827982881008126e+02 1.917203750936752327e-01 3.353372891544466938e+00
1.201000000000000000e+03 1.176529279297706694e+02 1.415811533521768584e-01 3.376930879311809797e+00
1.202000000000000000e+03 1.171288945354657898e+02 8.953271455041382498e-02 3.400241755001556676e+00
1.203000000000000000e+03 1.166109120989673755e+02 3.559638699288181912e-02 3.423291684630757725e+00
1.204000000000000000e+03 1.160991958557103629e+02 -2.020631443230692589e-02 3.446066749481207392e+00
1.205000000000000000e+03 1.155939622852222470e+02 -7.785368783599237730e-02 3.468552945928867093e+00
1.206000000000000000e+03 1.150954291135617069e+02 -1.373238439105333997e-01 3.490736185273286996e+00
1.207000000000000000e+03 1.146037878722924148e+02 -1.985918335297434945e-01 3.512603721725132466e+00
1.208000000000000000e+03 1.141191212067365797e+02 -2.616209933125376863e-01 3.534148455641572095e+00
1.209000000000000000e+03 1.136414845711581165e+02 -3.263714944227485426e-01 3.555364682064729998e+00
1.210000000000000000e+03 1.131709335815724842e+02 -3.928032043920225425e-01 3.576246667237596100e+00
1.211000000000000000e+03 1.127075240159270493e+02 -4.608756864660198960e-01 3.596788648550981460e+00
1.212000000000000000e+03 1.122513118142809958e+02 -5.305481989506151130e-01 3.616984834490493572e+00
1.213000000000000000e+03 1.118023530789855897e+02 -6.017796945580958790e-01 3.636829404583489911e+00
1.214000000000000000e+03 1.113607040748640173e+02 -6.745288197533638730e-01 3.656316509346045684e+00
1.215000000000000000e+03 1.109264212293916501e+02 -7.487539141001345877e-01 3.675440270229918038e+00
1.216000000000000000e+03 1.104995611328761242e+02 -8.244130096071367042e-01 3.694194779569511145e+00
1.217000000000000000e+03 1.100801805386373218e+02 -9.014638300743126331e-01 3.712574100528833743e+00
1.218000000000000000e+03 1.096683363631875210e+02 -9.798637904390185005e-01 3.730572267048469115e+00
1.219000000000000000e+03 1.092640856864114483e+02 -1.059569996122223134e+00 3.748183283792535292e+00
1.220000000000000000e+03 1.088674857517463153e+02 -1.140539242374709161e+00 3.765401126095648809e+00
1.221000000000000000e+03 1.084785939663621832e+02 -1.222728013623272991e+00 3.782219739909892020e+00
1.222000000000000000e+03 1.080974679013415169e+02 -1.306092482816923139e+00 3.798633041751770634e+00
1.223000000000000000e+03 1.077241652918598618e+02 -1.390588510773082431e+00 3.814634918649183692e+00
1.224000000000000000e+03 1.073587440373654402e+02 -1.476171645523785880e+00 3.830219228088381556e+00
1.225000000000000000e+03 1.070012622017594595e+02 -1.562797121661881894e+00 3.845379797960932766e+00
1.226000000000000000e+03 1.066517780135762479e+02 -1.650419859687231483e+00 3.860110426510686921e+00
1.227000000000000000e+03 1.063103498661631647e+02 -1.738994465352909469e+00 3.874404882280739759e+00
1.228000000000000000e+03 1.059770363178608505e+02 -1.828475229011403469e+00 3.888256904060394703e+00
1.229000000000000000e+03 1.056518960921831649e+02 -1.918816124960813330e+00 3.901660200832126169e+00
1.230000000000000000e+03 1.053349880779973802e+02 -2.009970810791050777e+00 3.914608451718544213e+00
1.231000000000000000e+03 1.050263713297042045e+02 -2.101892626730041957e+00 3.927095305929360958e+00
1.232000000000000000e+03 1.047261050674178477e+02 -2.194534594989924869e+00 3.939114382708346351e+00
1.233000000000000000e+03 1.044342486771461438e+02 -2.287849419113249461e+00 3.950659271280302587e+00
1.234000000000000000e+03 1.041508617109706591e+02 -2.381789483319180167e+00 3.961723530798018089e+00
1.235000000000000000e+03 1.038760038872267302e+02 -2.476306851849691348e+00 3.972300690289236602e+00
1.236000000000000000e+03 1.036097350906835288e+02 -2.571353268315771601e+00 3.982384248603618282e+00
1.237000000000000000e+03 1.033521153727241426e+02 -2.666880155043619638e+00 3.991967674359707008e+00
1.238000000000000000e+03 1.031032049515257825e+02 -2.762838612420850382e+00 4.001044405891889255e+00
1.239000000000000000e+03 1.028630642122396495e+02 -2.859179418242686399e+00 4.009607851197357853e+00
1.240000000000000000e+03 1.026317537071712138e+02 -2.955853027058166216e+00 4.017651387883081959e+00
1.241000000000000000e+03 1.024093341559601811e+02 -3.052809569516337085e+00 4.025168363112764602e+00
1.242000000000000000e+03 1.021958664457606289e+02 -3.149998851712461523e+00 4.032152093553805550e+00
1.243000000000000000e+03 1.019914116314210730e+02 -3.247370354534210524e+00 4.038595865324271728e+00
1.244000000000000000e+03 1.017960309356644899e+02 -3.344873233007871427e+00 4.044492933939852541e+00
1.245000000000000000e+03 1.016097857492685534e+02 -3.442456315644538467e+00 4.049836524260831183e+00
1.246000000000000000e+03 1.014327140332753743e+02 -3.540070661466963919e+00 4.054621400416717591e+00
1.247000000000000000e+03 1.012647592222376858e+02 -3.637677265241098024e+00 4.058848595846471952e+00
1.248000000000000000e+03 1.011058404871975966e+02 -3.735239441345217681e+00 4.062520738647400265e+00
1.249000000000000000e+03 1.009558762563494838e+02 -3.832720273833989832e+00 4.065640486699685141e+00
1.250000000000000000e+03 1.008147842133977434e+02 -3.930082615982213312e+00 4.068210527734605009e+00
1.251000000000000000e+03 1.006824812959140587e+02 -4.027289089828545166e+00 4.070233579402748880e+00
1.252000000000000000e+03 1.005588836936952930e+02 -4.124302085719244282e+00 4.071712389342234673e+00
1.253000000000000000e+03 1.004439068471208856e+02 -4.221083761851899929e+00 4.072649735246923086e+00
1.254000000000000000e+03 1.003374654455102899e+02 -4.317596043819161622e+00 4.073048424934627931e+00
1.255000000000000000e+03 1.002394734254808100e+02 -4.413800624152485419e+00 4.072911296415346882e+00
1.256000000000000000e+03 1.001498439693050102e+02 -4.509658961865859794e+00 4.072241217959461146e+00
1.257000000000000000e+03 1.000684895032682817e+02 -4.605132281999544830e+00 4.071041088165962663e+00
1.258000000000000000e+03 9.999532169602649390e+01 -4.700181575163801639e+00 4.069313836030667098e+00
1.259000000000000000e+03 9.993025145696337574e+01 -4.794767597082628896e+00 4.067062421014422391e+00
1.260000000000000000e+03 9.987318893454839497e+01 -4.888850868137503802e+00 4.064289833111342176e+00
1.261000000000000000e+03 9.982404351469395465e+01 -4.982391672911103520e+00 4.060999092917001008e+00
1.262000000000000000e+03 9.978272381911324374e+01 -5.075350059731051466e+00 4.057193251696666003e+00
1.263000000000000000e+03 9.974913770367770383e+01 -5.167685840213646742e+00 4.052875391453505394e+00
1.264000000000000000e+03 9.972319225677451016e+01 -5.259358588807597990e+00 4.048048624996806844e+00
1.265000000000000000e+03 9.970479379766432260e+01 -5.350327642337760814e+00 4.042716096010191329e+00
1.266000000000000000e+03 9.969384787483868138e+01 -5.440552099548868981e+00 4.036880979119833235e+00
1.267000000000000000e+03 9.969025926437764440e+01 -5.529990820649271832e+00 4.030546479962670681e+00
1.268000000000000000e+03 9.969393196830736770e+01 -5.618602426854667264e+00 4.023715835254629170e+00
1.269000000000000000e+03 9.970476921295768591e+01 -5.706345299931833814e+00 4.016392312858829250e+00
1.270000000000000000e+03 9.972267344731953642e+01 -5.793177581742371629e+00 4.008579211853806612e+00
1.271000000000000000e+03 9.974754634140273879e+01 -5.879057173786431001e+00 4.000279862601730407e+00
1.272000000000000000e+03 9.977928878459343309e+01 -5.963941736746449784e+00 3.991497626816615796e+00
1.273000000000000000e+03 9.981780088401167461e+01 -6.047788690030885483e+00 3.982235897632536936e+00
1.274000000000000000e+03 9.986298196286891482e+01 -6.130555211317954445e+00 3.972498099671854188e+00
1.275000000000000000e+03 9.991473055882572396e+01 -6.212198236099355952e+00 3.962287689113415556e+00
1.276000000000000000e+03 9.997294442234928624e+01 -6.292674457224023854e+00 3.951608153760783892e+00
1.277000000000000000e+03 1.000375205150709235e+02 -6.371940324441844439e+00 3.940463013110448109e+00
1.278000000000000000e+03 1.001083550081437181e+02 -6.449952043947400959e+00 3.928855818420040613e+00
1.279000000000000000e+03 1.001853432806000228e+02 -6.526665577923701278e+00 3.916790152776552070e+00
1.280000000000000000e+03 1.002683799177091117e+02 -6.602036644085917061e+00 3.904269631164548393e+00
1.281000000000000000e+03 1.003573587093346760e+02 -6.676020715225120306e+00 3.891297900534385068e+00
1.282000000000000000e+03 1.004521726482923611e+02 -6.748573018752011876e+00 3.877878639870425470e+00
1.283000000000000000e+03 1.005527139287074760e+02 -6.819648536240658032e+00 3.864015560259256077e+00
1.284000000000000000e+03 1.006588739443723881e+02 -6.889202002972227845e+00 3.849712404957903455e+00
1.285000000000000000e+03 1.007705371396553460e+02 -6.957193609410174950e+00 3.834973706252204906e+00
1.286000000000000000e+03 1.008875624889674043e+02 -7.023606177535146600e+00 3.819807065318573613e+00
1.287000000000000000e+03 1.010098018033133371e+02 -7.088428179025100029e+00 3.804220898436836862e+00
1.288000000000000000e+03 1.011371058565380707e+02 -7.151648051010150553e+00 3.788223682676266524e+00
1.289000000000000000e+03 1.012693243832378158e+02 -7.213254196030350229e+00 3.771823956018749868e+00
1.290000000000000000e+03 1.014063060766711430e+02 -7.273234981993488724e+00 3.755030317481964808e+00
1.291000000000000000e+03 1.015478985866701578e+02 -7.331578742132879967e+00 3.737851427242549374e+00
1.292000000000000000e+03 1.016939485175518456e+02 -7.388273774965152363e+00 3.720296006759272522e+00
1.293000000000000000e+03 1.018443014260288777e+02 -7.443308344248038111e+00 3.702372838896206275e+00
1.294000000000000000e+03 1.019988018191211552e+02 -7.496670678938167853e+00 3.684090768045900965e+00
1.295000000000000000e+03 1.021572931520666572e+02 -7.548348973148856444e+00 3.665458700252549828e+00
1.296000000000000000e+03 1.023196178262327720e+02 -7.598331386107893159e+00 3.646485603335168690e+00
1.297000000000000000e+03 1.024856171870274153e+02 -7.646606042115340784e+00 3.627180507010760557e+00
1.298000000000000000e+03 1.026551315218101479e+02 -7.693161030501316944e+00 3.607552503017492640e+00
1.299000000000000000e+03 1.028280000578033793e+02 -7.737984405583790526e+00 3.587610745237865828e+00
1.300000000000000000e+03 1.030040609600035140e+02 -7.781064186626365675e+00 3.567364449821884165e+00
1.301000000000000000e+03 1.031831513290921265e+02 -7.822388357796076441e+00 3.546822895310232315e+00
1.302000000000000000e+03 1.033651071993470225e+02 -7.861944868121175212e+00 3.525995422757440156e+00
1.303000000000000000e+03 1.035497635365536127e+02 -7.899721631448937131e+00 3.504891435855059800e+00
1.304000000000000000e+03 1.037369542359157606e+02 -7.935706526403423666e+00 3.483520401054837290e+00
1.305000000000000000e+03 1.039265121199672564e+02 -7.969887396343297681e+00 3.461891847691878521e+00
1.306000000000000000e+03 1.041182689364827212e+02 -8.002252049319595884e+00 3.440015368107827154e+00
1.307000000000000000e+03 1.043120553563889956e+02 -8.032788258033541240e+00 3.417900617774036309e+00
1.308000000000000000e+03 1.045077009716760159e+02 -8.061483759794302983e+00 3.395557315414732713e+00
1.309000000000000000e+03 1.047050342933083016e+02 -8.088326256476824128e+00 3.372995243130199938e+00
1.310000000000000000e+03 1.049038827491358035e+02 -8.113303414479572595e+00 3.350224246519937665e+00
1.311000000000000000e+03 1.051040726818052775e+02 -8.136402864682363401e+00 3.327254234805841815e+00
1.312000000000000000e+03 1.053054293466713602e+02 -8.157612202404139978e+00 3.304095180955379352e+00
1.313000000000000000e+03 1.055077769097076867e+02 -8.176918987360746627e+00 3.280757121804743992e+00
1.314000000000000000e+03 1.057109384454181509e+02 -8.194310743622754245e+00 3.257250158182047439e+00
1.315000000000000000e+03 1.059147359347479664e+02 -8.209774959573215014e+00 3.233584455030479088e+00
1.316000000000000000e+03 1.061189902629949131e+02 -8.223299087865479251e+00 3.209770241531478607e+00
1.317000000000000000e+03 1.063235212177203550e+02 -8.234870545380964302e+00 3.185817811227912966e+00
1.318000000000000000e+03 1.065281474866606430e+02 -8.244476713186971395e+00 3.161737522147242796e+00
1.319000000000000000e+03 1.067326866556379201e+02 -8.252104936494450982e+00 3.137539796924696756e+00
1.320000000000000000e+03 1.069369552064716515e+02 -8.257742524615807156e+00 3.113235122926444109e+00
1.321000000000000000e+03 1.071407685148895865e+02 -8.261376750922686085e+00 3.088834052372762429e+00
1.322000000000000000e+03 1.073439408484388338e+02 -8.262994852803755563e+00 3.064347202461212838e+00
1.323000000000000000e+03 1.075462853643971783e+02 -8.262584031622516534e+00 3.039785255489810378e+00
1.324000000000000000e+03 1.077476262574791406e+02 -8.260136459459321401e+00 3.015158552167516604e+00
1.325000000000000000e+03 1.079478353539568474e+02 -8.255664359926846885e+00 2.990475866383202064e+00
1.326000000000000000e+03 1.081467959175051874e+02 -8.249185093812920755e+00 2.965745617151050784e+00
1.327000000000000000e+03 1.083443905348135701e+02 -8.240716167705658179e+00 2.940976274290930448e+00
1.328000000000000000e+03 1.085405011143285350e+02 -8.230275234293754849e+00 2.916176358523742795e+00
1.329000000000000000e+03 1.087350088849957501e+02 -8.217880092666730363e+00 2.891354441566763800e+00
1.330000000000000000e+03 1.089277943950023797e+02 -8.203548688615216022e+00 2.866519146228988735e+00
1.331000000000000000e+03 1.091187375105192530e+02 -8.187299114931223087e+00 2.841679146506477682e+00
1.332000000000000000e+03 1.093077174144431751e+02 -8.169149611708409253e+00 2.816843167677697046e+00
1.333000000000000000e+03 1.094946126051391815e+02 -8.149118566642364669e+00 2.792019986398869058e+00
1.334000000000000000e+03 1.096793008951825783e+02 -8.127224515330853549e+00 2.767218430799309292e+00
1.335000000000000000e+03 1.098616594101015806e+02 -8.103486141574128609e+00 2.742447380576777949e+00
1.336000000000000000e+03 1.100415645871191970e+02 -8.077922277675158469e+00 2.717715767092818702e+00
1.337000000000000000e+03 1.102188921738955827e+02 -8.050551904739929654e+00 2.693032573468106428e+00
1.338000000000000000e+03 1.103935172272703937e+02 -8.021394152977707748e+00 2.668406834677788719e+00
1.339000000000000000e+03 1.105653141120048701e+02 -7.990468302001298539e+00 2.643847637646834503e+00
1.340000000000000000e+03 1.107341564995241612e+02 -7.957793781127342037e+00 2.619364121345372443e+00
1.341000000000000000e+03 1.108999173666596931e+02 -7.923390169676563843e+00 2.594965476884041333e+00
1.342000000000000000e+03 1.110624689943910681e+02 -7.887277197274054963e+00 2.570660947609329838e+00
1.343000000000000000e+03 1.112216829665886877e+02 -7.849474744149543604e+00 2.546459829198923330e+00
1.344000000000000000e+03 1.113774301687558079e+02 -7.810002841437662546e+00 2.522371469757047180e+00
1.345000000000000000e+03 1.115295807867707083e+02 -7.768881671478221840e+00 2.498405269909810933e+00
1.346000000000000000e+03 1.116780043056291873e+02 -7.726131568116488602e+00 2.474570682900555152e+00
1.347000000000000000e+03 1.118225695081865894e+02 -7.681773017003443726e+00 2.450877214685191152e+00
1.348000000000000000e+03 1.119631444739000585e+02 -7.635826655896060799e+00 2.427334424027550064e+00
1.349000000000000000e+03 1.120995965775709777e+02 -7.588313274957582344e+00 2.403951922594722568e+00
1.350000000000000000e+03 1.122317924880868958e+02 -7.539253817057776530e+00 2.380739375052407514e+00
1.351000000000000000e+03 1.123595981671641795e+02 -7.488669378073229410e+00 2.357706499160253877e+00
1.352000000000000000e+03 1.124828788680898839e+02 -7.436581207187602516e+00 2.334863065867206711e+00
1.353000000000000000e+03 1.126014991344641487e+02 -7.383010707191900224e+00 2.312218899406847772e+00
1.354000000000000000e+03 1.127153227989425091e+02 -7.327979434784752222e+00 2.289783877392745026e+00
1.355000000000000000e+03 1.128242129819780502e+02 -7.271509100872679099e+00 2.267567930913793273e+00
1.356000000000000000e+03 1.129280320905635762e+02 -7.213621570870365041e+00 2.245581044629559209e+00
1.357000000000000000e+03 1.130266418169741058e+02 -7.154338865000929637e+00 2.223833256865626939e+00
1.358000000000000000e+03 1.131199031375088566e+02 -7.093683158596197913e+00 2.202334659708941267e+00
1.359000000000000000e+03 1.132076763112336835e+02 -7.031676782396973024e+00 2.181095399103152310e+00
1.360000000000000000e+03 1.132898208787231198e+02 -6.968342222853305401e+00 2.160125674943959684e+00
1.361000000000000000e+03 1.133661956608028589e+02 -6.903702122424769883e+00 2.139435741174458006e+00
1.362000000000000000e+03 1.134366587572917950e+02 -6.837779279880727756e+00 2.119035905880477966e+00
1.363000000000000000e+03 1.135010879686516603e+02 -6.770598129844192847e+00 2.098935352228494811e+00
1.364000000000000000e+03 1.135594423031917160e+02 -6.702189198187416430e+00 2.079138587246740055e+00
1.365000000000000000e+03 1.136117011272285566e+02 -6.632584695032358368e+00 2.059648955135282566e+00
1.366000000000000000e+03 1.136578438021084452e+02 -6.561817040239202647e+00 2.040469812986032583e+00
1.367000000000000000e+03 1.136978496842679363e+02 -6.489918863802127014e+00 2.021604530801974775e+00
1.368000000000000000e+03 1.137316981252942298e+02 -6.416923006245034422e+00 2.003056491516403081e+00
1.369000000000000000e+03 1.137593684719856810e+02 -6.342862519017323564e+00 1.984829091012155100e+00
1.370000000000000000e+03 1.137808400664122672e+02 -6.267770664889626531e+00 1.966925738140844926e+00
1.371000000000000000e+03 1.137960922459759985e+02 -6.191680918349558915e+00 1.949349854742098653e+00
1.372000000000000000e+03 1.138051043434715268e+02 -6.114626965997484120e+00 1.932104875662788102e+00
1.373000000000000000e+03 1.138078556871464144e+02 -6.036642706942249248e+00 1.915194248776265207e+00
1.374000000000000000e+03 1.138043256007617288e+02 -5.957762253196946745e+00 1.898621435001593971e+00
1.375000000000000000e+03 1.137944934036525524e+02 -5.878019930074656507e+00 1.882389908322789296e+00
1.376000000000000000e+03 1.137783384107882654e+02 -5.797450276584204865e+00 1.866503155808046266e+00
1.377000000000000000e+03 1.137558399328332115e+02 -5.716088045825912012e+00 1.850964677628976762e+00
1.378000000000000000e+03 1.137269772762070659e+02 -5.633968205387342998e+00 1.835777987079842966e+00
1.379000000000000000e+03 1.136917297431453591e+02 -5.551125937739061378e+00 1.820946610596793525e+00
1.380000000000000000e+03 1.136500766317597453e+02 -5.467596640630371319e+00 1.806474087777092175e+00
1.381000000000000000e+03 1.136019972360988675e+02 -5.383415927485085462e+00 1.792363971398360123e+00
1.382000000000000000e+03 1.135474708462083271e+02 -5.298619627797253706e+00 1.778619827437801559e+00
1.383000000000000000e+03 1.134864767481915635e+02 -5.213243787526934625e+00 1.765245235091443821e+00
1.384000000000000000e+03 1.134189942242701505e+02 -5.127324669495935794e+00 1.752243786793370450e+00
1.385000000000000000e+03 1.133450025528442211e+02 -5.040898753783566555e+00 1.739619088234952482e+00
1.386000000000000000e+03 1.132644810085530480e+02 -4.954002738122389005e+00 1.727374758384085718e+00
1.387000000000000000e+03 1.131774088623353691e+02 -4.866673538293967205e+00 1.715514429504423122e+00
1.388000000000000000e+03 1.130837653814899966e+02 -4.778948288524628829e+00 1.704041747174610544e+00
1.389000000000000000e+03 1.129835298297362414e+02 -4.690864341881194832e+00 1.692960370307518891e+00
1.390000000000000000e+03 1.128766814672743237e+02 -4.602459270666756197e+00 1.682273971169480520e+00
1.391000000000000000e+03 1.127631995508458544e+02 -4.513770866816403604e+00 1.671986235399520071e+00
1.392000000000000000e+03 1.126430633337943448e+02 -4.424837142292988190e+00 1.662100862028592196e+00
1.393000000000000000e+03 1.125162520661256593e+02 -4.335696329482876088e+00 1.652621563498814616e+00
1.394000000000000000e+03 1.123827449945685544e+02 -4.246386881591687867e+00 1.643552065682699848e+00
1.395000000000000000e+03 1.122425213626349034e+02 -4.156947473040059293e+00 1.634896107902393148e+00
1.396000000000000000e+03 1.120955604106804344e+02 -4.067416999859391424e+00 1.626657442948904686e+00
1.397000000000000000e+03 1.119418413759650690e+02 -3.977834580087596272e+00 1.618839837101342383e+00
1.398000000000000000e+03 1.117813434927133613e+02 -3.888239554164850897e+00 1.611447070146148519e+00
1.399000000000000000e+03 1.116140459921751642e+02 -3.798671485329351061e+00 1.604482935396333243e+00
1.400000000000000000e+03 1.114399281026857267e+02 -3.709170160013058659e+00 1.597951239710707627e+00
1.401000000000000000e+03 1.112589690497265451e+02 -3.619775588237451380e+00 1.591855803513118506e+00
1.402000000000000000e+03 1.110711635595586699e+02 -3.530525595450899168e+00 1.586199308834604249e+00
1.403000000000000000e+03 1.108765685469335409e+02 -3.441448569762157295e+00 1.580979830254723550e+00
1.404000000000000000e+03 1.106752569144888696e+02 -3.352570639842689104e+00 1.576194267813724403e+00
1.405000000000000000e+03 1.104673020943672697e+02 -3.263918076869420926e+00 1.571839495655421581e+00
1.406000000000000000e+03 1.102527780492225276e+02 -3.175517294773563926e+00 1.567912361976157687e+00
1.407000000000000000e+03 1.100317592732258305e+02 -3.087394850489418197e+00 1.564409688973753765e+00
1.408000000000000000e+03 1.098043207930722360e+02 -2.999577444203197274e+00 1.561328272796471905e+00
1.409000000000000000e+03 1.095705381689866869e+02 -2.912091919601831780e+00 1.558664883491964304e+00
1.410000000000000000e+03 1.093304874957305515e+02 -2.824965264121785502e+00 1.556416264956234752e+00
1.411000000000000000e+03 1.090842454036077385e+02 -2.738224609197873693e+00 1.554579134882592584e+00
1.412000000000000000e+03 1.088318890594710808e+02 -2.651897230512070713e+00 1.553150184710608617e+00
1.413000000000000000e+03 1.085734961677285071e+02 -2.566010548242326106e+00 1.552126079575073314e+00
1.414000000000000000e+03 1.083091449713495251e+02 -2.480592127311378459e+00 1.551503458254949619e+00
1.415000000000000000e+03 1.080389142528712085e+02 -2.395669677635565264e+00 1.551278933122331560e+00
1.416000000000000000e+03 1.077628833354048510e+02 -2.311271054373644329e+00 1.551449090091400640e+00
1.417000000000000000e+03 1.074811320836418247e+02 -2.227424258175595639e+00 1.552010488567379332e+00
1.418000000000000000e+03 1.071937409048602916e+02 -2.144157435431447212e+00 1.552959661395491020e+00
1.419000000000000000e+03 1.069007907499311330e+02 -2.061498878520079181e+00 1.554293114809911946e+00
1.420000000000000000e+03 1.066023631143245325e+02 -1.979477026058041211e+00 1.556007328382731814e+00
1.421000000000000000e+03 1.062985400391159914e+02 -1.898120463148367021e+00 1.558098754972905731e+00
1.422000000000000000e+03 1.059894041119927408e+02 -1.817457921629382689e+00 1.560563820675211932e+00
1.423000000000000000e+03 1.056750384682601407e+02 -1.737518280323528508e+00 1.563398924769210829e+00
1.424000000000000000e+03 1.053555267918477369e+02 -1.658330565286164626e+00 1.566600439668195843e+00
1.425000000000000000e+03 1.050309533163156317e+02 -1.579923950054388015e+00 1.570164710868153346e+00
1.426000000000000000e+03 1.047014028258608960e+02 -1.502327755895845440e+00 1.574088056896717713e+00
1.427000000000000000e+03 1.043669606563236840e+02 -1.425571452057547983e+00 1.578366769262127489e+00
1.428000000000000000e+03 1.040277126961935608e+02 -1.349684656014682238e+00 1.582997112402181106e+00
1.429000000000000000e+03 1.036837453876158577e+02 -1.274697133719425501e+00 1.587975323633193936e+00
1.430000000000000000e+03 1.033351457273978440e+02 -1.200638799849758520e+00 1.593297613098952903e+00
1.431000000000000000e+03 1.029820012680151109e+02 -1.127539718058279350e+00 1.598960163719674421e+00
1.432000000000000000e+03 1.026244001186178565e+02 -1.055430101221018324e+00 1.604959131140960116e+00
1.433000000000000000e+03 1.022624309460370284e+02 -9.843403116862462499e-01 1.611290643682752100e+00
1.434000000000000000e+03 1.018961829757907793e+02 -9.143008615232943725e-01 1.617950802288288914e+00
1.435000000000000000e+03 1.015257459930906947e+02 -8.453424127713642378e-01 1.624935680473063471e+00
1.436000000000000000e+03 1.011512103438480210e+02 -7.774957776883419935e-01 1.632241324273777883e+00
1.437000000000000000e+03 1.007726669356800073e+02 -7.107919189996113607e-01 1.639863752197298741e+00
1.438000000000000000e+03 1.003902072389161901e+02 -6.452619501468677132e-01 1.647798955169616164e+00
1.439000000000000000e+03 1.000039232876046071e+02 -5.809371355369307155e-01 1.656042896484795079e+00
1.440000000000000000e+03 9.961390768051826683e+01 -5.178488907905598460e-01 1.664591511753939157e+00
1.441000000000000000e+03 9.922025617848896673e+01 -4.560244814333247465e-01 1.673440259138198716e+00
1.442000000000000000e+03 9.882307552322545519e+01 -3.954740707086802920e-01 1.682582765156544591e+00
1.443000000000000000e+03 9.842247569985275391e+01 -3.362035408054524499e-01 1.692012165032440674e+00
1.444000000000000000e+03 9.801856734893976864e+01 -2.782187824881174887e-01 1.701721551085718653e+00
