# l   cl_TT   cl_TE   cl_EE
1.155000000000000000e+03 1.438537315563908408e+02 -1.016409753948367367e+01 3.169284678796996602e+00
1.156000000000000000e+03 1.441456065474916670e+02 -1.013273579595262142e+01 3.135226944305296914e+00
1.157000000000000000e+03 1.444341050328098959e+02 -1.009908627685222093e+01 3.101338245098617996e+00
1.158000000000000000e+03 1.447190089073251613e+02 -1.006316808764748139e+01 3.067630678816616996e+00
1.159000000000000000e+03 1.450000986584132647e+02 -1.002500052463863511e+01 3.034116419809548493e+00
1.160000000000000000e+03 1.452771533628823306e+02 -9.984603075413978956e+00 3.000807719297910570e+00
1.161000000000000000e+03 1.455499506840084791e+02 -9.941995419302736892e+00 2.967716905532098881e+00
1.162000000000000000e+03 1.458182668685722376e+02 -9.897197427827933325e+00 2.934856383952052727e+00
1.163000000000000000e+03 1.460818767438942700e+02 -9.850229165159221978e+00 2.902238637346907346e+00
1.164000000000000000e+03 1.463405537148714473e+02 -9.801110888565764512e+00 2.869876226014643095e+00
1.165000000000000000e+03 1.465940697610129178e+02 -9.749863048869084281e+00 2.837781787921732413e+00
1.166000000000000000e+03 1.468421954334760642e+02 -9.696506290895916536e+00 2.805968038862794778e+00
1.167000000000000000e+03 1.470846998521025455e+02 -9.641061453931071057e+00 2.774447772620241004e+00
1.168000000000000000e+03 1.473213768650726649e+02 -9.583551953955288027e+00 2.743232663972296592e+00
1.169000000000000000e+03 1.475521238921887459e+02 -9.524010962080273757e+00 2.712329660998433312e+00
1.170000000000000000e+03 1.477768640622765588e+02 -9.462474316838358490e+00 2.681744547947711332e+00
1.171000000000000000e+03 1.479955201393853486e+02 -9.398978151205996667e+00 2.651483138350270607e+00
1.172000000000000000e+03 1.482080145221232499e+02 -9.333558893265976764e+00 2.621551275071770437e+00
1.173000000000000000e+03 1.484142692429925887e+02 -9.266253266869588501e+00 2.591954830367819707e+00
1.174000000000000000e+03 1.486142059677252405e+02 -9.197098292298818478e+00 2.562699705938416006e+00
1.175000000000000000e+03 1.488077459946179317e+02 -9.126131286928528041e+00 2.533791832982380310e+00
1.176000000000000000e+03 1.489948102538677404e+02 -9.053389865888634702e+00 2.505237172251791655e+00
1.177000000000000000e+03 1.491753193069073404e+02 -8.978911942726314876e+00 2.477041714106425374e+00
1.178000000000000000e+03 1.493491933457405025e+02 -8.902735730068167541e+00 2.449211478568189104e+00
1.179000000000000000e+03 1.495163521922771395e+02 -8.824899740282409866e+00 2.421752515375552139e+00
1.180000000000000000e+03 1.496767152976690056e+02 -8.745442786141065739e+00 2.394670904037991210e+00
1.181000000000000000e+03 1.498302017416449416e+02 -8.664403981482143635e+00 2.367972753890418058e+00
1.182000000000000000e+03 1.499767302318461475e+02 -8.581822741871823368e+00 2.341664204147619444e+00
1.183000000000000000e+03 1.501162191031617112e+02 -8.497738785266639283e+00 2.315751423958691380e+00
1.184000000000000000e+03 1.502485863170636833e+02 -8.412192132675672340e+00 2.290240612461474701e+00
1.185000000000000000e+03 1.503737494609428325e+02 -8.325223108822726203e+00 2.265137998836991962e+00
1.186000000000000000e+03 1.504916257474436065e+02 -8.236872342808517544e+00 2.240449842363881672e+00
1.187000000000000000e+03 1.506021320137997748e+02 -8.147180768772866344e+00 2.216182432472836084e+00
1.188000000000000000e+03 1.507051847211697293e+02 -8.056189626556863104e+00 2.192342088801034983e+00
1.189000000000000000e+03 1.508006999539715878e+02 -7.963940462365070694e+00 2.168935161246581700e+00
1.190000000000000000e+03 1.508885934192190916e+02 -7.870475129427703997e+00 2.145968030022940454e+00
1.191000000000000000e+03 1.509687804458563107e+02 -7.775835788662814885e+00 2.123447105713369698e+00
1.192000000000000000e+03 1.510411759840935417e+02 -7.680064909338473633e+00 2.101378829325360353e+00
1.193000000000000000e+03 1.511056946047423537e+02 -7.583205269734961895e+00 2.079769672345070486e+00
1.194000000000000000e+03 1.511622504985511171e+02 -7.485299957806948790e+00 2.058626136791760430e+00
1.195000000000000000e+03 1.512107574755402766e+02 -7.386392371845683869e+00 2.037954755272227914e+00
1.196000000000000000e+03 1.512511289643376244e+02 -7.286526221141173210e+00 2.017762091035247174e+00
1.197000000000000000e+03 1.512832780115139713e+02 -7.185745526644373271e+00 1.998054738026002086e+00
1.198000000000000000e+03 1.513071172809180212e+02 -7.084094621629369648e+00 1.978839320940521063e+00
1.199000000000000000e+03 1.513225590530122702e+02 -6.981618152355565599e+00 1.960122495280113952e+00
1.200000000000000000e+03 1.513295152242079666e+02 -6.878361078729868794e+00 1.941910947405810273e+00
1.201000000000000000e+03 1.513278973062006116e+02 -6.774368674968866522e+00 1.924211394592790558e+00
1.202000000000000000e+03 1.513176164253052320e+02 -6.669686530261023982e+00 1.907030585084825036e+00
1.203000000000000000e+03 1.512985833217920231e+02 -6.564360549428856828e+00 1.890375298148707639e+00
1.204000000000000000e+03 1.512707083492213087e+02 -6.458436953591127683e+00 1.874252344128692904e+00
1.205000000000000000e+03 1.512339014737791842e+02 -6.351962280825020457e+00 1.858668564500933096e+00
1.206000000000000000e+03 1.511880722736127325e+02 -6.244983386828335092e+00 1.843630831927909997e+00
1.207000000000000000e+03 1.511331528196069769e+02 -6.137545566613973769e+00 1.829144728017677357e+00
1.208000000000000000e+03 1.510691666223613367e+02 -6.029686893361456690e+00 1.815210558964352128e+00
1.209000000000000000e+03 1.509961605188516671e+02 -5.921443812324266531e+00 1.801827291764547923e+00
1.210000000000000000e+03 1.509141818679424603e+02 -5.812853014085920478e+00 1.788993872081535264e+00
1.211000000000000000e+03 1.508232785516052559e+02 -5.703951435067498466e+00 1.776709224190846870e+00
1.212000000000000000e+03 1.507234989761371651e+02 -5.594776258035204286e+00 1.764972250925892494e+00
1.213000000000000000e+03 1.506148920733794512e+02 -5.485364912607894716e+00 1.753781833623563768e+00
1.214000000000000000e+03 1.504975073019360536e+02 -5.375755075764630853e+00 1.743136832069843267e+00
1.215000000000000000e+03 1.503713946483921120e+02 -5.265984672352218787e+00 1.733036084445415348e+00
1.216000000000000000e+03 1.502366046285324899e+02 -5.156091875592752061e+00 1.723478407271275437e+00
1.217000000000000000e+03 1.500931882885603272e+02 -5.046115107591157667e+00 1.714462595354335983e+00
1.218000000000000000e+03 1.499411972063155361e+02 -4.936093039842735841e+00 1.705987421733040410e+00
1.219000000000000000e+03 1.497806834924933810e+02 -4.826064593740710507e+00 1.698051637622966847e+00
1.220000000000000000e+03 1.496116997918630318e+02 -4.716068941083759292e+00 1.690653972362440749e+00
1.221000000000000000e+03 1.494342992844860021e+02 -4.606145504583575523e+00 1.683793133358143512e+00
1.222000000000000000e+03 1.492485356869347015e+02 -4.496333958372391137e+00 1.677467806030719988e+00
1.223000000000000000e+03 1.490544632535111020e+02 -4.386674228510536899e+00 1.671676653760389764e+00
1.224000000000000000e+03 1.488521367774650912e+02 -4.277206493493979522e+00 1.666418317832553120e+00
1.225000000000000000e+03 1.486416115922130814e+02 -4.167971184761858794e+00 1.661691417383403424e+00
1.226000000000000000e+03 1.484229435725566475e+02 -4.059008987204044239e+00 1.657494549345534640e+00
1.227000000000000000e+03 1.481961891359008234e+02 -3.950360839668662916e+00 1.653826288393548838e+00
1.228000000000000000e+03 1.479614052434728251e+02 -3.842067935469658302e+00 1.650685186889668810e+00
1.229000000000000000e+03 1.477186494015406026e+02 -3.734171722894322087e+00 1.648069774829344913e+00
1.230000000000000000e+03 1.474679796626311656e+02 -3.626713905710842401e+00 1.645978559786862361e+00
1.231000000000000000e+03 1.472094546267493058e+02 -3.519736443675847593e+00 1.644410026860954277e+00
1.232000000000000000e+03 1.469431334425961211e+02 -3.413281553041947802e+00 1.643362638620407656e+00
1.233000000000000000e+03 1.466690758087873689e+02 -3.307391707065277409e+00 1.642834835049674869e+00
1.234000000000000000e+03 1.463873419750722462e+02 -3.202109636513041480e+00 1.642825033494479614e+00
1.235000000000000000e+03 1.460979927435517993e+02 -3.097478330171059113e+00 1.643331628607428430e+00
1.236000000000000000e+03 1.458010894698974198e+02 -2.993541035351302337e+00 1.644352992293619975e+00
1.237000000000000000e+03 1.454966940645693967e+02 -2.890341258399446112e+00 1.645887473656250988e+00
1.238000000000000000e+03 1.451848689940355541e+02 -2.787922765202403674e+00 1.647933398942229122e+00
1.239000000000000000e+03 1.448656772819896048e+02 -2.686329581695876545e+00 1.650489071487780235e+00
1.240000000000000000e+03 1.445391825105698445e+02 -2.585605994371896976e+00 1.653552771664056564e+00
1.241000000000000000e+03 1.442054488215776189e+02 -2.485796550786367298e+00 1.657122756822747789e+00
1.242000000000000000e+03 1.438645409176957912e+02 -2.386946060066607700e+00 1.661197261241689205e+00
1.243000000000000000e+03 1.435165240637074362e+02 -2.289099593418896905e+00 1.665774496070468791e+00
1.244000000000000000e+03 1.431614640877142506e+02 -2.192302484636017734e+00 1.670852649276040491e+00
1.245000000000000000e+03 1.427994273823550202e+02 -2.096600330604798224e+00 1.676429885588329505e+00
1.246000000000000000e+03 1.424304902988759522e+02 -2.002034388212311278e+00 1.682503567526140831e+00
1.247000000000000000e+03 1.420547674475184294e+02 -1.908627704934128477e+00 1.689067908581484145e+00
1.248000000000000000e+03 1.416723837315844321e+02 -1.816398826534173283e+00 1.696116292393403890e+00
1.249000000000000000e+03 1.412834649866462087e+02 -1.725366386057029633e+00 1.703642049055593688e+00
1.250000000000000000e+03 1.408881379824903206e+02 -1.635549103979938357e+00 1.711638455001851522e+00
1.251000000000000000e+03 1.404865304250616020e+02 -1.546965788364796035e+00 1.720098732891528481e+00
1.252000000000000000e+03 1.400787709584069489e+02 -1.459635335010154078e+00 1.729016051494981721e+00
1.253000000000000000e+03 1.396649891666196197e+02 -1.373576727603214920e+00 1.738383525579026090e+00
1.254000000000000000e+03 1.392453155757827972e+02 -1.288809037871831764e+00 1.748194215792384432e+00
1.255000000000000000e+03 1.388198816559138038e+02 -1.205351425736509441e+00 1.758441128551140986e+00
1.256000000000000000e+03 1.383888198229079762e+02 -1.123223139462398601e+00 1.769117215924192132e+00
1.257000000000000000e+03 1.379522634404827386e+02 -1.042443515811297239e+00 1.780215375518696685e+00
1.258000000000000000e+03 1.375103468221214200e+02 -9.630319801936478852e-01 1.791728450365531300e+00
1.259000000000000000e+03 1.370632052330171859e+02 -8.850080468205360207e-01 1.803649228804736104e+00
1.260000000000000000e+03 1.366109748920171683e+02 -8.083913188556896001e-01 1.815970444370972769e+00
1.261000000000000000e+03 1.361537929735663113e+02 -7.332014885674762450e-01 1.828684775678971919e+00
1.262000000000000000e+03 1.356917976096513598e+02 -6.594583374809022125e-01 1.841784846308985424e+00
1.263000000000000000e+03 1.352251278917448474e+02 -5.871817365296109203e-01 1.855263224692239810e+00
1.264000000000000000e+03 1.347539238727489419e+02 -5.163916462078814718e-01 1.869112423996385219e+00
1.265000000000000000e+03 1.342783265689396330e+02 -4.471081167226276243e-01 1.883324902010948154e+00
1.266000000000000000e+03 1.337984779619104074e+02 -3.793512881453942609e-01 1.897893061032785544e+00
1.267000000000000000e+03 1.333145210005163790e+02 -3.131413905643581908e-01 1.912809247751530828e+00
1.268000000000000000e+03 1.328265996028183338e+02 -2.484987442363255361e-01 1.928065753135050686e+00
1.269000000000000000e+03 1.323348586580264623e+02 -1.854437597387299519e-01 1.943654812314894897e+00
1.270000000000000000e+03 1.318394440284444897e+02 -1.239969381216319277e-01 1.959568604471747300e+00
1.271000000000000000e+03 1.313405025514134934e+02 -6.417887105971661899e-02 1.975799252720876531e+00
1.272000000000000000e+03 1.308381820412561751e+02 -6.010241004292023702e-03 1.992338823997591657e+00
1.273000000000000000e+03 1.303326312912203377e+02 5.048817866471181498e-02 2.009179328942688691e+00
1.274000000000000000e+03 1.298240000754232994e+02 1.052955234867446882e-01 2.026312721787906224e+00
1.275000000000000000e+03 1.293124391507955693e+02 1.583908377686375490e-01 2.043730900241373494e+00
1.276000000000000000e+03 1.287981002590248636e+02 2.097530744326042695e-01 2.061425705373065576e+00
1.277000000000000000e+03 1.282811361285002363e+02 2.593610948642439129e-01 2.079388921500252785e+00
1.278000000000000000e+03 1.277617004762558821e+02 3.071936687605406058e-01 2.097612276072952309e+00
1.279000000000000000e+03 1.272399480099150253e+02 3.532294739778662485e-01 2.116087439559380723e+00
1.280000000000000000e+03 1.267160344296339787e+02 3.974470963799818790e-01 2.134806025331404733e+00
1.281000000000000000e+03 1.261901164300462170e+02 4.398250296860389263e-01 2.153759589549993692e+00
1.282000000000000000e+03 1.256623517022061520e+02 4.803416753185811294e-01 2.172939631050669451e+00
1.283000000000000000e+03 1.251328989355331629e+02 5.189753422515464010e-01 2.192337591228961990e+00
1.284000000000000000e+03 1.246019178197556130e+02 5.557042468582666928e-01 2.211944853925853938e+00
1.285000000000000000e+03 1.240695629922523580e+02 5.905112176876624597e-01 2.231752832880311121e+00
1.286000000000000000e+03 1.235359658008018613e+02 6.233978686795786928e-01 2.251753235406268594e+00
1.287000000000000000e+03 1.230012523372061253e+02 6.543705869017965027e-01 2.271937801487812880e+00
1.288000000000000000e+03 1.224655494745721853e+02 6.834358424401084653e-01 2.292298216376182918e+00
1.289000000000000000e+03 1.219289848688165989e+02 7.106001885879761337e-01 2.312826110481581487e+00
1.290000000000000000e+03 1.213916869601694799e+02 7.358702620361902147e-01 2.333513059264985756e+00
1.291000000000000000e+03 1.208537849746790300e+02 7.592527830625274143e-01 2.354350583129958707e+00
1.292000000000000000e+03 1.203154089257157722e+02 7.807545557214096155e-01 2.375330147314458351e+00
1.293000000000000000e+03 1.197766896154766556e+02 8.003824680335618336e-01 2.396443161782647824e+00
1.294000000000000000e+03 1.192377586364896445e+02 8.181434921756712830e-01 2.417680981116705929e+00
1.295000000000000000e+03 1.186987483731177520e+02 8.340446846700451111e-01 2.439034904408640347e+00
1.296000000000000000e+03 1.181597920030636288e+02 8.480931865742690201e-01 2.460496175152092846e+00
1.297000000000000000e+03 1.176210234988735266e+02 8.602962236708660004e-01 2.482055981134155154e+00
1.298000000000000000e+03 1.170825776294417864e+02 8.706611066569536206e-01 2.503705454327175950e+00
1.299000000000000000e+03 1.165445899615151149e+02 8.791952313339044256e-01 2.525435670780572739e+00
1.300000000000000000e+03 1.160071968611968600e+02 8.859060787970022277e-01 2.547237650512640617e+00
1.301000000000000000e+03 1.154705354954513297e+02 8.908012156251020608e-01 2.569102357402365922e+00
1.302000000000000000e+03 1.149347438336079961e+02 8.938882940702870261e-01 2.591020699081232781e+00
1.303000000000000000e+03 1.143999606488659424e+02 8.951750522475292460e-01 2.612983526825035874e+00
1.304000000000000000e+03 1.138663255197979680e+02 8.946693143243448221e-01 2.634981635445692305e+00
1.305000000000000000e+03 1.133339788318550916e+02 8.923789907104552332e-01 2.657005763183047264e+00
1.306000000000000000e+03 1.128030617788706564e+02 8.883120782474438482e-01 2.679046591596688565e+00
1.307000000000000000e+03 1.122737163645648053e+02 8.824766603984166569e-01 2.701094745457759405e+00
1.308000000000000000e+03 1.117460854040485714e+02 8.748809074376562300e-01 2.723140792640758256e+00
1.309000000000000000e+03 1.112203125253283957e+02 8.655330766402858922e-01 2.745175244015363170e+00
1.310000000000000000e+03 1.106965421708101758e+02 8.544415124719233479e-01 2.767188553338232104e+00
1.311000000000000000e+03 1.101749195988037968e+02 8.416146467783413021e-01 2.789171117144816137e+00
1.312000000000000000e+03 1.096555908850272942e+02 8.270609989751258606e-01 2.811113274641172222e+00
1.313000000000000000e+03 1.091387029241111151e+02 8.107891762373342637e-01 2.833005307595771072e+00
1.314000000000000000e+03 1.086244034311026070e+02 7.928078736891538414e-01 2.854837440231308587e+00
1.315000000000000000e+03 1.081128409429700383e+02 7.731258745935597476e-01 2.876599839116514623e+00
1.316000000000000000e+03 1.076041648201071013e+02 7.517520505419741372e-01 2.898282613057968415e+00
1.317000000000000000e+03 1.070985252478371308e+02 7.286953616439237891e-01 2.919875812991902464e+00
1.318000000000000000e+03 1.065960732379174232e+02 7.039648567166995052e-01 2.941369431876017515e+00
1.319000000000000000e+03 1.060969606300434549e+02 6.775696734750134009e-01 2.962753404581289107e+00
1.320000000000000000e+03 1.056013400933533148e+02 6.495190387206581928e-01 2.984017607783783887e+00
1.321000000000000000e+03 1.051093651279318948e+02 6.198222685321652659e-01 3.005151859856465268e+00
1.322000000000000000e+03 1.046211900663151511e+02 5.884887684544626296e-01 3.026145920761003083e+00
1.323000000000000000e+03 1.041369700749945508e+02 5.555280336885338732e-01 3.046989491939589456e+00
1.324000000000000000e+03 1.036568454152179157e+02 5.209521195341432209e-01 3.067673029106991134e+00
1.325000000000000000e+03 1.031808940321640478e+02 4.847830821906942145e-01 3.088190190666674440e+00
1.326000000000000000e+03 1.027091784451873195e+02 4.470456205047274034e-01 3.108535416118138439e+00
1.327000000000000000e+03 1.022417614414472382e+02 4.077646135300379560e-01 3.128703115557190717e+00
1.328000000000000000e+03 1.017787060763363058e+02 3.669651208863078384e-01 3.148687669623369878e+00
1.329000000000000000e+03 1.013200756739073114e+02 3.246723831177373287e-01 3.168483429447356059e+00
1.330000000000000000e+03 1.008659338273011628e+02 2.809118220516770292e-01 3.188084716598386770e+00
1.331000000000000000e+03 1.004163443991741786e+02 2.357090411572601574e-01 3.207485823031674954e+00
1.332000000000000000e+03 9.997137152212589228e+01 1.890898259040343088e-01 3.226681011035820390e+00
1.333000000000000000e+03 9.953107959912665592e+01 1.410801441205938311e-01 3.245664513180232191e+00
1.334000000000000000e+03 9.909553330394490445e+01 9.170614635321093500e-02 3.264430532262534435e+00
1.335000000000000000e+03 9.866479758157514368e+01 4.099416622446876157e-02 3.282973241255991326e+00
1.336000000000000000e+03 9.823893764866529921e+01 -1.102927920810719588e-02 3.301286783256918156e+00
1.337000000000000000e+03 9.781801899394423572e+01 -6.433748909341743816e-02 3.319365271432096254e+00
1.338000000000000000e+03 9.740210737864954638e+01 -1.189035784281553820e-01 3.337202788966188827e+00
1.339000000000000000e+03 9.699126883695488743e+01 -1.747004776981766205e-01 3.354793389009159466e+00
1.340000000000000000e+03 9.658556967639781021e+01 -2.317009325198660930e-01 3.372131094623684877e+00
1.341000000000000000e+03 9.618507647830713836e+01 -2.898775032815064101e-01 3.389209898732569837e+00
1.342000000000000000e+03 9.578985609823060088e+01 -3.492025647846458969e-01 3.406023764066165249e+00
1.343000000000000000e+03 9.539997566636250781e+01 -4.096483058854660242e-01 3.422566623109782213e+00
1.344000000000000000e+03 9.501550258797115589e+01 -4.711867291361508947e-01 3.438832378051106975e+00
1.345000000000000000e+03 9.463650454382651844e+01 -5.337896504262531483e-01 3.454814900727618099e+00
1.346000000000000000e+03 9.426304949062784999e+01 -5.974286986240638919e-01 3.470508032574000534e+00
1.347000000000000000e+03 9.389520566143121982e+01 -6.620753152179796874e-01 3.485905584569563231e+00
1.348000000000000000e+03 9.353304156607694608e+01 -7.277007539578703721e-01 3.501001337185649209e+00
1.349000000000000000e+03 9.317662599161752723e+01 -7.942760804964477117e-01 3.515789040333060722e+00
1.350000000000000000e+03 9.282602800274479193e+01 -8.617721720306332767e-01 3.530262413309465330e+00
1.351000000000000000e+03 9.248131694221787313e+01 -9.301597169429266510e-01 3.544415144746816626e+00
1.352000000000000000e+03 9.214256243129052848e+01 -9.994092144427730862e-01 3.558240892558768742e+00
1.353000000000000000e+03 9.180983437013871651e+01 -1.069490974207929934e+00 3.571733283888089971e+00
1.354000000000000000e+03 9.148320293828840022e+01 -1.140375116025838631e+00 3.584885915054083050e+00
1.355000000000000000e+03 9.116273859504286747e+01 -1.212031569434989020e+00 3.597692351499993890e+00
1.356000000000000000e+03 9.084851207991042088e+01 -1.284430073366288783e+00 3.610146127740432753e+00
1.357000000000000000e+03 9.054059441303199662e+01 -1.357540175784431646e+00 3.622240747308788755e+00
1.358000000000000000e+03 9.023905689560868382e+01 -1.431331233329264707e+00 3.633969682704641713e+00
1.359000000000000000e+03 8.994397111032930070e+01 -1.505772410957157303e+00 3.645326375341184200e+00
1.360000000000000000e+03 8.965540892179799926e+01 -1.580832681582367449e+00 3.656304235492629839e+00
1.361000000000000000e+03 8.937344247696182720e+01 -1.656480825718413818e+00 3.666896642241635806e+00
1.362000000000000000e+03 8.909814420553828995e+01 -1.732685431119436847e+00 3.677096943426710673e+00
1.363000000000000000e+03 8.882957089465409695e+01 -1.809415523592054598e+00 3.686899507595247094e+00
1.364000000000000000e+03 8.856771572495605938e+01 -1.886642467557359426e+00 3.696302892317046229e+00
1.365000000000000000e+03 8.831255572078069349e+01 -1.964338085165264980e+00 3.705306709756741146e+00
1.366000000000000000e+03 8.806406762865665883e+01 -2.042474026656388997e+00 3.713910577767429722e+00
1.367000000000000000e+03 8.782222791670444906e+01 -2.121021770044166921e+00 3.722114119906001495e+00
1.368000000000000000e+03 8.758701277403591234e+01 -2.199952620796955305e+00 3.729916965448447197e+00
1.369000000000000000e+03 8.735839811015397061e+01 -2.279237711520142096e+00 3.737318749405185603e+00
1.370000000000000000e+03 8.713635955435226776e+01 -2.358848001638252700e+00 3.744319112536376171e+00
1.371000000000000000e+03 8.692087245511460480e+01 -2.438754277077055832e+00 3.750917701367238788e+00
1.372000000000000000e+03 8.671191187951487223e+01 -2.518927149945678678e+00 3.757114168203375293e+00
1.373000000000000000e+03 8.650945261261637143e+01 -2.599337058218704755e+00 3.762908171146085223e+00
1.374000000000000000e+03 8.631346915687169030e+01 -2.679954265418288628e+00 3.768299374107683342e+00
1.375000000000000000e+03 8.612393573152218096e+01 -2.760748860296260432e+00 3.773287446826822489e+00
1.376000000000000000e+03 8.594082627199757951e+01 -2.841690756516234817e+00 3.777872064883807557e+00
1.377000000000000000e+03 8.576411442931585327e+01 -2.922749692335718574e+00 3.782052909715917899e+00
1.378000000000000000e+03 8.559377356948240845e+01 -3.003895230288216034e+00 3.785829668632720413e+00
1.379000000000000000e+03 8.542977677289026417e+01 -3.085096756865343348e+00 3.789202034831398169e+00
1.380000000000000000e+03 8.527209683371910387e+01 -3.166323482198926342e+00 3.792169707412056834e+00
1.381000000000000000e+03 8.512070625933542090e+01 -3.247544439743117017e+00 3.794732391393052406e+00
1.382000000000000000e+03 8.497557726969175462e+01 -3.328728485956494509e+00 3.796889797726301641e+00
1.383000000000000000e+03 8.483668179672650922e+01 -3.409844299984179372e+00 3.798641643312610228e+00
1.384000000000000000e+03 8.470399148376364451e+01 -3.490860383339936757e+00 3.799987651016986323e+00
1.385000000000000000e+03 8.457747768491211104e+01 -3.571745059588283588e+00 3.800927549683954965e+00
1.386000000000000000e+03 8.445711146446555517e+01 -3.652466474026600185e+00 3.801461074152884922e+00
1.387000000000000000e+03 8.434286359630203833e+01 -3.732992593367233436e+00 3.801587965273300895e+00
1.388000000000000000e+03 8.423470456328355738e+01 -3.813291205419607532e+00 3.801307969920205476e+00
1.389000000000000000e+03 8.413260455665567861e+01 -3.893329918772333365e+00 3.800620841009395789e+00
1.390000000000000000e+03 8.403653347544729968e+01 -3.973076162475310813e+00 3.799526337512784568e+00
1.391000000000000000e+03 8.394646092587004205e+01 -4.052497185721838591e+00 3.798024224473715460e+00
1.392000000000000000e+03 8.386235622071805551e+01 -4.131560057530724528e+00 3.796114273022281882e+00
1.393000000000000000e+03 8.378418837876765224e+01 -4.210231666428391861e+00 3.793796260390649877e+00
1.394000000000000000e+03 8.371192612417679868e+01 -4.288478720130985522e+00 3.791069969928372974e+00
1.395000000000000000e+03 8.364553788588487748e+01 -4.366267745226481090e+00 3.787935191117708822e+00
1.396000000000000000e+03 8.358499179701227888e+01 -4.443565086856793300e+00 3.784391719588942937e+00
1.397000000000000000e+03 8.353025569425993524e+01 -4.520336908399878340e+00 3.780439357135705336e+00
1.398000000000000000e+03 8.348129711730908298e+01 -4.596549191151848568e+00 3.776077911730283176e+00
1.399000000000000000e+03 8.343808330822091079e+01 -4.672167734009082807e+00 3.771307197538952938e+00
1.400000000000000000e+03 8.340058121083590947e+01 -4.747158153150319748e+00 3.766127034937283735e+00
1.401000000000000000e+03 8.336875747017391802e+01 -4.821485881718779787e+00 3.760537250525465058e+00
1.402000000000000000e+03 8.334257017348063812e+01 -4.895119154062869349e+00 3.754538424218921921e+00
1.403000000000000000e+03 8.332194398032279992e+01 -4.968037993154683640e+00 3.748134139015361743e+00
1.404000000000000000e+03 8.330679473188767759e+01 -5.040225316284260515e+00 3.741328754724888128e+00
1.405000000000000000e+03 8.329703768469525471e+01 -5.111663958871201174e+00 3.734126663084774478e+00
1.406000000000000000e+03 8.329258750949401247e+01 -5.182336674328857917e+00 3.726532287820360612e+00
1.407000000000000000e+03 8.329335829015677461e+01 -5.252226133928516560e+00 3.718550084705944947e+00
1.408000000000000000e+03 8.329926352257653832e+01 -5.321314926663584188e+00 3.710184541625684673e+00
1.409000000000000000e+03 8.331021611356217704e+01 -5.389585559113774238e+00 3.701440178634481715e+00
1.410000000000000000e+03 8.332612837973439923e+01 -5.457020455309286255e+00 3.692321548018887789e+00
1.411000000000000000e+03 8.334691204642146545e+01 -5.523601956594996309e+00 3.682833234357992147e+00
1.412000000000000000e+03 8.337247824655510442e+01 -5.589312321494642077e+00 3.672979854584318637e+00
1.413000000000000000e+03 8.340273751956618753e+01 -5.654133725575001712e+00 3.662766058044723660e+00
1.414000000000000000e+03 8.343759981028065909e+01 -5.718048261310088698e+00 3.652196526561287016e+00
1.415000000000000000e+03 8.347697446781528186e+01 -5.781037937945321836e+00 3.641275974492205414e+00
1.416000000000000000e+03 8.352077024447356735e+01 -5.843084681361730759e+00 3.630009148792696649e+00
1.417000000000000000e+03 8.356889529464135080e+01 -5.904170333940119697e+00 3.618400829075881120e+00
1.418000000000000000e+03 8.362125717368294886e+01 -5.964276654425269442e+00 3.606455827673690440e+00
1.419000000000000000e+03 8.367776283683662086e+01 -6.023385317790108218e+00 3.594178989697750293e+00
1.420000000000000000e+03 8.373831863811066967e+01 -6.081477915099910092e+00 3.581575193100284604e+00
1.421000000000000000e+03 8.380283032917911612e+01 -6.138535953376470289e+00 3.568649348735007276e+00
1.422000000000000000e+03 8.387120305827743039e+01 -6.194540855462291162e+00 3.555406400418011259e+00
1.423000000000000000e+03 8.394334136909860433e+01 -6.249473959884772611e+00 3.541851324988675831e+00
1.424000000000000000e+03 8.401914919968875495e+01 -6.303316520720390059e+00 3.527989132370551228e+00
1.425000000000000000e+03 8.409852988134295515e+01 -6.356049707458884868e+00 3.513824865632254379e+00
1.426000000000000000e+03 8.418138613750116406e+01 -6.407654604867450310e+00 3.499363601048373074e+00
1.427000000000000000e+03 8.426762008264391568e+01 -6.458112212854905110e+00 3.484610448160349261e+00
1.428000000000000000e+03 8.435713322118824919e+01 -6.507403446335895403e+00 3.469570549837380558e+00
1.429000000000000000e+03 8.444982644638345448e+01 -6.555509135095066497e+00 3.454249082337313315e+00
1.430000000000000000e+03 8.454560003920680344e+01 -6.602410023651251514e+00 3.438651255367537907e+00
1.431000000000000000e+03 8.464435366725959398e+01 -6.648086771121659133e+00 3.422782312145884909e+00
1.432000000000000000e+03 8.474598638366276759e+01 -6.692519951086059571e+00 3.406647529461519497e+00
1.433000000000000000e+03 8.485039662595279708e+01 -6.735690051450960780e+00 3.390252217735831408e+00
1.434000000000000000e+03 8.495748221497747465e+01 -6.777577474313797090e+00 3.373601721083338667e+00
1.435000000000000000e+03 8.506714035379179961e+01 -6.818162535827126725e+00 3.356701417372577101e+00
1.436000000000000000e+03 8.517926762655365280e+01 -6.857425466062795572e+00 3.339556718286995629e+00
1.437000000000000000e+03 8.529375999741982639e+01 -6.895346408876140032e+00 3.322173069385853328e+00
1.438000000000000000e+03 8.541051280944154200e+01 -6.931905421770159670e+00 3.304555950165109834e+00
1.439000000000000000e+03 8.552942078346062260e+01 -6.967082475759706739e+00 3.286710874118325965e+00
1.440000000000000000e+03 8.565037801700499642e+01 -7.000857455235679261e+00 3.268643388797558114e+00
